encounter_name,species_name,lvl,moves,held_item,iv,version_group_id,load_build,slot
TRAINER_ACE_TRAINER_F_CATHERINE,MISDREAVUS,30,"PSYBEAM,PAIN_SPLIT,CONFUSE_RAY,SPITE",,60,8,5,1
TRAINER_ACE_TRAINER_F_CATHERINE,DRIFBLIM,30,"STOCKPILE,SWALLOW,SPIT_UP,PAYBACK",,60,8,5,2
TRAINER_ACE_TRAINER_F_CLARICE,LOPUNNY,54,"DIZZY_PUNCH,JUMP_KICK,AGILITY,BATON_PASS",,50,8,5,1
TRAINER_ACE_TRAINER_F_CLARICE,PELIPPER,54,"AIR_SLASH,WATER_PULSE,PLUCK,ROOST",,50,8,5,2
TRAINER_ACE_TRAINER_F_CLARICE,QUAGSIRE,54,"MUDDY_WATER,EARTHQUAKE,YAWN,AMNESIA",,50,8,5,3
TRAINER_ACE_TRAINER_F_DANA,MIGHTYENA,55,"CRUNCH,SUCKER_PUNCH,IRON_TAIL,SCARY_FACE",,50,8,5,1
TRAINER_ACE_TRAINER_F_DANA,KIRLIA,55,"PSYCHIC,MAGICAL_LEAF,SHOCK_WAVE,SHADOW_BALL",,50,8,5,2
TRAINER_ACE_TRAINER_F_DEANNA,FLAAFFY,53,"DISCHARGE,POWER_GEM,SIGNAL_BEAM,LIGHT_SCREEN",,50,8,5,1
TRAINER_ACE_TRAINER_F_DEANNA,TROPIUS,53,"SOLAR_BEAM,AIR_SLASH,SYNTHESIS,SUNNY_DAY",,50,8,5,2
TRAINER_ACE_TRAINER_F_DEANNA_2,AMPHAROS,60,"DISCHARGE,POWER_GEM,SIGNAL_BEAM,FIRE_PUNCH",,50,8,5,1
TRAINER_ACE_TRAINER_F_DEANNA_2,TROPIUS,60,"LEAF_STORM,AIR_SLASH,EARTHQUAKE,SILVER_WIND",,50,8,5,2
TRAINER_ACE_TRAINER_F_DESTINY,KADABRA,44,"PSYCHIC,REFLECT,DISABLE,RECOVER",,60,8,5,1
TRAINER_ACE_TRAINER_F_DESTINY,RAICHU,44,"THUNDERBOLT,DIG,THUNDER_WAVE,LIGHT_SCREEN",,60,8,5,2
TRAINER_ACE_TRAINER_F_JAMIE,METAGROSS,56,"METEOR_MASH,HAMMER_ARM,PSYCHIC,MAGNET_RISE",,50,8,5,1
TRAINER_ACE_TRAINER_F_JASMIN,DRAPION,59,"CROSS_POISON,CRUNCH,X_SCISSOR,AERIAL_ACE",,50,8,5,1
TRAINER_ACE_TRAINER_F_KASSANDRA,STANTLER,58,"ME_FIRST,ZEN_HEADBUTT,STOMP,CONFUSE_RAY",,50,8,5,1
TRAINER_ACE_TRAINER_F_KASSANDRA,CARNIVINE,58,"POWER_WHIP,WRING_OUT,CRUNCH,BIND",,50,8,5,2
TRAINER_ACE_TRAINER_F_MARIAH,GOLDUCK,46,"ZEN_HEADBUTT,CONFUSION,DISABLE,SCREECH",,50,8,5,1
TRAINER_ACE_TRAINER_F_MARIAH,BLISSEY,48,"DOUBLE_EDGE,SING,SOFT_BOILED,LIGHT_SCREEN",,50,8,5,2
TRAINER_ACE_TRAINER_F_MAYA,GLAMEOW,23,"FURY_SWIPES,FEINT_ATTACK,HYPNOSIS,GROWL",,50,8,5,1
TRAINER_ACE_TRAINER_F_MAYA,KADABRA,23,"CONFUSION,DISABLE,MIRACLE_EYE",,50,8,5,2
TRAINER_ACE_TRAINER_F_MAYA_2,GLAMEOW,40,"SLASH,FEINT_ATTACK,HYPNOSIS,CAPTIVATE",,50,8,5,1
TRAINER_ACE_TRAINER_F_MAYA_2,KADABRA,40,"PSYBEAM,SHADOW_BALL,DISABLE,MIRACLE_EYE",,50,8,5,2
TRAINER_ACE_TRAINER_F_MAYA_3,PURUGLY,60,"SLASH,FAKE_OUT,HYPNOSIS,DREAM_EATER",,50,8,5,1
TRAINER_ACE_TRAINER_F_MAYA_3,ALAKAZAM,60,"PSYCHIC,SHADOW_BALL,DISABLE,MIRACLE_EYE",,50,8,5,2
TRAINER_ACE_TRAINER_F_MEAGAN,DELCATTY,55,"DOUBLE_EDGE,COPYCAT,FEINT_ATTACK,CHARM",,50,8,5,1
TRAINER_ACE_TRAINER_F_MEAGAN,YANMA,55,"BUG_BUZZ,AIR_SLASH,U_TURN,QUICK_ATTACK",,50,8,5,2
TRAINER_ACE_TRAINER_F_MIKAYLA,MEOWTH,56,"NIGHT_SLASH,BITE,TAUNT,FAKE_OUT",,50,8,5,1
TRAINER_ACE_TRAINER_F_MIKAYLA,PERSIAN,56,"NIGHT_SLASH,POWER_GEM,FEINT_ATTACK,FAKE_OUT",,50,8,5,2
TRAINER_ACE_TRAINER_F_MIKAYLA,HYPNO,56,"PSYCHIC,ZEN_HEADBUTT,HYPNOSIS,DISABLE",,50,8,5,3
TRAINER_ACE_TRAINER_F_MONIQUE,KANGASKHAN,57,"DIZZY_PUNCH,CRUNCH,ENDURE,REVERSAL",,50,8,5,1
TRAINER_ACE_TRAINER_F_MONIQUE,URSARING,57,"SLASH,BRICK_BREAK,AERIAL_ACE,SCARY_FACE",,50,8,5,2
TRAINER_ACE_TRAINER_F_NATASHA,DUNSPARCE,56,"ENDEAVOR,ANCIENT_POWER,SCREECH,YAWN",,50,8,5,1
TRAINER_ACE_TRAINER_F_NATASHA,SCYTHER,56,"X_SCISSOR,AIR_SLASH,NIGHT_SLASH,DOUBLE_HIT",,50,8,5,2
TRAINER_ACE_TRAINER_F_NATASHA,MAROWAK,56,"EARTHQUAKE,DOUBLE_EDGE,ROCK_SLIDE,LEER",,50,8,5,3
TRAINER_ACE_TRAINER_F_SANDRA,GRANBULL,57,"CRUNCH,PAYBACK,TAKE_DOWN,SCARY_FACE",,50,8,5,1
TRAINER_ACE_TRAINER_F_SHANNON,CHERRIM,30,"PETAL_DANCE,MAGICAL_LEAF,LEECH_SEED",,50,8,5,1
TRAINER_ACE_TRAINER_F_SHANNON,MARILL,32,"DOUBLE_EDGE,BUBBLE_BEAM,AQUA_RING",,50,8,5,2
TRAINER_ACE_TRAINER_F_SHANNON,LOPUNNY,34,"JUMP_KICK,QUICK_ATTACK,DEFENSE_CURL",,50,8,5,3
TRAINER_ACE_TRAINER_F_SHANNON_2,CHERRIM,54,"SOLAR_BEAM,TAKE_DOWN,FLASH,SUNNY_DAY",,50,8,5,1
TRAINER_ACE_TRAINER_F_SHANNON_2,MARILL,54,"ICE_BEAM,DOUBLE_EDGE,AQUA_TAIL,AQUA_RING",,50,8,5,2
TRAINER_ACE_TRAINER_F_SHANNON_2,LOPUNNY,54,"DIZZY_PUNCH,JUMP_KICK,QUICK_ATTACK,BOUNCE",,50,8,5,3
TRAINER_ACE_TRAINER_F_SYDNEY,CLEFABLE,46,"METEOR_MASH,REFLECT,LIGHT_SCREEN,GRAVITY",,50,8,5,1
TRAINER_ACE_TRAINER_F_SYDNEY,TORTERRA,48,"EARTHQUAKE,CRUNCH,LEECH_SEED,SYNTHESIS",,50,8,5,2
TRAINER_ACE_TRAINER_M_ABEL,AERODACTYL,59,"STONE_EDGE,IRON_HEAD,AERIAL_ACE,CRUNCH",,50,8,5,1
TRAINER_ACE_TRAINER_M_ALLEN,GASTLY,26,"SHADOW_BALL,SUCKER_PUNCH,CURSE,CONFUSE_RAY",,60,8,5,1
TRAINER_ACE_TRAINER_M_ALLEN,HAUNTER,28,"SHADOW_BALL,SUCKER_PUNCH,HYPNOSIS,CONFUSE_RAY",,60,8,5,2
TRAINER_ACE_TRAINER_M_ALLEN,GENGAR,30,"SHADOW_BALL,CONFUSE_RAY,CURSE,MEAN_LOOK",,60,8,5,3
TRAINER_ACE_TRAINER_M_ARTHUR,RAICHU,55,"THUNDER,RAIN_DANCE,SLAM,DOUBLE_TEAM",,50,8,5,1
TRAINER_ACE_TRAINER_M_ARTHUR,GASTRODON,55,"MUDDY_WATER,MUD_BOMB,BODY_SLAM,RECOVER",,50,8,5,2
TRAINER_ACE_TRAINER_M_CESAR,SKORUPI,30,"IRON_TAIL,ACUPRESSURE,PIN_MISSILE,POISON_STING",,60,8,5,1
TRAINER_ACE_TRAINER_M_CESAR,STEELIX,32,"IRON_TAIL,SCREECH,ROCK_THROW,SANDSTORM",,60,8,5,2
TRAINER_ACE_TRAINER_M_DENNIS,MONFERNO,23,"FLAME_WHEEL,MACH_PUNCH,TAUNT,TORMENT",,50,8,5,1
TRAINER_ACE_TRAINER_M_DENNIS,GYARADOS,23,"BITE,THRASH",,50,8,5,2
TRAINER_ACE_TRAINER_M_DENNIS_2,MONFERNO,39,"FIRE_SPIN,MACH_PUNCH,ROCK_TOMB,TORMENT",,50,8,5,1
TRAINER_ACE_TRAINER_M_DENNIS_2,LUXIO,39,"THUNDER_FANG,CRUNCH,SCARY_FACE,SWAGGER",,50,8,5,2
TRAINER_ACE_TRAINER_M_DENNIS_2,GYARADOS,39,"AQUA_TAIL,ICE_FANG,BITE,LEER",,50,8,5,3
TRAINER_ACE_TRAINER_M_DENNIS_3,MONFERNO,59,"FLARE_BLITZ,CLOSE_COMBAT,ROCK_SLIDE,TORMENT",,50,8,5,1
TRAINER_ACE_TRAINER_M_DENNIS_3,LUXIO,59,"THUNDER_FANG,CRUNCH,IRON_TAIL,THUNDER_WAVE",,50,8,5,2
TRAINER_ACE_TRAINER_M_DENNIS_3,GYARADOS,59,"HYPER_BEAM,AQUA_TAIL,ICE_FANG,EARTHQUAKE",,50,8,5,3
TRAINER_ACE_TRAINER_M_ERNEST,MOTHIM,25,"CONFUSION,SILVER_WIND,POISON_POWDER",,50,8,5,1
TRAINER_ACE_TRAINER_M_ERNEST,ONIX,26,"SLAM,ROCK_THROW,SCREECH,SANDSTORM",,50,8,5,2
TRAINER_ACE_TRAINER_M_ERNEST,LUXIO,27,"SPARK,BITE,LEER",,50,8,5,3
TRAINER_ACE_TRAINER_M_FELIX,DUSCLOPS,55,"SHADOW_SNEAK,PAYBACK,CURSE,WILL_O_WISP",,50,8,5,1
TRAINER_ACE_TRAINER_M_FELIX,SALAMENCE,55,"DRAGON_CLAW,AERIAL_ACE,ZEN_HEADBUTT,CRUNCH",,50,8,5,2
TRAINER_ACE_TRAINER_M_GRAHAM,SKARMORY,56,"AIR_SLASH,SLASH,NIGHT_SLASH,STEEL_WING",,50,8,5,1
TRAINER_ACE_TRAINER_M_HENRY,HONCHKROW,49,"NIGHT_SLASH,WING_ATTACK,PURSUIT,SWAGGER",,50,8,5,1
TRAINER_ACE_TRAINER_M_JAKE,STARAVIA,33,"TAKE_DOWN,AERIAL_ACE,ENDEAVOR,QUICK_ATTACK",,50,8,5,1
TRAINER_ACE_TRAINER_M_JAKE,GIRAFARIG,33,"DOUBLE_HIT,PSYBEAM,GROWL",,50,8,5,2
TRAINER_ACE_TRAINER_M_JAKE_2,STARAVIA,55,"BRAVE_BIRD,TAKE_DOWN,STEEL_WING,QUICK_ATTACK",,50,8,5,1
TRAINER_ACE_TRAINER_M_JAKE_2,GIRAFARIG,55,"PSYCHIC,DOUBLE_HIT,CRUNCH,THUNDER_WAVE",,50,8,5,2
TRAINER_ACE_TRAINER_M_JONAH,PONYTA,31,"TAKE_DOWN,FIRE_SPIN,STOMP,GROWL",,50,8,5,1
TRAINER_ACE_TRAINER_M_JONAH,HAUNTER,31,"SHADOW_BALL,SUCKER_PUNCH,CONFUSE_RAY,SPITE",,50,8,5,2
TRAINER_ACE_TRAINER_M_JONAH,FLOATZEL,34,"AQUA_JET,CRUNCH,SWIFT,ICE_FANG",,50,8,5,3
TRAINER_ACE_TRAINER_M_JOSE,GOLDUCK,55,"HYDRO_PUMP,BRICK_BREAK,ZEN_HEADBUTT,SCREECH",,50,8,5,1
TRAINER_ACE_TRAINER_M_JOSE,SANDSLASH,55,"EARTHQUAKE,CRUSH_CLAW,POISON_JAB,SAND_TOMB",,50,8,5,2
TRAINER_ACE_TRAINER_M_KEENAN,PRIMEAPE,57,"CROSS_CHOP,PUNISHMENT,U_TURN,SCREECH",,50,8,5,1
TRAINER_ACE_TRAINER_M_KEENAN,TORKOAL,57,"HEAT_WAVE,SMOKESCREEN,IRON_DEFENSE,AMNESIA",,50,8,5,2
TRAINER_ACE_TRAINER_M_MICAH,BIBAREL,54,"SUPERPOWER,SUPER_FANG,HYPER_FANG,YAWN",,50,8,5,1
TRAINER_ACE_TRAINER_M_MICAH,RAPIDASH,54,"BOUNCE,FIRE_BLAST,QUICK_ATTACK,GROWL",,50,8,5,2
TRAINER_ACE_TRAINER_M_MICAH,BEAUTIFLY,54,"BUG_BUZZ,GIGA_DRAIN,SILVER_WIND,ATTRACT",,50,8,5,3
TRAINER_ACE_TRAINER_M_MICKEY,RATTATA,5,,,0,8,5,1
TRAINER_ACE_TRAINER_M_MICKEY_2,RATTATA,5,,,0,8,5,1
TRAINER_ACE_TRAINER_M_OMAR,RAPIDASH,45,"FIRE_BLAST,STOMP,QUICK_ATTACK,GROWL",,50,8,5,1
TRAINER_ACE_TRAINER_M_OMAR,CARNIVINE,45,"WRING_OUT,CRUNCH,FEINT_ATTACK,INGRAIN",,50,8,5,2
TRAINER_ACE_TRAINER_M_OMAR,RAMPARDOS,48,"HEAD_SMASH,ZEN_HEADBUTT,ANCIENT_POWER,SCREECH",,50,8,5,3
TRAINER_ACE_TRAINER_M_QUINN,PINSIR,53,"SUPERPOWER,X_SCISSOR,SWORDS_DANCE,ROCK_TOMB",,50,8,5,1
TRAINER_ACE_TRAINER_M_QUINN,MIGHTYENA,53,"CRUNCH,SUCKER_PUNCH,SCARY_FACE,EMBARGO",,50,8,5,2
TRAINER_ACE_TRAINER_M_RODOLFO,LICKITUNG,53,"POWER_WHIP,SLAM,DISABLE,KNOCK_OFF",,50,8,5,1
TRAINER_ACE_TRAINER_M_RODOLFO,MILTANK,53,"ZEN_HEADBUTT,BODY_SLAM,CAPTIVATE,MILK_DRINK",,50,8,5,2
TRAINER_ACE_TRAINER_M_RODOLFO_2,LICKITUNG,60,"POWER_WHIP,WRING_OUT,SCREECH,ME_FIRST",,50,8,5,1
TRAINER_ACE_TRAINER_M_RODOLFO_2,MILTANK,60,"DOUBLE_EDGE,ZEN_HEADBUTT,BRICK_BREAK,MILK_DRINK",,50,8,5,2
TRAINER_ACE_TRAINER_M_RUBEN,POLIWHIRL,54,"HYDRO_PUMP,WAKE_UP_SLAP,HYPNOSIS",,50,8,5,1
TRAINER_ACE_TRAINER_M_RUBEN,GYARADOS,54,"HYPER_BEAM,HYDRO_PUMP,DRAGON_DANCE,ICE_FANG",,50,8,5,2
TRAINER_ACE_TRAINER_M_SAUL,TAUROS,55,"THRASH,ZEN_HEADBUTT,SWAGGER,PAYBACK",,50,8,5,1
TRAINER_ACE_TRAINER_M_SAUL_2,TAUROS,62,"GIGA_IMPACT,ZEN_HEADBUTT,EARTHQUAKE,STONE_EDGE",,50,8,5,1
TRAINER_ACE_TRAINER_M_SKYLAR,LOUDRED,57,"HYPER_VOICE,BITE,SUPERSONIC,SCREECH",,50,8,5,1
TRAINER_ACE_TRAINER_M_SKYLAR,RAMPARDOS,57,"HEAD_SMASH,ZEN_HEADBUTT,ANCIENT_POWER,SCREECH",,50,8,5,2
TRAINER_ACE_TRAINER_M_STEFAN,LARVITAR,57,"HYPER_BEAM,STONE_EDGE,EARTHQUAKE,CRUNCH",,50,8,5,1
TRAINER_ACE_TRAINER_M_STEFAN,MAGCARGO,57,"EARTH_POWER,FLAMETHROWER,AMNESIA,RECOVER",,50,8,5,2
TRAINER_ACE_TRAINER_M_ZACHERY,STEELIX,44,"THUNDER_FANG,ROCK_THROW,SCREECH,HARDEN",,60,8,5,1
TRAINER_ACE_TRAINER_M_ZACHERY,MEDICHAM,44,"THUNDER_PUNCH,MEDITATE,DETECT",,60,8,5,2
TRAINER_ACE_TRAINER_SNOW_F_ALICIA,SNEASEL,37,"ICY_WIND,SLASH,SCREECH,LEER",,60,8,5,1
TRAINER_ACE_TRAINER_SNOW_F_ALICIA,TENTACRUEL,37,"WATER_PULSE,POISON_JAB,BARRIER",,60,8,5,2
TRAINER_ACE_TRAINER_SNOW_F_ANGELICA,RATTATA,5,,,0,8,5,1
TRAINER_ACE_TRAINER_SNOW_F_ANGELICA_2,RATTATA,5,,,0,8,5,1
TRAINER_ACE_TRAINER_SNOW_F_BRENNA,SNOVER,39,"ICE_SHARD,WOOD_HAMMER,LEER",,50,8,5,1
TRAINER_ACE_TRAINER_SNOW_F_LAURA,LOPUNNY,37,"DIZZY_PUNCH,JUMP_KICK,QUICK_ATTACK,MIRROR_COAT",,50,8,5,1
TRAINER_ACE_TRAINER_SNOW_F_MARIA,GOLDUCK,34,"WATER_PULSE,CONFUSION,DISABLE,SCREECH",,50,8,5,1
TRAINER_ACE_TRAINER_SNOW_F_MARIA,PONYTA,35,"FIRE_SPIN,TAKE_DOWN,TAIL_WHIP,WILL_O_WISP",,50,8,5,2
TRAINER_ACE_TRAINER_SNOW_F_MARIA,SUDOWOODO,33,"ROCK_SLIDE,LOW_KICK,FLAIL,ENDURE",,50,8,5,3
TRAINER_ACE_TRAINER_SNOW_F_OLIVIA,ROSELIA,37,"MEGA_DRAIN,TOXIC_SPIKES,INGRAIN,GRASS_WHISTLE",,50,8,5,1
TRAINER_ACE_TRAINER_SNOW_F_OLIVIA,SEAKING,37,"WATER_PULSE,POISON_JAB,PECK,AQUA_RING",,50,8,5,2
TRAINER_ACE_TRAINER_SNOW_F_OLIVIA_2,ROSELIA,55,"GIGA_DRAIN,TOXIC,INGRAIN,DOUBLE_TEAM",,50,8,5,1
TRAINER_ACE_TRAINER_SNOW_F_OLIVIA_2,SEAKING,55,"MEGAHORN,HORN_DRILL,WATER_PULSE,POISON_JAB",,50,8,5,2
TRAINER_ACE_TRAINER_SNOW_F_SAVANNAH,PELIPPER,35,"WATER_PULSE,WING_ATTACK,SUPERSONIC,ROOST",,60,8,5,1
TRAINER_ACE_TRAINER_SNOW_F_SAVANNAH,GOLDUCK,36,"WATER_PULSE,CONFUSION,DISABLE,SCREECH",,60,8,5,2
TRAINER_ACE_TRAINER_SNOW_F_SAVANNAH,STEELIX,37,"ICE_FANG,ROCK_TOMB,HARDEN,SCREECH",,60,8,5,3
TRAINER_ACE_TRAINER_SNOW_M_ANTON,SNOVER,39,"ICE_SHARD,WOOD_HAMMER,SWAGGER",,50,8,5,1
TRAINER_ACE_TRAINER_SNOW_M_BLAKE,AMBIPOM,35,"DOUBLE_HIT,U_TURN,SAND_ATTACK,SCREECH",,50,8,5,1
TRAINER_ACE_TRAINER_SNOW_M_BLAKE,KADABRA,35,"PSYBEAM,DISABLE,REFLECT,RECOVER",,50,8,5,2
TRAINER_ACE_TRAINER_SNOW_M_DALTON,RAICHU,34,"THUNDERBOLT,SLAM,QUICK_ATTACK,THUNDER_WAVE",,50,8,5,1
TRAINER_ACE_TRAINER_SNOW_M_DALTON,PELIPPER,36,"AERIAL_ACE,WATER_PULSE,SUPERSONIC,ROOST",,50,8,5,2
TRAINER_ACE_TRAINER_SNOW_M_DALTON,HIPPOPOTAS,38,"EARTHQUAKE,CRUNCH,SAND_TOMB,YAWN",,50,8,5,3
TRAINER_ACE_TRAINER_SNOW_M_DALTON_2,RAICHU,54,"THUNDER,RAIN_DANCE,SLAM,THUNDER_WAVE",,50,8,5,1
TRAINER_ACE_TRAINER_SNOW_M_DALTON_2,PELIPPER,54,"AIR_SLASH,WATER_PULSE,SUPERSONIC,QUICK_ATTACK",,50,8,5,2
TRAINER_ACE_TRAINER_SNOW_M_DALTON_2,HIPPOPOTAS,54,"EARTHQUAKE,DOUBLE_EDGE,CRUNCH,SAND_TOMB",,50,8,5,3
TRAINER_ACE_TRAINER_SNOW_M_GARRETT,MR_MIME,33,"PSYBEAM,MIMIC,REFLECT,LIGHT_SCREEN",,50,8,5,1
TRAINER_ACE_TRAINER_SNOW_M_GARRETT,MACHOKE,34,"SUBMISSION,LOW_KICK,LEER,ROCK_TOMB",,50,8,5,2
TRAINER_ACE_TRAINER_SNOW_M_GARRETT,SNEASEL,35,"SLASH,ICY_WIND,QUICK_ATTACK,SCREECH",,50,8,5,3
TRAINER_ACE_TRAINER_SNOW_M_ISAIAH,QUAGSIRE,39,"EARTHQUAKE,WATER_PULSE,AMNESIA,YAWN",,60,8,5,1
TRAINER_ACE_TRAINER_SNOW_M_MICKEY,RATTATA,5,,,0,8,5,1
TRAINER_ACE_TRAINER_SNOW_M_MICKEY_2,RATTATA,5,,,0,8,5,1
TRAINER_ACE_TRAINER_SNOW_M_SERGIO,FLOATZEL,37,"AQUA_JET,CRUNCH,QUICK_ATTACK,ICE_FANG",,60,8,5,1
TRAINER_ACE_TRAINER_SNOW_M_SERGIO,SNEASEL,37,"ICY_WIND,SLASH,FEINT_ATTACK,QUICK_ATTACK",,60,8,5,2
TRAINER_AROMA_LADY_ALISON,ROSELIA,23,,,0,8,5,1
TRAINER_AROMA_LADY_ANGELA,TURTWIG,17,"RAZOR_LEAF,TACKLE",,10,8,5,1
TRAINER_AROMA_LADY_ELIZABETH,BUDEW,14,,,0,8,5,1
TRAINER_AROMA_LADY_ELIZABETH_2,BUDEW,19,,,0,8,5,1
TRAINER_AROMA_LADY_ELIZABETH_3,ROSELIA,31,,,0,8,5,1
TRAINER_AROMA_LADY_ELIZABETH_4,ROSELIA,55,,,0,8,5,1
TRAINER_AROMA_LADY_HANNAH,COMBEE,16,,,0,8,5,1
TRAINER_AROMA_LADY_HANNAH,ROSELIA,18,,,0,8,5,2
TRAINER_AROMA_LADY_JENNA,BUDEW,14,"ABSORB,STUN_SPORE,WATER_SPORT",,10,8,5,1
TRAINER_AROMA_LADY_JENNA,BUDEW,13,"ABSORB,STUN_SPORE,WATER_SPORT",,10,8,5,2
TRAINER_AROMA_LADY_JENNA,BUDEW,15,"ABSORB,STUN_SPORE,WATER_SPORT",,10,8,5,3
TRAINER_AROMA_LADY_TAYLOR,BUDEW,7,,,0,8,5,1
TRAINER_AROMA_LADY_TAYLOR,CHERUBI,7,,,0,8,5,2
TRAINER_ARTIST_ISMAEL,MR_MIME,23,,,0,8,5,1
TRAINER_ARTIST_KEVIN,MR_MIME,29,,,0,8,5,1
TRAINER_ARTIST_KEVIN,SUDOWOODO,29,,,0,8,5,2
TRAINER_ARTIST_KEVIN_2,MR_MIME,37,,,0,8,5,1
TRAINER_ARTIST_KEVIN_2,SUDOWOODO,39,,,0,8,5,2
TRAINER_ARTIST_KEVIN_3,MR_MIME,57,,,0,8,5,1
TRAINER_ARTIST_KEVIN_3,SUDOWOODO,59,,,0,8,5,2
TRAINER_ARTIST_MICKEY,RATTATA,5,,,0,8,5,1
TRAINER_ARTIST_WILLIAM,MIME_JR,17,,,0,8,5,1
TRAINER_ARTIST_WILLIAM,BONSLY,17,,,0,8,5,2
TRAINER_BATTLE_GIRL_ANGELICA,RATTATA,5,,,0,8,5,1
TRAINER_BATTLE_GIRL_ANGELICA_2,RATTATA,5,,,0,8,5,1
TRAINER_BATTLE_GIRL_HELEN,MEDITITE,18,,,30,8,5,1
TRAINER_BATTLE_GIRL_HELEN,MACHOP,18,,,30,8,5,2
TRAINER_BATTLE_GIRL_HELEN_2,MEDITITE,31,,,30,8,5,1
TRAINER_BATTLE_GIRL_HELEN_2,MACHOP,33,,,30,8,5,2
TRAINER_BATTLE_GIRL_HELEN_3,MEDICHAM,38,,,30,8,5,1
TRAINER_BATTLE_GIRL_HELEN_3,MACHOKE,40,,,30,8,5,2
TRAINER_BATTLE_GIRL_HELEN_4,MEDICHAM,58,,,30,8,5,1
TRAINER_BATTLE_GIRL_HELEN_4,MACHAMP,60,,,30,8,5,2
TRAINER_BATTLE_GIRL_KELSEY,MACHOP,15,,,30,8,5,1
TRAINER_BATTLE_GIRL_TYLER,MEDICHAM,34,,,30,8,5,1
TRAINER_BEAUTY_ANGELICA,RATTATA,5,,,0,8,5,1
TRAINER_BEAUTY_ANGELICA_2,RATTATA,5,,,0,8,5,1
TRAINER_BEAUTY_ANGELICA_3,RATTATA,5,,,0,8,5,1
TRAINER_BEAUTY_ANGELICA_4,RATTATA,5,,,0,8,5,1
TRAINER_BEAUTY_ANGELICA_5,RATTATA,5,,,0,8,5,1
TRAINER_BEAUTY_CYNDY,GLAMEOW,23,,,0,8,5,1
TRAINER_BEAUTY_CYNDY_2,GLAMEOW,40,,,0,8,5,1
TRAINER_BEAUTY_CYNDY_3,PURUGLY,60,,,0,8,5,1
TRAINER_BEAUTY_DEVON,WORMADAM,25,,,0,8,5,1
TRAINER_BEAUTY_GABRIELLA,FINNEON,23,,,0,8,5,1
TRAINER_BEAUTY_HARLEY,PSYDUCK,23,,,0,8,5,1
TRAINER_BEAUTY_LINDSAY,ROSELIA,17,"MEGA_DRAIN,POISON_STING,STUN_SPORE",,10,8,5,1
TRAINER_BEAUTY_NICOLA,LOPUNNY,43,,,0,8,5,1
TRAINER_BELLE__PA_AVA_MATT,STUNKY,21,,,0,8,5,1
TRAINER_BELLE__PA_AVA_MATT,GLAMEOW,21,,,0,8,5,2
TRAINER_BELLE__PA_BETH_BOB,PONYTA,19,,,0,8,5,1
TRAINER_BELLE__PA_BETH_BOB,BUIZEL,19,,,0,8,5,2
TRAINER_BIRD_KEEPER_ALEXANDRA,HOOTHOOT,19,,,50,8,5,1
TRAINER_BIRD_KEEPER_ANGELICA,RATTATA,5,,,0,8,5,1
