encounter_name,map_name,matched_canonical_location_id,matched_canonical_location_name,matched_map
TRAINER_DRAGON_TAMER_PATRICK,C11PC0103,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,C11R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,C11R0201,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D01R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D01R0102,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D02R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D03,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D03R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D04,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D05R0102,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D05R0105,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D05R0106,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D05R0110,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D05R0112,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D05R0113,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D05R0114,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D09R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D09R0102,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D09R0104,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D09R0106,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D11R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D12R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D13R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D14R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D14R0102,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D15,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D16R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D16R0102,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0102,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0103,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0104,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0105,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0106,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0107,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0108,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0109,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0110,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0111,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0112,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0113,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0114,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0115,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0116,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0117,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0118,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0119,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0120,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0121,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D17R0122,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D20R0102,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D20R0103,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D20R0106,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D21R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D24R0104,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D24R0105,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D25R0106,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D25R0107,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D26R0102,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D26R0103,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D27R0103,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D28R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D29R0102,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D30,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D31,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D31R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D31R0201,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,D31R0207,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,DIRECT2,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,DIRECT4,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,L02R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,MAP_CANALAVE_POKECENTER,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,MAP_CELESTIC_POKECENTER,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,MAP_ETERNA_POKECENTER,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,MAP_FIGHT_AREA_POKECENTER,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,MAP_FLOAROMA_POKECENTER,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,MAP_HEARTHOME_POKECENTER,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,MAP_JUBLIFE_POKECENTER,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,MAP_OREBURGH_POKECENTER,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,MAP_PASTORIA_POKECENTER,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,MAP_POKEMON_LEAGUE_POKECENTER,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,MAP_RESORT_AREA_POKECENTER,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,MAP_SANDGEM_POKECENTER,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,MAP_SNOWPOINT_POKECENTER,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,MAP_SOLACEON_POKECENTER,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,MAP_SUNYSHORE_POKECENTER,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,MAP_SURVIVAL_AREA_POKECENTER,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,MAP_VEILSTONE_POKECENTER,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R201,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R203,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R204B,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R205A,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R205B,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R206,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R206R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R206R0201,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R207,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R208,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R208R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R209,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R209R0102,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R209R0104,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R210A,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R210B,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R211B,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R212A,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R212AR0102,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R212B,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R213,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R214,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R214R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R215,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R216,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R217,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R217R0201,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R218,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R218R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R221,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R221R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R222,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R224,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R225,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R227,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R228,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,R229,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T01,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T02,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T02PC0102,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T02PC0103,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T02R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T02R0301,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T03,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T03PC0102,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T03PC0103,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T03R0101,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T03R0301,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T04,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T04PC0102,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T04PC0103,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T04R0201,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T05PC0102,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T05PC0103,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T06PC0102,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T06PC0103,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T07,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T07PC0102,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T07PC0103,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,T07R0102,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,UG,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,UNION,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,W223,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,W226,171,Route 201,R201
TRAINER_DRAGON_TAMER_PATRICK,W230,171,Route 201,R201
TRAINER_BIRD_KEEPER_BRIANNA,C04,197,Veilstone City,C07
TRAINER_BIRD_KEEPER_BRIANNA,C07,197,Veilstone City,C07
TRAINER_BIRD_KEEPER_BRIANNA,D05R0114,197,Veilstone City,C07
TRAINER_BIRD_KEEPER_BRIANNA,D21R0101,197,Veilstone City,C07
TRAINER_BIRD_KEEPER_BRIANNA,D26R0101,197,Veilstone City,C07
TRAINER_BIRD_KEEPER_BRIANNA,D26R0102,197,Veilstone City,C07
TRAINER_BIRD_KEEPER_BRIANNA,R205B,197,Veilstone City,C07
TRAINER_BIRD_KEEPER_BRIANNA,R210B,197,Veilstone City,C07
TRAINER_BIRD_KEEPER_BRIANNA,R211B,197,Veilstone City,C07
TRAINER_BIRD_KEEPER_BRIANNA,R212A,197,Veilstone City,C07
TRAINER_DOUBLE_TEAM_ZAC_JEN,C01R0201,222,Snowpoint Temple,C09
TRAINER_DOUBLE_TEAM_ZAC_JEN,C09,222,Snowpoint Temple,C09
TRAINER_DOUBLE_TEAM_ZAC_JEN,D11R0101,222,Snowpoint Temple,C09
TRAINER_DOUBLE_TEAM_ZAC_JEN,D26R0107,222,Snowpoint Temple,C09
TRAINER_DOUBLE_TEAM_ZAC_JEN,L02R0101,222,Snowpoint Temple,C09
TRAINER_DOUBLE_TEAM_ZAC_JEN,R210B,222,Snowpoint Temple,C09
TRAINER_BIRD_KEEPER_ALEXANDRA,C08,223,Route 222,R222
TRAINER_BIRD_KEEPER_ALEXANDRA,R211A,223,Route 222,R222
TRAINER_BIRD_KEEPER_ALEXANDRA,R222,223,Route 222,R222
TRAINER_BIRD_KEEPER_ALEXANDRA,R224,223,Route 222,R222
TRAINER_BATTLE_GIRL_ANGELICA,D26R0106,,,
TRAINER_NINJA_BOY_ZACH,R211A,217,Route 211,R211A
TRAINER_BLACK_BELT_SEAN,R211B,217,Route 211,R211B
TRAINER_NINJA_BOY_NICK,R211B,217,Route 211,R211B
TRAINER_BIRD_KEEPER_KATHERINE,R211B,217,Route 211,R211B
TRAINER_RICH_BOY_JASON,R212A,201,Route 212,R212A
TRAINER_LADY_MELISSA,R212A,201,Route 212,R212A
TRAINER_GENTLEMAN_JEREMY,R212A,201,Route 212,R212A
TRAINER_SOCIALITE_REINA,R212A,201,Route 212,R212A
TRAINER_POLICEMAN_BOBBY,R212A,201,Route 212,R212A
TRAINER_POLICEMAN_ALEX,R212A,201,Route 212,R212A
TRAINER_POLICEMAN_DYLAN,R212A,201,Route 212,R212A
TRAINER_FISHERMAN_JUAN,R212B,201,Route 212,R212B
TRAINER_FISHERMAN_CAMERON,R212B,201,Route 212,R212B
TRAINER_FISHERMAN_TRAVIS,R212B,201,Route 212,R212B
TRAINER_PKMN_RANGER_M_TAYLOR,R212B,201,Route 212,R212B
TRAINER_PKMN_RANGER_M_JEFFREY,R212B,201,Route 212,R212B
TRAINER_PKMN_RANGER_F_ALLISON,R212B,201,Route 212,R212B
TRAINER_SCIENTIST_STEFANO,R212B,201,Route 212,R212B
TRAINER_POLICEMAN_CALEB,R212A,201,Route 212,R212A
TRAINER_SWIMMER_M_SHELTIN,R213,202,Route 213,R213
TRAINER_SWIMMER_M_EVAN,R213,202,Route 213,R213
TRAINER_SWIMMER_F_HALEY,R213,202,Route 213,R213
TRAINER_SWIMMER_F_MARY,R213,202,Route 213,R213
TRAINER_TUBER_M_JARED,R213,202,Route 213,R213
TRAINER_TUBER_F_CHELSEA,R213,202,Route 213,R213
TRAINER_SAILOR_PAUL,R213,202,Route 213,R213
TRAINER_FISHERMAN_KENNETH,R213,202,Route 213,R213
TRAINER_RUIN_MANIAC_BRYAN,R214,205,Route 214,R214
TRAINER_RUIN_MANIAC_HUNTER,R214,205,Route 214,R214
TRAINER_PSYCHIC_M_MITCHELL,R214,205,Route 214,R214
TRAINER_PSYCHIC_F_ABIGAIL,R214,205,Route 214,R214
TRAINER_PI_CARLOS,C01,187,Route 206,R206
TRAINER_PI_CARLOS,C01R0205,187,Route 206,R206
TRAINER_PI_CARLOS,C01R0301,187,Route 206,R206
TRAINER_PI_CARLOS,C01R0303,187,Route 206,R206
TRAINER_PI_CARLOS,C02,187,Route 206,R206
TRAINER_PI_CARLOS,C02GYM0101,187,Route 206,R206
TRAINER_PI_CARLOS,C02R0101,187,Route 206,R206
TRAINER_PI_CARLOS,C02R0102,187,Route 206,R206
TRAINER_PI_CARLOS,C02R0103,187,Route 206,R206
TRAINER_PI_CARLOS,C03,187,Route 206,R206
TRAINER_PI_CARLOS,C03FS0101,187,Route 206,R206
TRAINER_PI_CARLOS,C03R0301,187,Route 206,R206
TRAINER_PI_CARLOS,C03R0401,187,Route 206,R206
TRAINER_PI_CARLOS,C03R0601,187,Route 206,R206
TRAINER_PI_CARLOS,C04,187,Route 206,R206
TRAINER_PI_CARLOS,C04FS0101,187,Route 206,R206
