encounter_name,species_name,lvl,moves,held_item,iv,version_group_id,load_build,slot
TRAINER_ACE_TRAINER_F_MEGAN,BULBASAUR,32,"GROWL,LEECH_SEED,TAKE_DOWN,RAZOR_LEAF",,50,10,5,1
TRAINER_ACE_TRAINER_F_MEGAN,IVYSAUR,32,"GIGA_DRAIN,LEECH_SEED,POISON_POWDER,PETAL_DANCE",,50,10,5,2
TRAINER_ACE_TRAINER_F_MEGAN,VENUSAUR,32,"PETAL_DANCE,SLEEP_POWDER,DOUBLE_EDGE,LEECH_SEED",,50,10,5,3
TRAINER_ACE_TRAINER_F_PIPER,HORSEA,33,"SMOKE_SCREEN,LEER,BRINE,TWISTER",,50,10,5,1
TRAINER_ACE_TRAINER_F_PIPER,HORSEA,33,"SMOKE_SCREEN,LEER,BRINE,TWISTER",,50,10,5,2
TRAINER_ACE_TRAINER_F_PIPER,SEADRA,35,"AGILITY,LEER,WATERFALL,TWISTER",,50,10,5,3
TRAINER_ACE_TRAINER_F_QUINN,IVYSAUR,47,"SOLAR_BEAM,DOUBLE_EDGE,SYNTHESIS,SLUDGE_BOMB",,50,10,5,1
TRAINER_ACE_TRAINER_F_QUINN,STARMIE,47,"BLIZZARD,CONFUSE_RAY,THUNDERBOLT,WATER_PULSE",,50,10,5,2
TRAINER_ACE_TRAINER_F_REENA,GROWLITHE,36,,,50,10,5,1
TRAINER_ACE_TRAINER_F_REENA,NIDORINA,33,,,50,10,5,2
TRAINER_ACE_TRAINER_F_REENA,STARYU,36,,,50,10,5,3
TRAINER_ACE_TRAINER_F_REENA_2,GROWLITHE,38,,,50,10,5,1
TRAINER_ACE_TRAINER_F_REENA_2,NIDORINA,36,,,50,10,5,2
TRAINER_ACE_TRAINER_F_REENA_2,STARYU,38,,,50,10,5,3
TRAINER_ACE_TRAINER_F_REENA_3,ARCANINE,47,,,50,10,5,1
TRAINER_ACE_TRAINER_F_REENA_3,NIDOQUEEN,43,,,50,10,5,2
TRAINER_ACE_TRAINER_F_REENA_3,STARMIE,47,,,50,10,5,3
TRAINER_ACE_TRAINER_F_REENA_4,ARCANINE,54,"FLARE_BLITZ,EXTREME_SPEED,CRUNCH,ROAR",,50,10,5,1
TRAINER_ACE_TRAINER_F_REENA_4,NIDOQUEEN,53,"CAPTIVATE,POISON_FANG,EARTH_POWER,BODY_SLAM",,50,10,5,2
TRAINER_ACE_TRAINER_F_REENA_4,STARMIE,56,"SURF,MINIMIZE,COSMIC_POWER,PSYCHIC",,50,10,5,3
TRAINER_ACE_TRAINER_F_SALMA,SLOWKING,50,"SURF,PSYCHIC,FLAMETHROWER,TRICK_ROOM",ITEM_ORAN_BERRY,60,10,5,1
TRAINER_ACE_TRAINER_F_SALMA,LICKILICKY,53,"WRING_OUT,THUNDERBOLT,EARTHQUAKE,ICE_BEAM",ITEM_NONE,60,10,5,2
TRAINER_ACE_TRAINER_M_ALLEN,CHARMELEON,29,"EMBER,SMOKE_SCREEN,FIRE_FANG,SCARY_FACE",,50,10,5,1
TRAINER_ACE_TRAINER_M_ALLEN,MAGNEMITE,29,"SPARK,THUNDER_WAVE,SUPERSONIC,METAL_SOUND",,50,10,5,2
TRAINER_ACE_TRAINER_M_ALTON,IVYSAUR,24,,,50,10,5,1
TRAINER_ACE_TRAINER_M_ALTON,CHARMELEON,24,,,50,10,5,2
TRAINER_ACE_TRAINER_M_ALTON,WARTORTLE,24,,,50,10,5,3
TRAINER_ACE_TRAINER_M_ARABELLA,STANTLER,53,"ZEN_HEADBUTT,RETURN,ME_FIRST,TRICK_ROOM",,60,10,5,1
TRAINER_ACE_TRAINER_M_ARABELLA,TAUROS,52,"TAKE_DOWN,THUNDER,SURF,FIRE_BLAST",,60,10,5,2
TRAINER_ACE_TRAINER_M_BLAKE,MAGNETON,33,"THUNDERBOLT,SUPERSONIC,MAGNET_BOMB,SCREECH",,50,10,5,1
TRAINER_ACE_TRAINER_M_BLAKE,QUAGSIRE,31,"WATER_GUN,SLAM,YAWN,EARTHQUAKE",,50,10,5,2
TRAINER_ACE_TRAINER_M_BLAKE,EXEGGCUTE,31,"LEECH_SEED,CONFUSION,SLEEP_POWDER,SOLAR_BEAM",,50,10,5,3
TRAINER_ACE_TRAINER_M_BONITA,SPINDA,50,"FLAIL,FAKE_OUT,TEETER_DANCE,TRICK_ROOM",,60,10,5,1
TRAINER_ACE_TRAINER_M_BONITA,SUDOWOODO,52,"WOOD_HAMMER,HAMMER_ARM,EARTHQUAKE,STONE_EDGE",,60,10,5,2
TRAINER_ACE_TRAINER_M_BRIAN,MAREEP,35,"DISCHARGE,SIGNAL_BEAM,COTTON_SPORE,TACKLE",,50,10,5,1
TRAINER_ACE_TRAINER_M_CODY,HORSEA,35,,,60,10,5,1
TRAINER_ACE_TRAINER_M_CODY,SEADRA,37,,,60,10,5,2
TRAINER_ACE_TRAINER_M_FRENCH,ABSOL,47,"PSYCHO_CUT,NIGHT_SLASH,SLASH,QUICK_ATTACK",ITEM_NONE,50,10,5,1
TRAINER_ACE_TRAINER_M_FRENCH,ALAKAZAM,47,"PSYCHIC,FOCUS_BLAST,ENERGY_BALL,CHARGE_BEAM",ITEM_NONE,50,10,5,2
TRAINER_ACE_TRAINER_M_GAVEN,VICTREEBEL,32,"WRAP,TOXIC,ACID,RAZOR_LEAF",,50,10,5,1
TRAINER_ACE_TRAINER_M_GAVEN,KINGLER,32,"BUBBLE_BEAM,STOMP,GUILLOTINE,PROTECT",,50,10,5,2
TRAINER_ACE_TRAINER_M_GAVEN,FLAREON,32,"SAND_ATTACK,QUICK_ATTACK,BITE,EMBER",,50,10,5,3
TRAINER_ACE_TRAINER_M_GAVEN_2,VICTREEBEL,34,"WRAP,TOXIC,ACID,RAZOR_LEAF",,50,10,5,1
TRAINER_ACE_TRAINER_M_GAVEN_2,KINGLER,34,"BUBBLE_BEAM,STOMP,GUILLOTINE,PROTECT",,50,10,5,2
TRAINER_ACE_TRAINER_M_GAVEN_2,FLAREON,34,"SAND_ATTACK,QUICK_ATTACK,BITE,FIRE_BLAST",,50,10,5,3
TRAINER_ACE_TRAINER_M_GAVEN_3,VICTREEBEL,38,"WRAP,TOXIC,ACID,RAZOR_LEAF",,50,10,5,1
TRAINER_ACE_TRAINER_M_GAVEN_3,KINGLER,39,"BRINE,STOMP,X_SCISSOR,PROTECT",,50,10,5,2
TRAINER_ACE_TRAINER_M_GAVEN_3,FLAREON,38,"FIRE_BLAST,QUICK_ATTACK,SAND_ATTACK,FIRE_SPIN",,50,10,5,3
TRAINER_ACE_TRAINER_M_GAVEN_4,VICTREEBEL,52,"LEAF_STORM,TOXIC,ACID,LEAF_BLADE",,50,10,5,1
TRAINER_ACE_TRAINER_M_GAVEN_4,KINGLER,49,"BRINE,CRABHAMMER,X_SCISSOR,PROTECT",,50,10,5,2
TRAINER_ACE_TRAINER_M_GAVEN_4,FLAREON,50,"OVERHEAT,QUICK_ATTACK,WILL_O_WISP,ATTRACT",,50,10,5,3
TRAINER_ACE_TRAINER_M_JAKE,PARASECT,33,"LEECH_LIFE,SPORE,SLASH,SWORDS_DANCE",,50,10,5,1
TRAINER_ACE_TRAINER_M_JAKE,GOLDUCK,35,"PSYCHIC,SCREECH,WATER_PULSE,FURY_SWIPES",,50,10,5,2
TRAINER_ACE_TRAINER_M_JAKE,VAPOREON,33,"BITE,QUICK_ATTACK,SAND_ATTACK,SURF",,50,10,5,3
TRAINER_ACE_TRAINER_M_KEVIN,RHYHORN,48,"TAKE_DOWN,STONE_EDGE,HORN_DRILL,EARTHQUAKE",,50,10,5,1
TRAINER_ACE_TRAINER_M_KEVIN,CHARMELEON,46,"FLAMETHROWER,SLASH,SCARY_FACE,AERIAL_ACE",,50,10,5,2
TRAINER_ACE_TRAINER_M_KEVIN,WARTORTLE,46,"HYDRO_PUMP,ICE_BEAM,BITE,SWAGGER",,50,10,5,3
TRAINER_ACE_TRAINER_M_KOBE,DRAGONAIR,37,"THUNDER,SURF,DRAGON_RAGE,IRON_TAIL",,50,10,5,1
TRAINER_ACE_TRAINER_M_MICKEY,BULBASAUR,10,,,0,10,5,1
TRAINER_ACE_TRAINER_M_MICKEY,CHARMANDER,10,,,0,10,5,2
TRAINER_ACE_TRAINER_M_MICKEY,SQUIRTLE,10,,,0,10,5,3
TRAINER_ACE_TRAINER_M_MICKEY_2,BULBASAUR,10,,,0,10,5,1
TRAINER_ACE_TRAINER_M_MICKEY_2,CHARMANDER,10,,,0,10,5,2
TRAINER_ACE_TRAINER_M_MICKEY_2,SQUIRTLE,10,,,0,10,5,3
TRAINER_ACE_TRAINER_M_MICKEY_3,BULBASAUR,10,,,0,10,5,1
TRAINER_ACE_TRAINER_M_MICKEY_3,CHARMANDER,10,,,0,10,5,2
TRAINER_ACE_TRAINER_M_MICKEY_3,SQUIRTLE,10,,,0,10,5,3
TRAINER_ACE_TRAINER_M_MICKEY_4,BULBASAUR,14,,,0,10,5,1
TRAINER_ACE_TRAINER_M_MICKEY_4,CHARMANDER,14,,,0,10,5,2
TRAINER_ACE_TRAINER_M_MICKEY_4,SQUIRTLE,14,,,0,10,5,3
TRAINER_ACE_TRAINER_M_MIKE,DRAGONAIR,38,,,60,10,5,1
TRAINER_ACE_TRAINER_M_NICK,CHARMANDER,26,"FIRE_FANG,SMOKE_SCREEN,DRAGON_RAGE,SCARY_FACE",,50,10,5,1
TRAINER_ACE_TRAINER_M_NICK,SQUIRTLE,26,"WITHDRAW,WATER_GUN,BITE,CURSE",,50,10,5,2
TRAINER_ACE_TRAINER_M_NICK,BULBASAUR,26,"LEECH_SEED,POISON_POWDER,SLEEP_POWDER,RAZOR_LEAF",,50,10,5,3
TRAINER_ACE_TRAINER_M_PAULO,DRATINI,35,,,60,10,5,1
TRAINER_ACE_TRAINER_M_PAULO,SEADRA,35,,,60,10,5,2
TRAINER_ACE_TRAINER_M_PAULO,DRATINI,35,,,60,10,5,3
TRAINER_ACE_TRAINER_M_RYAN,PIDGEOT,25,"SAND_ATTACK,QUICK_ATTACK,WHIRLWIND,WING_ATTACK",,50,10,5,1
TRAINER_ACE_TRAINER_M_RYAN,ELECTABUZZ,27,"THUNDER_PUNCH,LIGHT_SCREEN,SWIFT,SCREECH",,50,10,5,2
TRAINER_ACE_TRAINER_M_SHAYE,JOLTEON,43,"DOUBLE_KICK,THUNDERBOLT,QUICK_ATTACK,SAND_ATTACK",,50,10,5,1
TRAINER_ACE_TRAINER_M_SHAYE,TANGELA,43,"ANCIENT_POWER,STUN_SPORE,GIGA_DRAIN,INGRAIN",,50,10,5,2
TRAINER_ACE_TRAINER_M_SHAYE,TAUROS,43,"TAKE_DOWN,ZEN_HEADBUTT,PAYBACK,SCARY_FACE",,50,10,5,3
TRAINER_ARCADE_STAR_DAHLIA,RATTATA,5,,,0,10,5,1
TRAINER_BEAUTY_CALLIE,CLEFABLE,16,"GROWL,ENCORE,DOUBLE_SLAP,METRONOME",,0,10,5,1
TRAINER_BEAUTY_CALLIE,WIGGLYTUFF,16,"SING,DEFENSE_CURL,POUND,DISABLE",,0,10,5,2
TRAINER_BEAUTY_CAROLINE,MARILL,38,,,0,10,5,1
TRAINER_BEAUTY_CAROLINE,SEEL,40,,,0,10,5,2
TRAINER_BEAUTY_CAROLINE,MARILL,38,,,0,10,5,3
TRAINER_BEAUTY_CASSIE,VILEPLUME,36,,,0,10,5,1
TRAINER_BEAUTY_CASSIE,BUTTERFREE,42,,,0,10,5,2
TRAINER_BEAUTY_CHARLOTTE,BELLOSSOM,16,,,0,10,5,1
TRAINER_BEAUTY_JULIA,PARAS,44,"GIGA_DRAIN,SPORE,SLASH,ATTRACT",,0,10,5,1
TRAINER_BEAUTY_JULIA,CARNIVINE,44,"GIGA_DRAIN,WRING_OUT,INGRAIN,ATTRACT",,0,10,5,2
TRAINER_BEAUTY_JULIA,PARASECT,47,"GIGA_DRAIN,SPORE,ATTRACT,X_SCISSOR",,0,10,5,3
TRAINER_BEAUTY_KASSANDRA,WIGGLYTUFF,16,"SING,DEFENSE_CURL,POUND,DISABLE",,0,10,5,1
TRAINER_BEAUTY_KASSANDRA,CLEFABLE,16,"GROWL,ENCORE,DOUBLE_SLAP,METRONOME",,0,10,5,2
TRAINER_BEAUTY_KIMBERLY,CORSOLA,19,,,0,10,5,1
TRAINER_BEAUTY_MICKEY,SENTRET,15,,,0,10,5,1
TRAINER_BEAUTY_MICKEY_10,SENTRET,15,,,0,10,5,1
TRAINER_BEAUTY_MICKEY_2,SENTRET,15,,,0,10,5,1
TRAINER_BEAUTY_MICKEY_3,FURRET,16,,,0,10,5,1
TRAINER_BEAUTY_MICKEY_4,SENTRET,15,,,0,10,5,1
TRAINER_BEAUTY_MICKEY_5,SENTRET,15,,,0,10,5,1
TRAINER_BEAUTY_MICKEY_6,SENTRET,15,,,0,10,5,1
TRAINER_BEAUTY_MICKEY_7,SENTRET,15,,,0,10,5,1
TRAINER_BEAUTY_MICKEY_8,SENTRET,15,,,0,10,5,1
TRAINER_BEAUTY_MICKEY_9,SENTRET,15,,,0,10,5,1
TRAINER_BEAUTY_SAMANTHA,MEOWTH,16,"SCRATCH,GROWL,BITE,PAY_DAY",,10,10,5,1
TRAINER_BEAUTY_SAMANTHA,MEOWTH,16,"SCRATCH,GROWL,BITE,SLASH",,10,10,5,2
TRAINER_BEAUTY_VALERIE,HOPPIP,18,"MEGA_DRAIN,TAIL_WHIP,TACKLE,POISON_POWDER",,0,10,5,1
TRAINER_BEAUTY_VALERIE,SKIPLOOM,18,"MEGA_DRAIN,TAIL_WHIP,TACKLE,STUN_SPORE",,0,10,5,2
TRAINER_BEAUTY_VICTORIA,SENTRET,9,,,10,10,5,1
TRAINER_BEAUTY_VICTORIA,SENTRET,13,,,10,10,5,2
TRAINER_BEAUTY_VICTORIA,SENTRET,16,,,10,10,5,3
TRAINER_BIKER_AIDEN,TENTACRUEL,45,,,0,10,5,1
TRAINER_BIKER_AIDEN_2,HYPNO,50,,,0,10,5,1
TRAINER_BIKER_AIDEN_2,TENTACRUEL,49,,,0,10,5,2
TRAINER_BIKER_AIDEN_3,HYPNO,55,,,0,10,5,1
TRAINER_BIKER_AIDEN_3,TENTACRUEL,55,,,0,10,5,2
TRAINER_BIKER_AIDEN_4,TENTACRUEL,55,,,0,10,5,1
TRAINER_BIKER_AIDEN_4,HYPNO,58,,,0,10,5,2
TRAINER_BIKER_AIDEN_4,TENTACRUEL,58,,,0,10,5,3
TRAINER_BIKER_CHARLES,KOFFING,41,,,0,10,5,1
TRAINER_BIKER_CHARLES,CHARMELEON,41,,,0,10,5,2
TRAINER_BIKER_CHARLES,WEEZING,42,,,0,10,5,3
TRAINER_BIKER_DALE,GULPIN,47,,ITEM_BLACK_SLUDGE,0,10,5,1
TRAINER_BIKER_DAN,GULPIN,39,,,0,10,5,1
TRAINER_BIKER_DAN,WEEZING,37,,,0,10,5,2
TRAINER_BIKER_DAN,WEEZING,37,,,0,10,5,3
TRAINER_BIKER_DWAYNE,KOFFING,38,,,0,10,5,1
TRAINER_BIKER_DWAYNE,KOFFING,39,,,0,10,5,2
TRAINER_BIKER_DWAYNE,KOFFING,40,,,0,10,5,3
TRAINER_BIKER_DWAYNE,KOFFING,41,,,0,10,5,4
TRAINER_BIKER_ERNEST,TEDDIURSA,45,,,0,10,5,1
TRAINER_BIKER_ERNEST,MARILL,44,,,0,10,5,2
TRAINER_BIKER_ERNEST_2,TEDDIURSA,46,,,0,10,5,1
TRAINER_BIKER_ERNEST_2,AZUMARILL,47,,,0,10,5,2
TRAINER_BIKER_ERNEST_3,TEDDIURSA,48,,,0,10,5,1
TRAINER_BIKER_ERNEST_3,AZUMARILL,49,,,0,10,5,2
TRAINER_BIKER_ERNEST_4,URSARING,58,,,0,10,5,1
TRAINER_BIKER_ERNEST_4,AZUMARILL,54,,,0,10,5,2
TRAINER_BIKER_GLENN,KOFFING,39,,,0,10,5,1
TRAINER_BIKER_GLENN,MAGMAR,41,,,0,10,5,2
TRAINER_BIKER_GLENN,WEEZING,43,,,0,10,5,3
TRAINER_BIKER_HARRIS,FLAREON,45,,,0,10,5,1
TRAINER_BIKER_JACOB,MAGMAR,43,,,0,10,5,1
TRAINER_BIKER_JACOB,TENTACRUEL,43,,,0,10,5,2
TRAINER_BIKER_JOEL,MAGMAR,43,,,0,10,5,1
TRAINER_BIKER_JOEL,MAGMAR,43,,,0,10,5,2
TRAINER_BIKER_MARKEY,SKORUPI,47,,,0,10,5,1
TRAINER_BIKER_MICKEY,KOFFING,20,,,0,10,5,1
TRAINER_BIKER_MICKEY,KOFFING,20,,,0,10,5,2
TRAINER_BIKER_MICKEY,KOFFING,20,,,0,10,5,3
TRAINER_BIKER_MICKEY_2,KOFFING,20,,,0,10,5,1
TRAINER_BIKER_MICKEY_2,KOFFING,20,,,0,10,5,2
TRAINER_BIKER_MICKEY_2,KOFFING,20,,,0,10,5,3
TRAINER_BIKER_REESE,WEEZING,45,,,0,10,5,1
TRAINER_BIKER_REESE_2,ARBOK,42,"GLARE,SCREECH,MUD_BOMB,CRUNCH",,0,10,5,1
TRAINER_BIKER_REESE_2,WEEZING,48,"SLUDGE_BOMB,DOUBLE_HIT,SMOKE_SCREEN,ASSURANCE",,0,10,5,2
TRAINER_BIKER_REESE_3,ARBOK,48,"MUD_BOMB,SWALLOW,STOCKPILE,SPIT_UP",,0,10,5,1
TRAINER_BIKER_REESE_3,WEEZING,50,"SLUDGE_BOMB,DOUBLE_HIT,SMOKE_SCREEN,ASSURANCE",,0,10,5,2
TRAINER_BIKER_REESE_4,ARBOK,56,"GUNK_SHOT,MUD_BOMB,GASTRO_ACID,CRUNCH",,0,10,5,1
TRAINER_BIKER_REESE_4,WEEZING,55,"SLUDGE_BOMB,DOUBLE_HIT,SMOKE_SCREEN,THUNDER",,0,10,5,2
TRAINER_BIKER_TEDDY,SEVIPER,46,,,0,10,5,1
TRAINER_BIKER_THERON,CROAGUNK,45,,,0,10,5,1
TRAINER_BIKER_ZEKE,KOFFING,43,,,0,10,5,1
TRAINER_BIKER_ZEKE,KOFFING,43,,,0,10,5,2
TRAINER_BIRD_KEEPER_GS_ABE,SPEAROW,9,,,30,10,5,1
TRAINER_BIRD_KEEPER_GS_BERT,WINGULL,46,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_BERT,FEAROW,43,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_BOB,NOCTOWL,48,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_BORIS,DODUO,39,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_BORIS,DODUO,37,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_BORIS,DODRIO,41,,,50,10,5,3
TRAINER_BIRD_KEEPER_GS_BRET,TAILLOW,41,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_BRET,FEAROW,41,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_BRYAN,PIDGEY,12,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_BRYAN,PIDGEOTTO,14,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_DENIS,SPEAROW,18,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_DENIS,FEAROW,20,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_DENIS,SPEAROW,18,,,50,10,5,3
TRAINER_BIRD_KEEPER_GS_EASTON,DODUO,35,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_EASTON,DODUO,35,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_EASTON,DODRIO,35,,,50,10,5,3
TRAINER_BIRD_KEEPER_GS_EASTON,DODRIO,36,,,50,10,5,4
TRAINER_BIRD_KEEPER_GS_ERNIE,STARLY,48,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_GAIL,FEAROW,42,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_GAIL,SPEAROW,39,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_HANK,PIDGEY,13,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_HANK,PIDGEOT,44,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_JOSE,FARFETCHD,44,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_JOSE_2,FARFETCHD,40,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_JOSE_3,FARFETCHD,38,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_JOSE_3,FARFETCHD,45,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_JOSE_4,FARFETCHD,50,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_JOSE_4,FARFETCHD,52,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_JOSE_4,FARFETCHD,53,,,50,10,5,3
TRAINER_BIRD_KEEPER_GS_JOSH,FEAROW,37,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_JOSH_2,FEAROW,47,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_JOSH_2,SKARMORY,44,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_JOSH_3,SKARMORY,48,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_JOSH_3,FEAROW,51,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_JOSH_4,SKARMORY,55,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_JOSH_4,FEAROW,55,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_JUSTIN,XATU,44,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_JUSTIN,NOCTOWL,39,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_KINSLEY,FARFETCHD,36,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_KINSLEY,FEAROW,36,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_KINSLEY,PIDGEOTTO,37,,,50,10,5,3
TRAINER_BIRD_KEEPER_GS_PERRY,FARFETCHD,42,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_PETER,PIDGEY,6,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_PETER,PIDGEY,6,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_PETER,SPEAROW,8,,,50,10,5,3
TRAINER_BIRD_KEEPER_GS_ROD,PIDGEY,7,,,30,10,5,1
TRAINER_BIRD_KEEPER_GS_ROD,PIDGEY,7,,,30,10,5,2
TRAINER_BIRD_KEEPER_GS_ROY,FEAROW,38,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_ROY,FEAROW,44,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_THEO,PIDGEY,17,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_THEO,PIDGEY,15,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_THEO,PIDGEY,19,,,50,10,5,3
TRAINER_BIRD_KEEPER_GS_THEO,PIDGEY,15,,,50,10,5,4
TRAINER_BIRD_KEEPER_GS_THEO,PIDGEY,15,,,50,10,5,5
TRAINER_BIRD_KEEPER_GS_TOBY,DODUO,16,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_TOBY,DODUO,17,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_TOBY,DODUO,18,,,50,10,5,3
TRAINER_BIRD_KEEPER_GS_VANCE,HOOTHOOT,28,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_VANCE,PIDGEOTTO,28,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_VANCE_2,HOOTHOOT,33,,,50,10,5,1
TRAINER_BIRD_KEEPER_GS_VANCE_2,PIDGEOTTO,32,,,50,10,5,2
TRAINER_BIRD_KEEPER_GS_VANCE_3,PIDGEOTTO,37,,,50,10,5,1
