encounter_name,trainer_name,trainer_class,canonical_location_id,canonical_location_name,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id,crystal_class,crystal_id,map,source,map_line,x,y,location_method
TRAINER_RIVAL1_RIVAL1_3_CYNDAQUIL,,TRAINER_CLASS_RIVAL1,76,Burned Tower,,True,,TRAINER_PIC_RIVAL1,,goldsilver_map=BurnedTower1F; source=loadtrainer; script_label=BurnedTower1FRivalBattleScript; map_line=70,3,4,,RIVAL1,RIVAL1_3_CYNDAQUIL,BurnedTower1F,loadtrainer,70,,,manual
TRAINER_RIVAL1_RIVAL1_3_TOTODILE,,TRAINER_CLASS_RIVAL1,76,Burned Tower,,True,,TRAINER_PIC_RIVAL1,,goldsilver_map=BurnedTower1F; source=loadtrainer; script_label=BurnedTower1FRivalBattleScript; map_line=52,3,4,,RIVAL1,RIVAL1_3_TOTODILE,BurnedTower1F,loadtrainer,52,,,manual
TRAINER_RIVAL1_RIVAL1_4_CHIKORITA,,TRAINER_CLASS_RIVAL1,70,Goldenrod City,,True,,TRAINER_PIC_RIVAL1,,goldsilver_map=GoldenrodUndergroundSwitchRoomEntrances; source=loadtrainer; script_label=UndergroundRivalBattleScript; map_line=149,3,4,,RIVAL1,RIVAL1_4_CHIKORITA,GoldenrodUndergroundSwitchRoomEntrances,loadtrainer,149,,,manual
TRAINER_RIVAL1_RIVAL1_4_CYNDAQUIL,,TRAINER_CLASS_RIVAL1,70,Goldenrod City,,True,,TRAINER_PIC_RIVAL1,,goldsilver_map=GoldenrodUndergroundSwitchRoomEntrances; source=loadtrainer; script_label=UndergroundRivalBattleScript; map_line=158,3,4,,RIVAL1,RIVAL1_4_CYNDAQUIL,GoldenrodUndergroundSwitchRoomEntrances,loadtrainer,158,,,manual
TRAINER_RIVAL1_RIVAL1_4_TOTODILE,,TRAINER_CLASS_RIVAL1,70,Goldenrod City,,True,,TRAINER_PIC_RIVAL1,,goldsilver_map=GoldenrodUndergroundSwitchRoomEntrances; source=loadtrainer; script_label=UndergroundRivalBattleScript; map_line=140,3,4,,RIVAL1,RIVAL1_4_TOTODILE,GoldenrodUndergroundSwitchRoomEntrances,loadtrainer,140,,,manual
TRAINER_RIVAL1_RIVAL1_5_CHIKORITA,,TRAINER_CLASS_RIVAL1,48,Victory Road,,True,,TRAINER_PIC_RIVAL1,,goldsilver_map=VictoryRoad; source=loadtrainer; script_label=VictoryRoadRivalNext; map_line=74,3,4,,RIVAL1,RIVAL1_5_CHIKORITA,VictoryRoad,loadtrainer,74,,,direct
TRAINER_RIVAL1_RIVAL1_5_CYNDAQUIL,,TRAINER_CLASS_RIVAL1,48,Victory Road,,True,,TRAINER_PIC_RIVAL1,,goldsilver_map=VictoryRoad; source=loadtrainer; script_label=VictoryRoadRivalNext; map_line=83,3,4,,RIVAL1,RIVAL1_5_CYNDAQUIL,VictoryRoad,loadtrainer,83,,,direct
TRAINER_RIVAL1_RIVAL1_5_TOTODILE,,TRAINER_CLASS_RIVAL1,48,Victory Road,,True,,TRAINER_PIC_RIVAL1,,goldsilver_map=VictoryRoad; source=loadtrainer; script_label=VictoryRoadRivalNext; map_line=65,3,4,,RIVAL1,RIVAL1_5_TOTODILE,VictoryRoad,loadtrainer,65,,,direct
TRAINER_WILL_WILL1,WILL,TRAINER_CLASS_WILL,48,Victory Road,,True,,TRAINER_PIC_WILL,,goldsilver_map=WillsRoom; source=loadtrainer; script_label=WillScript_Battle; map_line=52,3,4,,WILL,WILL1,WillsRoom,loadtrainer,52,,,manual
TRAINER_CAL_CAL1,CAL,TRAINER_CLASS_CAL,,,,,,TRAINER_PIC_CAL,,party exists in decomp but no map trainer/loadtrainer reference was found,3,4,,CAL,CAL1,,,,,,unreferenced
TRAINER_CAL_CAL2,CAL,TRAINER_CLASS_CAL,4,Viridian City,,True,,TRAINER_PIC_CAL,,goldsilver_map=TrainerHouseB1F; source=loadtrainer; script_label=TrainerHouseReceptionistScript; map_line=47,3,4,,CAL,CAL2,TrainerHouseB1F,loadtrainer,47,,,manual
TRAINER_CAL_CAL3,CAL,TRAINER_CLASS_CAL,4,Viridian City,,True,,TRAINER_PIC_CAL,,goldsilver_map=TrainerHouseB1F; source=loadtrainer; script_label=TrainerHouseReceptionistScript; map_line=54,3,4,,CAL,CAL3,TrainerHouseB1F,loadtrainer,54,,,manual
TRAINER_BRUNO_BRUNO1,BRUNO,TRAINER_CLASS_BRUNO,48,Victory Road,,True,,TRAINER_PIC_BRUNO,,goldsilver_map=BrunosRoom; source=loadtrainer; script_label=BrunoScript_Battle; map_line=52,3,4,,BRUNO,BRUNO1,BrunosRoom,loadtrainer,52,,,manual
TRAINER_KAREN_KAREN1,KAREN,TRAINER_CLASS_KAREN,48,Victory Road,,True,,TRAINER_PIC_KAREN,,goldsilver_map=KarensRoom; source=loadtrainer; script_label=KarenScript_Battle; map_line=52,3,4,,KAREN,KAREN1,KarensRoom,loadtrainer,52,,,manual
TRAINER_KOGA_KOGA1,KOGA,TRAINER_CLASS_KOGA,48,Victory Road,,True,,TRAINER_PIC_KOGA,,goldsilver_map=KogasRoom; source=loadtrainer; script_label=KogaScript_Battle; map_line=52,3,4,,KOGA,KOGA1,KogasRoom,loadtrainer,52,,,manual
TRAINER_CHAMPION_LANCE,LANCE,TRAINER_CLASS_CHAMPION,48,Victory Road,,True,,TRAINER_PIC_CHAMPION,,goldsilver_map=LancesRoom; source=loadtrainer; script_label=LancesRoomLanceScript; map_line=60,3,4,,CHAMPION,LANCE,LancesRoom,loadtrainer,60,,,manual
TRAINER_BROCK_BROCK1,BROCK,TRAINER_CLASS_BROCK,54,Pewter City,,True,,TRAINER_PIC_BROCK,,goldsilver_map=PewterGym; source=loadtrainer; script_label=PewterGymBrockScript; map_line=20,3,4,,BROCK,BROCK1,PewterGym,loadtrainer,20,,,manual
TRAINER_MISTY_MISTY1,MISTY,TRAINER_CLASS_MISTY,11,Cerulean City,,True,,TRAINER_PIC_MISTY,,goldsilver_map=CeruleanGym; source=loadtrainer; script_label=CeruleanGymMistyScript; map_line=68,3,4,,MISTY,MISTY1,CeruleanGym,loadtrainer,68,,,manual
TRAINER_LT_SURGE_LT_SURGE1,LT.SURGE,TRAINER_CLASS_LT_SURGE,16,Vermilion City,,True,,TRAINER_PIC_LT_SURGE,,goldsilver_map=VermilionGym; source=loadtrainer; script_label=VermilionGymSurgeScript; map_line=22,3,4,,LT_SURGE,LT_SURGE1,VermilionGym,loadtrainer,22,,,manual
TRAINER_SCIENTIST_ROSS,ROSS,TRAINER_CLASS_SCIENTIST,89,Rocket Hideout,,,,TRAINER_PIC_SCIENTIST,,"goldsilver_map=TeamRocketBaseB3F; source=trainer; script_label=TrainerScientistRoss; map_line=152; object_xy=25,12",3,4,,SCIENTIST,ROSS,TeamRocketBaseB3F,trainer,152,25,12,manual
TRAINER_SCIENTIST_MITCH,MITCH,TRAINER_CLASS_SCIENTIST,89,Rocket Hideout,,,,TRAINER_PIC_SCIENTIST,,"goldsilver_map=TeamRocketBaseB3F; source=trainer; script_label=TrainerScientistMitch; map_line=163; object_xy=14,15",3,4,,SCIENTIST,MITCH,TeamRocketBaseB3F,trainer,163,14,15,manual
TRAINER_SCIENTIST_JED,JED,TRAINER_CLASS_SCIENTIST,89,Rocket Hideout,,,,TRAINER_PIC_SCIENTIST,,"goldsilver_map=TeamRocketBaseB1F; source=trainer; script_label=TrainerScientistJed; map_line=482; object_xy=18,12",3,4,,SCIENTIST,JED,TeamRocketBaseB1F,trainer,482,18,12,manual
TRAINER_SCIENTIST_MARC,MARC,TRAINER_CLASS_SCIENTIST,70,Goldenrod City,,,,TRAINER_PIC_SCIENTIST,,"goldsilver_map=RadioTower3F; source=trainer; script_label=TrainerScientistMarc; map_line=117; object_xy=9,6",3,4,,SCIENTIST,MARC,RadioTower3F,trainer,117,9,6,manual
TRAINER_SCIENTIST_RICH,RICH,TRAINER_CLASS_SCIENTIST,70,Goldenrod City,,,,TRAINER_PIC_SCIENTIST,,"goldsilver_map=RadioTower4F; source=trainer; script_label=TrainerScientistRich; map_line=90; object_xy=4,2",3,4,,SCIENTIST,RICH,RadioTower4F,trainer,90,4,2,manual
TRAINER_ERIKA_ERIKA1,ERIKA,TRAINER_CLASS_ERIKA,,,,True,,TRAINER_PIC_ERIKA,,goldsilver_map=CeladonGym; source=loadtrainer; script_label=CeladonGymErikaScript; map_line=23; canonical candidate 26 Celadon City is not in Crystal event_locations,3,4,,ERIKA,ERIKA1,CeladonGym,loadtrainer,23,,,canon_not_in_event
TRAINER_YOUNGSTER_JOEY1,JOEY,TRAINER_CLASS_YOUNGSTER,57,Route 30,,,,TRAINER_PIC_YOUNGSTER,,"goldsilver_map=Route30; source=trainer; script_label=TrainerYoungsterJoey; map_line=39; object_xy=6,29",3,4,,YOUNGSTER,JOEY1,Route30,trainer,39,6,29,route
TRAINER_YOUNGSTER_MIKEY,MIKEY,TRAINER_CLASS_YOUNGSTER,57,Route 30,,,,TRAINER_PIC_YOUNGSTER,,"goldsilver_map=Route30; source=trainer; script_label=TrainerYoungsterMikey; map_line=122; object_xy=5,23",3,4,,YOUNGSTER,MIKEY,Route30,trainer,122,5,23,route
TRAINER_YOUNGSTER_ALBERT,ALBERT,TRAINER_CLASS_YOUNGSTER,62,Route 32,,,,TRAINER_PIC_YOUNGSTER,,"goldsilver_map=Route32; source=trainer; script_label=TrainerYoungsterAlbert; map_line=344; object_xy=13,23",3,4,,YOUNGSTER,ALBERT,Route32,trainer,344,13,23,route
TRAINER_YOUNGSTER_GORDON,GORDON,TRAINER_CLASS_YOUNGSTER,62,Route 32,,,,TRAINER_PIC_YOUNGSTER,,"goldsilver_map=Route32; source=trainer; script_label=TrainerYoungsterGordon; map_line=355; object_xy=4,65",3,4,,YOUNGSTER,GORDON,Route32,trainer,355,4,65,route
TRAINER_YOUNGSTER_SAMUEL,SAMUEL,TRAINER_CLASS_YOUNGSTER,69,Route 34,,,,TRAINER_PIC_YOUNGSTER,,"goldsilver_map=Route34; source=trainer; script_label=TrainerYoungsterSamuel; map_line=285; object_xy=15,33",3,4,,YOUNGSTER,SAMUEL,Route34,trainer,285,15,33,route
TRAINER_YOUNGSTER_IAN,IAN,TRAINER_CLASS_YOUNGSTER,69,Route 34,,,,TRAINER_PIC_YOUNGSTER,,"goldsilver_map=Route34; source=trainer; script_label=TrainerYoungsterIan; map_line=296; object_xy=17,22",3,4,,YOUNGSTER,IAN,Route34,trainer,296,17,22,route
TRAINER_YOUNGSTER_JOEY2,JOEY,TRAINER_CLASS_YOUNGSTER,57,Route 30,True,True,,TRAINER_PIC_YOUNGSTER,,goldsilver_map=Route30; source=loadtrainer; script_label=TrainerYoungsterJoey; map_line=80; rematch variant; base fight should drive current app display,3,4,,YOUNGSTER,JOEY2,Route30,loadtrainer,80,,,route
TRAINER_YOUNGSTER_JOEY3,JOEY,TRAINER_CLASS_YOUNGSTER,57,Route 30,True,True,,TRAINER_PIC_YOUNGSTER,,goldsilver_map=Route30; source=loadtrainer; script_label=TrainerYoungsterJoey; map_line=87; rematch variant; base fight should drive current app display,3,4,,YOUNGSTER,JOEY3,Route30,loadtrainer,87,,,route
TRAINER_YOUNGSTER_WARREN,WARREN,TRAINER_CLASS_YOUNGSTER,8,Route 3,,,,TRAINER_PIC_YOUNGSTER,,"goldsilver_map=Route3; source=trainer; script_label=TrainerYoungsterWarren; map_line=24; object_xy=11,2",3,4,,YOUNGSTER,WARREN,Route3,trainer,24,11,2,route
TRAINER_YOUNGSTER_JIMMY,JIMMY,TRAINER_CLASS_YOUNGSTER,8,Route 3,,,,TRAINER_PIC_YOUNGSTER,,"goldsilver_map=Route3; source=trainer; script_label=TrainerYoungsterJimmy; map_line=35; object_xy=20,4",3,4,,YOUNGSTER,JIMMY,Route3,trainer,35,20,4,route
TRAINER_YOUNGSTER_OWEN,OWEN,TRAINER_CLASS_YOUNGSTER,17,Route 11,,,,TRAINER_PIC_YOUNGSTER,,"goldsilver_map=Route11; source=trainer; script_label=TrainerYoungsterOwen; map_line=14; object_xy=22,14",3,4,,YOUNGSTER,OWEN,Route11,trainer,14,22,14,route
TRAINER_YOUNGSTER_JASON,JASON,TRAINER_CLASS_YOUNGSTER,17,Route 11,,,,TRAINER_PIC_YOUNGSTER,,"goldsilver_map=Route11; source=trainer; script_label=TrainerYoungsterJason; map_line=25; object_xy=15,9",3,4,,YOUNGSTER,JASON,Route11,trainer,25,15,9,route
TRAINER_SCHOOLBOY_JACK1,JACK,TRAINER_CLASS_SCHOOLBOY,72,National Park,,,,TRAINER_PIC_SCHOOLBOY,,"goldsilver_map=NationalPark; source=trainer; script_label=TrainerSchoolboyJack1; map_line=73; object_xy=27,23",3,4,,SCHOOLBOY,JACK1,NationalPark,trainer,73,27,23,direct
TRAINER_SCHOOLBOY_KIPP,KIPP,TRAINER_CLASS_SCHOOLBOY,34,Route 15,,,,TRAINER_PIC_SCHOOLBOY,,"goldsilver_map=Route15; source=trainer; script_label=TrainerSchoolboyKipp; map_line=38; object_xy=11,10",3,4,,SCHOOLBOY,KIPP,Route15,trainer,38,11,10,route
TRAINER_SCHOOLBOY_ALAN1,ALAN,TRAINER_CLASS_SCHOOLBOY,73,Route 36,,,,TRAINER_PIC_SCHOOLBOY,,"goldsilver_map=Route36; source=trainer; script_label=TrainerSchoolboyAlan1; map_line=116; object_xy=31,14",3,4,,SCHOOLBOY,ALAN1,Route36,trainer,116,31,14,route
TRAINER_SCHOOLBOY_JOHNNY,JOHNNY,TRAINER_CLASS_SCHOOLBOY,34,Route 15,,,,TRAINER_PIC_SCHOOLBOY,,"goldsilver_map=Route15; source=trainer; script_label=TrainerSchoolboyJohnny; map_line=60; object_xy=33,10",3,4,,SCHOOLBOY,JOHNNY,Route15,trainer,60,33,10,route
TRAINER_SCHOOLBOY_DANNY,DANNY,TRAINER_CLASS_SCHOOLBOY,3,Route 1,,,,TRAINER_PIC_SCHOOLBOY,,"goldsilver_map=Route1; source=trainer; script_label=TrainerSchoolboyDanny; map_line=12; object_xy=7,17",3,4,,SCHOOLBOY,DANNY,Route1,trainer,12,7,17,route
TRAINER_SCHOOLBOY_TOMMY,TOMMY,TRAINER_CLASS_SCHOOLBOY,34,Route 15,,,,TRAINER_PIC_SCHOOLBOY,,"goldsilver_map=Route15; source=trainer; script_label=TrainerSchoolboyTommy; map_line=49; object_xy=11,11",3,4,,SCHOOLBOY,TOMMY,Route15,trainer,49,11,11,route
TRAINER_SCHOOLBOY_DUDLEY,DUDLEY,TRAINER_CLASS_SCHOOLBOY,13,Route 25,,,,TRAINER_PIC_SCHOOLBOY,,"goldsilver_map=Route25; source=trainer; script_label=TrainerSchoolboyDudley; map_line=80; object_xy=12,8",3,4,,SCHOOLBOY,DUDLEY,Route25,trainer,80,12,8,route
TRAINER_SCHOOLBOY_JOE,JOE,TRAINER_CLASS_SCHOOLBOY,13,Route 25,,,,TRAINER_PIC_SCHOOLBOY,,"goldsilver_map=Route25; source=trainer; script_label=TrainerSchoolboyJoe; map_line=102; object_xy=21,8",3,4,,SCHOOLBOY,JOE,Route25,trainer,102,21,8,route
TRAINER_SCHOOLBOY_BILLY,BILLY,TRAINER_CLASS_SCHOOLBOY,34,Route 15,,,,TRAINER_PIC_SCHOOLBOY,,"goldsilver_map=Route15; source=trainer; script_label=TrainerSchoolboyBilly; map_line=71; object_xy=27,10",3,4,,SCHOOLBOY,BILLY,Route15,trainer,71,27,10,route
TRAINER_SCHOOLBOY_CHAD1,CHAD,TRAINER_CLASS_SCHOOLBOY,78,Route 38,,,,TRAINER_PIC_SCHOOLBOY,,"goldsilver_map=Route38; source=trainer; script_label=TrainerSchoolboyChad1; map_line=120; object_xy=4,1",3,4,,SCHOOLBOY,CHAD1,Route38,trainer,120,4,1,route
TRAINER_SCHOOLBOY_NATE,NATE,TRAINER_CLASS_SCHOOLBOY,16,Vermilion City,,,,TRAINER_PIC_SCHOOLBOY,,"goldsilver_map=FastShipB1F; source=trainer; script_label=TrainerSchoolboyNate; map_line=183; object_xy=14,9",3,4,,SCHOOLBOY,NATE,FastShipB1F,trainer,183,14,9,manual
TRAINER_SCHOOLBOY_RICKY,RICKY,TRAINER_CLASS_SCHOOLBOY,16,Vermilion City,,,,TRAINER_PIC_SCHOOLBOY,,"goldsilver_map=FastShipB1F; source=trainer; script_label=TrainerSchoolboyRicky; map_line=194; object_xy=14,11",3,4,,SCHOOLBOY,RICKY,FastShipB1F,trainer,194,14,11,manual
TRAINER_SCHOOLBOY_JACK2,JACK,TRAINER_CLASS_SCHOOLBOY,72,National Park,True,True,,TRAINER_PIC_SCHOOLBOY,,goldsilver_map=NationalPark; source=loadtrainer; script_label=TrainerSchoolboyJack1; map_line=114; rematch variant; base fight should drive current app display,3,4,,SCHOOLBOY,JACK2,NationalPark,loadtrainer,114,,,direct
TRAINER_SCHOOLBOY_JACK3,JACK,TRAINER_CLASS_SCHOOLBOY,72,National Park,True,True,,TRAINER_PIC_SCHOOLBOY,,goldsilver_map=NationalPark; source=loadtrainer; script_label=TrainerSchoolboyJack1; map_line=121; rematch variant; base fight should drive current app display,3,4,,SCHOOLBOY,JACK3,NationalPark,loadtrainer,121,,,direct
TRAINER_SCHOOLBOY_ALAN2,ALAN,TRAINER_CLASS_SCHOOLBOY,73,Route 36,True,True,,TRAINER_PIC_SCHOOLBOY,,goldsilver_map=Route36; source=loadtrainer; script_label=TrainerSchoolboyAlan1; map_line=157; rematch variant; base fight should drive current app display,3,4,,SCHOOLBOY,ALAN2,Route36,loadtrainer,157,,,route
TRAINER_SCHOOLBOY_ALAN3,ALAN,TRAINER_CLASS_SCHOOLBOY,73,Route 36,True,True,,TRAINER_PIC_SCHOOLBOY,,goldsilver_map=Route36; source=loadtrainer; script_label=TrainerSchoolboyAlan1; map_line=164; rematch variant; base fight should drive current app display,3,4,,SCHOOLBOY,ALAN3,Route36,loadtrainer,164,,,route
TRAINER_SCHOOLBOY_CHAD2,CHAD,TRAINER_CLASS_SCHOOLBOY,78,Route 38,True,True,,TRAINER_PIC_SCHOOLBOY,,goldsilver_map=Route38; source=loadtrainer; script_label=TrainerSchoolboyChad1; map_line=161; rematch variant; base fight should drive current app display,3,4,,SCHOOLBOY,CHAD2,Route38,loadtrainer,161,,,route
TRAINER_SCHOOLBOY_CHAD3,CHAD,TRAINER_CLASS_SCHOOLBOY,78,Route 38,True,True,,TRAINER_PIC_SCHOOLBOY,,goldsilver_map=Route38; source=loadtrainer; script_label=TrainerSchoolboyChad1; map_line=168; rematch variant; base fight should drive current app display,3,4,,SCHOOLBOY,CHAD3,Route38,loadtrainer,168,,,route
TRAINER_BIRD_KEEPER_ROD,ROD,TRAINER_CLASS_BIRD_KEEPER,60,Violet City,,,,TRAINER_PIC_BIRD_KEEPER,,"goldsilver_map=VioletGym; source=trainer; script_label=TrainerBirdKeeperRod; map_line=68; object_xy=7,6",3,4,,BIRD_KEEPER,ROD,VioletGym,trainer,68,7,6,manual
TRAINER_BIRD_KEEPER_ABE,ABE,TRAINER_CLASS_BIRD_KEEPER,60,Violet City,,,,TRAINER_PIC_BIRD_KEEPER,,"goldsilver_map=VioletGym; source=trainer; script_label=TrainerBirdKeeperAbe; map_line=79; object_xy=2,10",3,4,,BIRD_KEEPER,ABE,VioletGym,trainer,79,2,10,manual
TRAINER_BIRD_KEEPER_BRYAN,BRYAN,TRAINER_CLASS_BIRD_KEEPER,71,Route 35,,,,TRAINER_PIC_BIRD_KEEPER,,"goldsilver_map=Route35; source=trainer; script_label=TrainerBirdKeeperBryan; map_line=20; object_xy=14,28",3,4,,BIRD_KEEPER,BRYAN,Route35,trainer,20,14,28,route
TRAINER_BIRD_KEEPER_THEO,THEO,TRAINER_CLASS_BIRD_KEEPER,80,Olivine City,,,,TRAINER_PIC_BIRD_KEEPER,,"goldsilver_map=OlivineLighthouse3F; source=trainer; script_label=TrainerBirdKeeperTheo; map_line=13; object_xy=3,9",3,4,,BIRD_KEEPER,THEO,OlivineLighthouse3F,trainer,13,3,9,manual
TRAINER_BIRD_KEEPER_TOBY,TOBY,TRAINER_CLASS_BIRD_KEEPER,78,Route 38,,,,TRAINER_PIC_BIRD_KEEPER,,"goldsilver_map=Route38; source=trainer; script_label=TrainerBirdKeeperToby; map_line=15; object_xy=15,10",3,4,,BIRD_KEEPER,TOBY,Route38,trainer,15,15,10,route
TRAINER_BIRD_KEEPER_DENIS,DENIS,TRAINER_CLASS_BIRD_KEEPER,80,Olivine City,,,,TRAINER_PIC_BIRD_KEEPER,,"goldsilver_map=OlivineLighthouse5F; source=trainer; script_label=TrainerBirdKeeperDenis; map_line=14; object_xy=8,3",3,4,,BIRD_KEEPER,DENIS,OlivineLighthouse5F,trainer,14,8,3,manual
TRAINER_BIRD_KEEPER_VANCE1,VANCE,TRAINER_CLASS_BIRD_KEEPER,90,Route 44,,,,TRAINER_PIC_BIRD_KEEPER,,"goldsilver_map=Route44; source=trainer; script_label=TrainerBirdKeeperVance1; map_line=19; object_xy=50,7",3,4,,BIRD_KEEPER,VANCE1,Route44,trainer,19,50,7,route
TRAINER_BIRD_KEEPER_HANK,HANK,TRAINER_CLASS_BIRD_KEEPER,9,Route 4,,,,TRAINER_PIC_BIRD_KEEPER,,"goldsilver_map=Route4; source=trainer; script_label=TrainerBirdKeeperHank; map_line=13; object_xy=17,9",3,4,,BIRD_KEEPER,HANK,Route4,trainer,13,17,9,route
TRAINER_BIRD_KEEPER_ROY,ROY,TRAINER_CLASS_BIRD_KEEPER,35,Route 14,,,,TRAINER_PIC_BIRD_KEEPER,,"goldsilver_map=Route14; source=trainer; script_label=TrainerBirdKeeperRoy; map_line=32; object_xy=11,27",3,4,,BIRD_KEEPER,ROY,Route14,trainer,32,11,27,route
TRAINER_BIRD_KEEPER_BORIS,BORIS,TRAINER_CLASS_BIRD_KEEPER,31,Route 18,,,,TRAINER_PIC_BIRD_KEEPER,,"goldsilver_map=Route18; source=trainer; script_label=TrainerBirdKeeperBoris; map_line=11; object_xy=9,12",3,4,,BIRD_KEEPER,BORIS,Route18,trainer,11,9,12,route
