encounter_name,trainer_name,trainer_class,canonical_location_id,canonical_location_name,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id,crystal_class,crystal_id,map,source,map_line,x,y,location_method
TRAINER_SCIENTIST_ROSS,ROSS,TRAINER_CLASS_SCIENTIST,89,Rocket Hideout,,,,TRAINER_PIC_SCIENTIST,,"crystal_map=TeamRocketBaseB3F; source=trainer; script_label=TrainerScientistRoss; map_line=153; object_xy=23,11",4,4,,SCIENTIST,ROSS,TeamRocketBaseB3F,trainer,153,23,11,manual
TRAINER_SCIENTIST_MITCH,MITCH,TRAINER_CLASS_SCIENTIST,89,Rocket Hideout,,,,TRAINER_PIC_SCIENTIST,,"crystal_map=TeamRocketBaseB3F; source=trainer; script_label=TrainerScientistMitch; map_line=164; object_xy=11,15",4,4,,SCIENTIST,MITCH,TeamRocketBaseB3F,trainer,164,11,15,manual
TRAINER_SCIENTIST_JED,JED,TRAINER_CLASS_SCIENTIST,89,Rocket Hideout,,,,TRAINER_PIC_SCIENTIST,,"crystal_map=TeamRocketBaseB1F; source=trainer; script_label=TrainerScientistJed; map_line=482; object_xy=18,12",4,4,,SCIENTIST,JED,TeamRocketBaseB1F,trainer,482,18,12,manual
TRAINER_SCIENTIST_MARC,MARC,TRAINER_CLASS_SCIENTIST,70,Goldenrod City,,,,TRAINER_PIC_SCIENTIST,,"crystal_map=RadioTower3F; source=trainer; script_label=TrainerScientistMarc; map_line=117; object_xy=9,6",4,4,,SCIENTIST,MARC,RadioTower3F,trainer,117,9,6,manual
TRAINER_SCIENTIST_RICH,RICH,TRAINER_CLASS_SCIENTIST,70,Goldenrod City,,,,TRAINER_PIC_SCIENTIST,,"crystal_map=RadioTower4F; source=trainer; script_label=TrainerScientistRich; map_line=90; object_xy=4,2",4,4,,SCIENTIST,RICH,RadioTower4F,trainer,90,4,2,manual
TRAINER_YOUNGSTER_JOEY1,JOEY,TRAINER_CLASS_YOUNGSTER,57,Route 30,,,,TRAINER_PIC_YOUNGSTER,,"crystal_map=Route30; source=trainer; script_label=TrainerYoungsterJoey; map_line=40; object_xy=2,28",4,4,,YOUNGSTER,JOEY1,Route30,trainer,40,2,28,route
TRAINER_YOUNGSTER_MIKEY,MIKEY,TRAINER_CLASS_YOUNGSTER,57,Route 30,,,,TRAINER_PIC_YOUNGSTER,,"crystal_map=Route30; source=trainer; script_label=TrainerYoungsterMikey; map_line=187; object_xy=5,23",4,4,,YOUNGSTER,MIKEY,Route30,trainer,187,5,23,route
TRAINER_YOUNGSTER_ALBERT,ALBERT,TRAINER_CLASS_YOUNGSTER,62,Route 32,,,,TRAINER_PIC_YOUNGSTER,,"crystal_map=Route32; source=trainer; script_label=TrainerYoungsterAlbert; map_line=420; object_xy=12,22",4,4,,YOUNGSTER,ALBERT,Route32,trainer,420,12,22,route
TRAINER_YOUNGSTER_GORDON,GORDON,TRAINER_CLASS_YOUNGSTER,62,Route 32,,,,TRAINER_PIC_YOUNGSTER,,"crystal_map=Route32; source=trainer; script_label=TrainerYoungsterGordon; map_line=431; object_xy=4,63",4,4,,YOUNGSTER,GORDON,Route32,trainer,431,4,63,route
TRAINER_YOUNGSTER_SAMUEL,SAMUEL,TRAINER_CLASS_YOUNGSTER,69,Route 34,,,,TRAINER_PIC_YOUNGSTER,,"crystal_map=Route34; source=trainer; script_label=TrainerYoungsterSamuel; map_line=383; object_xy=15,32",4,4,,YOUNGSTER,SAMUEL,Route34,trainer,383,15,32,route
TRAINER_YOUNGSTER_IAN,IAN,TRAINER_CLASS_YOUNGSTER,69,Route 34,,,,TRAINER_PIC_YOUNGSTER,,"crystal_map=Route34; source=trainer; script_label=TrainerYoungsterIan; map_line=394; object_xy=11,20",4,4,,YOUNGSTER,IAN,Route34,trainer,394,11,20,route
TRAINER_YOUNGSTER_WARREN,WARREN,TRAINER_CLASS_YOUNGSTER,8,Route 3,,,,TRAINER_PIC_YOUNGSTER,,"crystal_map=Route3; source=trainer; script_label=TrainerYoungsterWarren; map_line=24; object_xy=10,7",4,4,,YOUNGSTER,WARREN,Route3,trainer,24,10,7,route
TRAINER_YOUNGSTER_JIMMY,JIMMY,TRAINER_CLASS_YOUNGSTER,8,Route 3,,,,TRAINER_PIC_YOUNGSTER,,"crystal_map=Route3; source=trainer; script_label=TrainerYoungsterJimmy; map_line=35; object_xy=16,3",4,4,,YOUNGSTER,JIMMY,Route3,trainer,35,16,3,route
TRAINER_YOUNGSTER_OWEN,OWEN,TRAINER_CLASS_YOUNGSTER,17,Route 11,,,,TRAINER_PIC_YOUNGSTER,,"crystal_map=Route11; source=trainer; script_label=TrainerYoungsterOwen; map_line=14; object_xy=22,14",4,4,,YOUNGSTER,OWEN,Route11,trainer,14,22,14,route
TRAINER_YOUNGSTER_JASON,JASON,TRAINER_CLASS_YOUNGSTER,17,Route 11,,,,TRAINER_PIC_YOUNGSTER,,"crystal_map=Route11; source=trainer; script_label=TrainerYoungsterJason; map_line=25; object_xy=20,4",4,4,,YOUNGSTER,JASON,Route11,trainer,25,20,4,route
TRAINER_SCHOOLBOY_JACK1,JACK,TRAINER_CLASS_SCHOOLBOY,72,National Park,,,,TRAINER_PIC_SCHOOLBOY,,"crystal_map=NationalPark; source=trainer; script_label=TrainerSchoolboyJack1; map_line=73; object_xy=27,23",4,4,,SCHOOLBOY,JACK1,NationalPark,trainer,73,27,23,direct
TRAINER_SCHOOLBOY_KIPP,KIPP,TRAINER_CLASS_SCHOOLBOY,34,Route 15,,,,TRAINER_PIC_SCHOOLBOY,,"crystal_map=Route15; source=trainer; script_label=TrainerSchoolboyKipp; map_line=38; object_xy=10,10",4,4,,SCHOOLBOY,KIPP,Route15,trainer,38,10,10,route
TRAINER_SCHOOLBOY_ALAN1,ALAN,TRAINER_CLASS_SCHOOLBOY,73,Route 36,,,,TRAINER_PIC_SCHOOLBOY,,"crystal_map=Route36; source=trainer; script_label=TrainerSchoolboyAlan1; map_line=168; object_xy=31,14",4,4,,SCHOOLBOY,ALAN1,Route36,trainer,168,31,14,route
TRAINER_SCHOOLBOY_JOHNNY,JOHNNY,TRAINER_CLASS_SCHOOLBOY,34,Route 15,,,,TRAINER_PIC_SCHOOLBOY,,"crystal_map=Route15; source=trainer; script_label=TrainerSchoolboyJohnny; map_line=60; object_xy=33,10",4,4,,SCHOOLBOY,JOHNNY,Route15,trainer,60,33,10,route
TRAINER_SCHOOLBOY_DANNY,DANNY,TRAINER_CLASS_SCHOOLBOY,3,Route 1,,,,TRAINER_PIC_SCHOOLBOY,,"crystal_map=Route1; source=trainer; script_label=TrainerSchoolboyDanny; map_line=12; object_xy=4,12",4,4,,SCHOOLBOY,DANNY,Route1,trainer,12,4,12,route
TRAINER_SCHOOLBOY_TOMMY,TOMMY,TRAINER_CLASS_SCHOOLBOY,34,Route 15,,,,TRAINER_PIC_SCHOOLBOY,,"crystal_map=Route15; source=trainer; script_label=TrainerSchoolboyTommy; map_line=49; object_xy=15,13",4,4,,SCHOOLBOY,TOMMY,Route15,trainer,49,15,13,route
TRAINER_SCHOOLBOY_DUDLEY,DUDLEY,TRAINER_CLASS_SCHOOLBOY,13,Route 25,,,,TRAINER_PIC_SCHOOLBOY,,"crystal_map=Route25; source=trainer; script_label=TrainerSchoolboyDudley; map_line=80; object_xy=12,8",4,4,,SCHOOLBOY,DUDLEY,Route25,trainer,80,12,8,route
TRAINER_SCHOOLBOY_JOE,JOE,TRAINER_CLASS_SCHOOLBOY,13,Route 25,,,,TRAINER_PIC_SCHOOLBOY,,"crystal_map=Route25; source=trainer; script_label=TrainerSchoolboyJoe; map_line=102; object_xy=21,8",4,4,,SCHOOLBOY,JOE,Route25,trainer,102,21,8,route
TRAINER_SCHOOLBOY_BILLY,BILLY,TRAINER_CLASS_SCHOOLBOY,34,Route 15,,,,TRAINER_PIC_SCHOOLBOY,,"crystal_map=Route15; source=trainer; script_label=TrainerSchoolboyBilly; map_line=71; object_xy=27,10",4,4,,SCHOOLBOY,BILLY,Route15,trainer,71,27,10,route
TRAINER_SCHOOLBOY_CHAD1,CHAD,TRAINER_CLASS_SCHOOLBOY,78,Route 38,,,,TRAINER_PIC_SCHOOLBOY,,"crystal_map=Route38; source=trainer; script_label=TrainerSchoolboyChad1; map_line=176; object_xy=4,1",4,4,,SCHOOLBOY,CHAD1,Route38,trainer,176,4,1,route
TRAINER_SCHOOLBOY_NATE,NATE,TRAINER_CLASS_SCHOOLBOY,16,Vermilion City,,,,TRAINER_PIC_SCHOOLBOY,,"crystal_map=FastShipB1F; source=trainer; script_label=TrainerSchoolboyNate; map_line=183; object_xy=14,9",4,4,,SCHOOLBOY,NATE,FastShipB1F,trainer,183,14,9,manual
TRAINER_SCHOOLBOY_RICKY,RICKY,TRAINER_CLASS_SCHOOLBOY,16,Vermilion City,,,,TRAINER_PIC_SCHOOLBOY,,"crystal_map=FastShipB1F; source=trainer; script_label=TrainerSchoolboyRicky; map_line=194; object_xy=14,11",4,4,,SCHOOLBOY,RICKY,FastShipB1F,trainer,194,14,11,manual
TRAINER_BIRD_KEEPER_ROD,ROD,TRAINER_CLASS_BIRD_KEEPER,60,Violet City,,,,TRAINER_PIC_BIRD_KEEPER,,"crystal_map=VioletGym; source=trainer; script_label=TrainerBirdKeeperRod; map_line=68; object_xy=7,6",4,4,,BIRD_KEEPER,ROD,VioletGym,trainer,68,7,6,manual
TRAINER_BIRD_KEEPER_ABE,ABE,TRAINER_CLASS_BIRD_KEEPER,60,Violet City,,,,TRAINER_PIC_BIRD_KEEPER,,"crystal_map=VioletGym; source=trainer; script_label=TrainerBirdKeeperAbe; map_line=79; object_xy=2,10",4,4,,BIRD_KEEPER,ABE,VioletGym,trainer,79,2,10,manual
TRAINER_BIRD_KEEPER_BRYAN,BRYAN,TRAINER_CLASS_BIRD_KEEPER,71,Route 35,,,,TRAINER_PIC_BIRD_KEEPER,,"crystal_map=Route35; source=trainer; script_label=TrainerBirdKeeperBryan; map_line=20; object_xy=14,28",4,4,,BIRD_KEEPER,BRYAN,Route35,trainer,20,14,28,route
TRAINER_BIRD_KEEPER_THEO,THEO,TRAINER_CLASS_BIRD_KEEPER,80,Olivine City,,,,TRAINER_PIC_BIRD_KEEPER,,"crystal_map=OlivineLighthouse3F; source=trainer; script_label=TrainerBirdKeeperTheo; map_line=13; object_xy=3,9",4,4,,BIRD_KEEPER,THEO,OlivineLighthouse3F,trainer,13,3,9,manual
TRAINER_BIRD_KEEPER_TOBY,TOBY,TRAINER_CLASS_BIRD_KEEPER,78,Route 38,,,,TRAINER_PIC_BIRD_KEEPER,,"crystal_map=Route38; source=trainer; script_label=TrainerBirdKeeperToby; map_line=16; object_xy=12,15",4,4,,BIRD_KEEPER,TOBY,Route38,trainer,16,12,15,route
TRAINER_BIRD_KEEPER_DENIS,DENIS,TRAINER_CLASS_BIRD_KEEPER,80,Olivine City,,,,TRAINER_PIC_BIRD_KEEPER,,"crystal_map=OlivineLighthouse5F; source=trainer; script_label=TrainerBirdKeeperDenis; map_line=14; object_xy=8,3",4,4,,BIRD_KEEPER,DENIS,OlivineLighthouse5F,trainer,14,8,3,manual
TRAINER_BIRD_KEEPER_VANCE1,VANCE,TRAINER_CLASS_BIRD_KEEPER,90,Route 44,,,,TRAINER_PIC_BIRD_KEEPER,,"crystal_map=Route44; source=trainer; script_label=TrainerBirdKeeperVance1; map_line=20; object_xy=51,5",4,4,,BIRD_KEEPER,VANCE1,Route44,trainer,20,51,5,route
TRAINER_BIRD_KEEPER_HANK,HANK,TRAINER_CLASS_BIRD_KEEPER,9,Route 4,,,,TRAINER_PIC_BIRD_KEEPER,,"crystal_map=Route4; source=trainer; script_label=TrainerBirdKeeperHank; map_line=13; object_xy=17,9",4,4,,BIRD_KEEPER,HANK,Route4,trainer,13,17,9,route
TRAINER_BIRD_KEEPER_ROY,ROY,TRAINER_CLASS_BIRD_KEEPER,35,Route 14,,,,TRAINER_PIC_BIRD_KEEPER,,"crystal_map=Route14; source=trainer; script_label=TrainerBirdKeeperRoy; map_line=32; object_xy=11,27",4,4,,BIRD_KEEPER,ROY,Route14,trainer,32,11,27,route
TRAINER_BIRD_KEEPER_BORIS,BORIS,TRAINER_CLASS_BIRD_KEEPER,31,Route 18,,,,TRAINER_PIC_BIRD_KEEPER,,"crystal_map=Route18; source=trainer; script_label=TrainerBirdKeeperBoris; map_line=11; object_xy=9,12",4,4,,BIRD_KEEPER,BORIS,Route18,trainer,11,9,12,route
TRAINER_BIRD_KEEPER_BOB,BOB,TRAINER_CLASS_BIRD_KEEPER,31,Route 18,,,,TRAINER_PIC_BIRD_KEEPER,,"crystal_map=Route18; source=trainer; script_label=TrainerBirdKeeperBob; map_line=22; object_xy=13,6",4,4,,BIRD_KEEPER,BOB,Route18,trainer,22,13,6,route
TRAINER_BIRD_KEEPER_JOSE1,JOSE,TRAINER_CLASS_BIRD_KEEPER,96,Route 27,,True,,TRAINER_PIC_BIRD_KEEPER,,crystal_map=Route27; source=loadtrainer; script_label=TrainerBirdKeeperJose2; map_line=113,4,4,,BIRD_KEEPER,JOSE1,Route27,loadtrainer,113,,,route
TRAINER_BIRD_KEEPER_PETER,PETER,TRAINER_CLASS_BIRD_KEEPER,62,Route 32,,,,TRAINER_PIC_BIRD_KEEPER,,"crystal_map=Route32; source=trainer; script_label=TrainerBirdKeeperPeter; map_line=442; object_xy=11,82",4,4,,BIRD_KEEPER,PETER,Route32,trainer,442,11,82,route
TRAINER_BIRD_KEEPER_PERRY,PERRY,TRAINER_CLASS_BIRD_KEEPER,36,Route 13,,,,TRAINER_PIC_BIRD_KEEPER,,"crystal_map=Route13; source=trainer; script_label=TrainerBirdKeeperPerry; map_line=36; object_xy=42,6",4,4,,BIRD_KEEPER,PERRY,Route13,trainer,36,42,6,route
TRAINER_BIRD_KEEPER_BRET,BRET,TRAINER_CLASS_BIRD_KEEPER,36,Route 13,,,,TRAINER_PIC_BIRD_KEEPER,,"crystal_map=Route13; source=trainer; script_label=TrainerBirdKeeperBret; map_line=47; object_xy=43,6",4,4,,BIRD_KEEPER,BRET,Route13,trainer,47,43,6,route
TRAINER_LASS_CARRIE,CARRIE,TRAINER_CLASS_LASS,70,Goldenrod City,,,,TRAINER_PIC_LASS,,"crystal_map=GoldenrodGym; source=trainer; script_label=TrainerLassCarrie; map_line=94; object_xy=9,13",4,4,,LASS,CARRIE,GoldenrodGym,trainer,94,9,13,manual
TRAINER_LASS_BRIDGET,BRIDGET,TRAINER_CLASS_LASS,70,Goldenrod City,,,,TRAINER_PIC_LASS,,"crystal_map=GoldenrodGym; source=trainer; script_label=TrainerLassBridget; map_line=118; object_xy=9,6",4,4,,LASS,BRIDGET,GoldenrodGym,trainer,118,9,6,manual
TRAINER_LASS_ALICE,ALICE,TRAINER_CLASS_LASS,32,Fuschia City,,True,,TRAINER_PIC_LASS,,crystal_map=FuchsiaGym; source=loadtrainer; script_label=LassAliceScript; map_line=76,4,4,,LASS,ALICE,FuchsiaGym,loadtrainer,76,,,manual
TRAINER_LASS_KRISE,KRISE,TRAINER_CLASS_LASS,72,National Park,,,,TRAINER_PIC_LASS,,"crystal_map=NationalPark; source=trainer; script_label=TrainerLassKrise; map_line=280; object_xy=8,14",4,4,,LASS,KRISE,NationalPark,trainer,280,8,14,direct
TRAINER_LASS_CONNIE1,CONNIE,TRAINER_CLASS_LASS,80,Olivine City,,,,TRAINER_PIC_LASS,,"crystal_map=OlivineLighthouse4F; source=trainer; script_label=TrainerLassConnie; map_line=11; object_xy=11,2",4,4,,LASS,CONNIE1,OlivineLighthouse4F,trainer,11,11,2,manual
TRAINER_LASS_LINDA,LINDA,TRAINER_CLASS_LASS,32,Fuschia City,,True,,TRAINER_PIC_LASS,,crystal_map=FuchsiaGym; source=loadtrainer; script_label=LassLindaScript; map_line=110,4,4,,LASS,LINDA,FuchsiaGym,loadtrainer,110,,,manual
TRAINER_LASS_LAURA,LAURA,TRAINER_CLASS_LASS,13,Route 25,,,,TRAINER_PIC_LASS,,"crystal_map=Route25; source=trainer; script_label=TrainerLassLaura; map_line=113; object_xy=22,6",4,4,,LASS,LAURA,Route25,trainer,113,22,6,route
TRAINER_LASS_SHANNON,SHANNON,TRAINER_CLASS_LASS,13,Route 25,,,,TRAINER_PIC_LASS,,"crystal_map=Route25; source=trainer; script_label=TrainerLassShannon; map_line=135; object_xy=28,11",4,4,,LASS,SHANNON,Route25,trainer,135,28,11,route
TRAINER_LASS_DANA1,DANA,TRAINER_CLASS_LASS,78,Route 38,,,,TRAINER_PIC_LASS,,"crystal_map=Route38; source=trainer; script_label=TrainerLassDana1; map_line=38; object_xy=15,3",4,4,,LASS,DANA1,Route38,trainer,38,15,3,route
