encounter_name,trainer_name,trainer_class,canonical_location_id,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id
TRAINER_PRESCHOOLER_M_WENDY,WENDY,TRAINER_CLASS_PRESCHOOLER_M,8,,,,,,"blackwhite_trainer_index=15; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=14; ai=0; healer=false; money=1; prize=0; map_refs=Route 3[zone=321]; matched_location=Route 3",11,6,
TRAINER_PRESCHOOLER_F_DOYLE,DOYLE,TRAINER_CLASS_PRESCHOOLER_F,8,,,,,,"blackwhite_trainer_index=16; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=15; ai=0; healer=false; money=1; prize=0; map_refs=Route 3[zone=321]; matched_location=Route 3",11,6,
TRAINER_PRESCHOOLER_F_TULLY,TULLY,TRAINER_CLASS_PRESCHOOLER_F,8,,,,,,"blackwhite_trainer_index=17; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=15; ai=0; healer=false; money=1; prize=0; map_refs=Route 3[zone=321]; matched_location=Route 3",11,6,
TRAINER_TWINS_KUMI_AMY,KUMI & AMY,TRAINER_CLASS_TWINS,,,,,,1,"blackwhite_trainer_index=18; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=1; trainer_class_id=16; ai=128; healer=false; money=4; prize=0; location_unpaired=true",11,6,
TRAINER_PKMN_BREEDER_M_GALEN,GALEN,TRAINER_CLASS_PKMN_BREEDER_M,8,,,,,,"blackwhite_trainer_index=19; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=17; ai=5; healer=false; money=12; prize=157; map_refs=Route 3[zone=321]; matched_location=Route 3",11,6,
TRAINER_PKMN_BREEDER_F_ADELAIDE,ADELAIDE,TRAINER_CLASS_PKMN_BREEDER_F,8,,,,,,"blackwhite_trainer_index=20; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=18; ai=5; healer=false; money=12; prize=155; map_refs=Route 3[zone=321]; matched_location=Route 3",11,6,
TRAINER_LEADER_LENORA,LENORA,TRAINER_CLASS_LEADER,,,,SUPER_POTION,,,"blackwhite_trainer_index=21; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=19; ai=7; healer=false; money=30; prize=0; location_unpaired=true",11,6,
TRAINER_LEADER_BURGH,BURGH,TRAINER_CLASS_LEADER,,,,"HYPER_POTION,HYPER_POTION",,,"blackwhite_trainer_index=22; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=20; ai=7; healer=false; money=30; prize=0; location_unpaired=true",11,6,
TRAINER_LEADER_ELESA,ELESA,TRAINER_CLASS_LEADER,,,,"HYPER_POTION,HYPER_POTION",,,"blackwhite_trainer_index=23; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=21; ai=7; healer=false; money=30; prize=0; location_unpaired=true",11,6,
TRAINER_LEADER_CLAY,CLAY,TRAINER_CLASS_LEADER,,,,"HYPER_POTION,HYPER_POTION",,,"blackwhite_trainer_index=24; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=22; ai=7; healer=false; money=30; prize=0; location_unpaired=true",11,6,
TRAINER_LEADER_SKYLA,SKYLA,TRAINER_CLASS_LEADER,,,,"HYPER_POTION,HYPER_POTION",,,"blackwhite_trainer_index=25; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=23; ai=7; healer=false; money=30; prize=0; location_unpaired=true",11,6,
TRAINER_PKMN_RANGER_M_FORREST,FORREST,TRAINER_CLASS_PKMN_RANGER_M,237,,,,,,"blackwhite_trainer_index=26; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=24; ai=7; healer=false; money=15; prize=150; map_refs=Pinwheel Forest[zone=155]; matched_location=Pinwheel Forest",11,6,
TRAINER_PKMN_RANGER_F_IRENE,IRENE,TRAINER_CLASS_PKMN_RANGER_F,,,,,,,"blackwhite_trainer_index=27; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=25; ai=7; healer=false; money=15; prize=151; location_unpaired=true",11,6,
TRAINER_PKMN_RANGER_M_MIGUEL,MIGUEL,TRAINER_CLASS_PKMN_RANGER_M,,,,,,,"blackwhite_trainer_index=28; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=24; ai=7; healer=false; money=15; prize=151; location_unpaired=true",11,6,
TRAINER_PKMN_RANGER_F_AUDRA,AUDRA,TRAINER_CLASS_PKMN_RANGER_F,,,,,,,"blackwhite_trainer_index=29; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=25; ai=7; healer=false; money=15; prize=150; location_unpaired=true",11,6,
TRAINER_SCHOOL_KID_M_SAMMY,SAMMY,TRAINER_CLASS_SCHOOL_KID_M,237,,,,,,"blackwhite_trainer_index=30; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=4; ai=5; healer=false; money=5; prize=0; map_refs=Pinwheel Forest[zone=155]; matched_location=Pinwheel Forest",11,6,
TRAINER_SCHOOL_KID_F_MILLIE,MILLIE,TRAINER_CLASS_SCHOOL_KID_F,237,,,,,,"blackwhite_trainer_index=31; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=5; ai=5; healer=false; money=5; prize=0; map_refs=Pinwheel Forest[zone=155]; matched_location=Pinwheel Forest",11,6,
TRAINER_TWINS_MAYO_MAY,MAYO & MAY,TRAINER_CLASS_TWINS,237,,,,,1,"blackwhite_trainer_index=32; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=1; trainer_class_id=16; ai=128; healer=false; money=4; prize=0; map_refs=Pinwheel Forest[zone=155]; matched_location=Pinwheel Forest",11,6,
TRAINER_YOUNGSTER_NICHOLAS,NICHOLAS,TRAINER_CLASS_YOUNGSTER,237,,,,,,"blackwhite_trainer_index=33; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=2; ai=1; healer=false; money=4; prize=0; map_refs=Pinwheel Forest[zone=155]; matched_location=Pinwheel Forest",11,6,
TRAINER_LASS_EVA,EVA,TRAINER_CLASS_LASS,237,,,,,,"blackwhite_trainer_index=34; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=3; ai=0; healer=false; money=4; prize=0; map_refs=Pinwheel Forest[zone=155]; matched_location=Pinwheel Forest",11,6,
TRAINER_WORKER_SCOTT,SCOTT,TRAINER_CLASS_WORKER,,,,,,,"blackwhite_trainer_index=35; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=26; ai=1; healer=false; money=10; prize=0; location_unpaired=true",11,6,
TRAINER_WORKER_SHELBY,SHELBY,TRAINER_CLASS_WORKER,9,,,,,,"blackwhite_trainer_index=36; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=26; ai=1; healer=false; money=10; prize=0; map_refs=Route 4[zone=326]; matched_location=Route 4",11,6,
TRAINER_WORKER_ZACK,ZACK,TRAINER_CLASS_WORKER,9,,,,,,"blackwhite_trainer_index=37; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=26; ai=1; healer=false; money=10; prize=0; map_refs=Route 4[zone=326]; matched_location=Route 4",11,6,
TRAINER_WORKER_CAIRN,CAIRN,TRAINER_CLASS_WORKER,,,,,,,"blackwhite_trainer_index=38; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=26; ai=1; healer=false; money=10; prize=0; location_unpaired=true",11,6,
TRAINER_BACKPACKER_M_WAYLON,WAYLON,TRAINER_CLASS_BACKPACKER_M,9,,,,,,"blackwhite_trainer_index=39; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=27; ai=1; healer=false; money=6; prize=0; map_refs=Route 4[zone=326]; matched_location=Route 4",11,6,
TRAINER_BACKPACKER_F_JILL,JILL,TRAINER_CLASS_BACKPACKER_F,9,,,,,,"blackwhite_trainer_index=40; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=28; ai=1; healer=false; money=6; prize=0; map_refs=Route 4[zone=326]; matched_location=Route 4",11,6,
TRAINER_FISHERMAN_HUBERT,HUBERT,TRAINER_CLASS_FISHERMAN,9,,,,,,"blackwhite_trainer_index=41; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; map_refs=Route 4[zone=326]; matched_location=Route 4",11,6,
TRAINER_FISHERMAN_ANDREW,ANDREW,TRAINER_CLASS_FISHERMAN,9,,,,,,"blackwhite_trainer_index=42; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; map_refs=Route 4[zone=326]; matched_location=Route 4",11,6,
TRAINER_SMASHER_ASPEN,ASPEN,TRAINER_CLASS_SMASHER,,,,,,,"blackwhite_trainer_index=43; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=6; ai=7; healer=false; money=25; prize=0; location_unpaired=true",11,6,
TRAINER_BACKPACKER_M_MICHAEL,MICHAEL,TRAINER_CLASS_BACKPACKER_M,14,,,,,,"blackwhite_trainer_index=44; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=27; ai=1; healer=false; money=6; prize=0; map_refs=Route 5[zone=329]; matched_location=Route 5",11,6,
TRAINER_BACKPACKER_F_LOIS,LOIS,TRAINER_CLASS_BACKPACKER_F,14,,,,,,"blackwhite_trainer_index=45; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=28; ai=1; healer=false; money=6; prize=0; map_refs=Route 5[zone=329]; matched_location=Route 5",11,6,
TRAINER_MUSICIAN_PRESTON,PRESTON,TRAINER_CLASS_MUSICIAN,,,,,,,"blackwhite_trainer_index=46; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=30; ai=1; healer=false; money=8; prize=0; location_unpaired=true",11,6,
TRAINER_DANCER_BRIAN,BRIAN,TRAINER_CLASS_DANCER,14,,,,,,"blackwhite_trainer_index=47; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=31; ai=1; healer=false; money=8; prize=0; map_refs=Route 5[zone=329]; matched_location=Route 5",11,6,
TRAINER_HARLEQUIN_PAUL,PAUL,TRAINER_CLASS_HARLEQUIN,,,,,,,"blackwhite_trainer_index=48; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=32; ai=1; healer=false; money=8; prize=0; location_unpaired=true",11,6,
TRAINER_ARTIST_HORTON,HORTON,TRAINER_CLASS_ARTIST,14,,,,,,"blackwhite_trainer_index=49; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=33; ai=1; healer=false; money=12; prize=0; map_refs=Route 5[zone=329]; matched_location=Route 5",11,6,
TRAINER_BAKER_JENN,JENN,TRAINER_CLASS_BAKER,14,,,,,,"blackwhite_trainer_index=50; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=34; ai=1; healer=false; money=10; prize=0; map_refs=Route 5[zone=329]; matched_location=Route 5",11,6,
TRAINER_PSYCHIC_M_PERRY,PERRY,TRAINER_CLASS_PSYCHIC_M,240,,,,,,"blackwhite_trainer_index=51; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=35; ai=5; healer=false; money=8; prize=0; map_refs=Relic Castle[zone=160]; matched_location=Relic Castle",11,6,
TRAINER_PSYCHIC_F_DUA,DUA,TRAINER_CLASS_PSYCHIC_F,240,,,,,,"blackwhite_trainer_index=52; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=36; ai=5; healer=false; money=8; prize=0; map_refs=Relic Castle[zone=160]; matched_location=Relic Castle",11,6,
TRAINER_PKMN_TRAINER_CHEREN,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,,,,"blackwhite_trainer_index=53; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=37; ai=16; healer=false; money=25; prize=0; location_unpaired=true",11,6,
TRAINER_PKMN_TRAINER_CHEREN_2,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,,,,"blackwhite_trainer_index=54; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=37; ai=16; healer=false; money=25; prize=0; location_unpaired=true",11,6,
TRAINER_PKMN_TRAINER_CHEREN_3,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,,,,"blackwhite_trainer_index=55; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=37; ai=16; healer=false; money=25; prize=0; location_unpaired=true",11,6,
TRAINER_PKMN_TRAINER_CHEREN_4,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,,,,"blackwhite_trainer_index=56; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=37; ai=131; healer=false; money=25; prize=0; location_unpaired=true",11,6,
TRAINER_PKMN_TRAINER_CHEREN_5,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,,,,"blackwhite_trainer_index=57; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=37; ai=131; healer=false; money=25; prize=0; location_unpaired=true",11,6,
TRAINER_PKMN_TRAINER_CHEREN_6,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,,,,"blackwhite_trainer_index=58; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=37; ai=131; healer=false; money=25; prize=0; location_unpaired=true",11,6,
TRAINER_PKMN_TRAINER_BIANCA,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,,,,,"blackwhite_trainer_index=59; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=38; ai=16; healer=false; money=25; prize=0; location_unpaired=true",11,6,
TRAINER_PKMN_TRAINER_BIANCA_2,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,,,,,"blackwhite_trainer_index=60; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=38; ai=16; healer=false; money=25; prize=0; location_unpaired=true",11,6,
TRAINER_PKMN_TRAINER_BIANCA_3,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,,,,,"blackwhite_trainer_index=61; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=38; ai=16; healer=false; money=25; prize=0; location_unpaired=true",11,6,
TRAINER_TEAM_PLASMA_GRUNT,GRUNT,TRAINER_CLASS_TEAM_PLASMA,,,,,,,"blackwhite_trainer_index=62; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=39; ai=129; healer=false; money=10; prize=0; location_unpaired=true",11,6,
TRAINER_TEAM_PLASMA_GRUNT_2,GRUNT,TRAINER_CLASS_TEAM_PLASMA,,,,,,,"blackwhite_trainer_index=63; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=39; ai=129; healer=false; money=10; prize=0; location_unpaired=true",11,6,
TRAINER_PKMN_TRAINER_N,N,TRAINER_CLASS_PKMN_TRAINER,,,,,,,"blackwhite_trainer_index=64; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=40; ai=7; healer=false; money=25; prize=0; location_unpaired=true",11,6,
TRAINER_PKMN_TRAINER_N_2,N,TRAINER_CLASS_PKMN_TRAINER,,,,,,,"blackwhite_trainer_index=65; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=40; ai=7; healer=false; money=25; prize=0; location_unpaired=true",11,6,
TRAINER_RICH_BOY_CODY,CODY,TRAINER_CLASS_RICH_BOY,,,,,,,"blackwhite_trainer_index=66; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=41; ai=1; healer=false; money=40; prize=0; map_refs=Nimbasa City[zone=63]; event_location_unmatched=true; location_unpaired=true",11,6,
TRAINER_RICH_BOY_ROLAN,ROLAN,TRAINER_CLASS_RICH_BOY,,,,,,,"blackwhite_trainer_index=67; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=41; ai=1; healer=false; money=40; prize=0; location_unpaired=true",11,6,
TRAINER_LADY_MAGNOLIA,MAGNOLIA,TRAINER_CLASS_LADY,,,,,,,"blackwhite_trainer_index=68; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=42; ai=1; healer=false; money=40; prize=0; map_refs=Nimbasa City[zone=63]; event_location_unmatched=true; location_unpaired=true",11,6,
TRAINER_LADY_COLETTE,COLETTE,TRAINER_CLASS_LADY,,,,,,,"blackwhite_trainer_index=69; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=42; ai=1; healer=false; money=40; prize=0; location_unpaired=true",11,6,
TRAINER_PILOT_TED,TED,TRAINER_CLASS_PILOT,,,,,,,"blackwhite_trainer_index=70; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=43; ai=1; healer=false; money=15; prize=0; map_refs=Mistralton City[zone=108]; event_location_unmatched=true; location_unpaired=true",11,6,
TRAINER_PILOT_CHASE,CHASE,TRAINER_CLASS_PILOT,,,,,,,"blackwhite_trainer_index=71; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=43; ai=1; healer=false; money=15; prize=0; map_refs=Mistralton City[zone=108]; event_location_unmatched=true; location_unpaired=true",11,6,
TRAINER_WORKER_VICTOR,VICTOR,TRAINER_CLASS_WORKER,242,,,,,,"blackwhite_trainer_index=72; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=44; ai=1; healer=false; money=10; prize=0; map_refs=Cold Storage[zone=192]; matched_location=Cold Storage",11,6,
TRAINER_WORKER_FILIPE,FILIPE,TRAINER_CLASS_WORKER,242,,,,,,"blackwhite_trainer_index=73; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=44; ai=1; healer=false; money=10; prize=0; map_refs=Cold Storage[zone=192]; matched_location=Cold Storage",11,6,
TRAINER_WORKER_GLENN,GLENN,TRAINER_CLASS_WORKER,242,,,,,,"blackwhite_trainer_index=74; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=44; ai=1; healer=false; money=10; prize=0; map_refs=Cold Storage[zone=192]; matched_location=Cold Storage",11,6,
TRAINER_WORKER_RYAN,RYAN,TRAINER_CLASS_WORKER,242,,,,,,"blackwhite_trainer_index=75; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=44; ai=1; healer=false; money=10; prize=0; map_refs=Cold Storage[zone=192]; matched_location=Cold Storage",11,6,
TRAINER_WORKER_PATTON,PATTON,TRAINER_CLASS_WORKER,242,,,,,,"blackwhite_trainer_index=76; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=44; ai=1; healer=false; money=10; prize=0; map_refs=Cold Storage[zone=192]; matched_location=Cold Storage",11,6,
TRAINER_WORKER_EDDIE,EDDIE,TRAINER_CLASS_WORKER,242,,,,,,"blackwhite_trainer_index=77; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=44; ai=1; healer=false; money=10; prize=0; map_refs=Cold Storage[zone=191]; matched_location=Cold Storage",11,6,
TRAINER_WORKER_MATTHEW,MATTHEW,TRAINER_CLASS_WORKER,,,,,,,"blackwhite_trainer_index=78; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=44; ai=1; healer=false; money=10; prize=0; location_unpaired=true",11,6,
TRAINER_WORKER_TRAINER_79,,TRAINER_CLASS_WORKER,,,,,,,"blackwhite_trainer_index=79; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=44; ai=0; healer=false; money=10; prize=0; location_unpaired=true",11,6,
TRAINER_TEAM_PLASMA_TRAINER_80,,TRAINER_CLASS_TEAM_PLASMA,,,,,,,"blackwhite_trainer_index=80; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=39; ai=0; healer=false; money=10; prize=0; location_unpaired=true",11,6,
TRAINER_TEAM_PLASMA_GRUNT_3,GRUNT,TRAINER_CLASS_TEAM_PLASMA,,,,,,,"blackwhite_trainer_index=81; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=39; ai=1; healer=false; money=10; prize=0; location_unpaired=true",11,6,
TRAINER_HOOPSTER_BOBBY,BOBBY,TRAINER_CLASS_HOOPSTER,,,,,,,"blackwhite_trainer_index=82; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=45; ai=7; healer=false; money=25; prize=0; location_unpaired=true",11,6,
TRAINER_HOOPSTER_JOHN,JOHN,TRAINER_CLASS_HOOPSTER,,,,,,,"blackwhite_trainer_index=83; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=45; ai=7; healer=false; money=25; prize=0; location_unpaired=true",11,6,
TRAINER_SCHOOL_KID_M_EDGAR,EDGAR,TRAINER_CLASS_SCHOOL_KID_M,8,,,,,,"blackwhite_trainer_index=84; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=4; ai=5; healer=false; money=5; prize=0; map_refs=Route 3[zone=321]; matched_location=Route 3",11,6,
TRAINER_YOUNGSTER_ROLAND,ROLAND,TRAINER_CLASS_YOUNGSTER,6,,,,,,"blackwhite_trainer_index=85; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=2; ai=1; healer=false; money=4; prize=0; map_refs=Route 2[zone=319]; matched_location=Route 2",11,6,
TRAINER_SCHOOL_KID_M_CARTER,CARTER,TRAINER_CLASS_SCHOOL_KID_M,236,,,,,,"blackwhite_trainer_index=86; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=4; ai=5; healer=false; money=5; prize=0; map_refs=Nacrene City[zone=18]; matched_location=Nacrene City",11,6,
TRAINER_SCHOOL_KID_F_LYDIA,LYDIA,TRAINER_CLASS_SCHOOL_KID_F,,,,,,,"blackwhite_trainer_index=87; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=5; ai=5; healer=false; money=5; prize=0; location_unpaired=true",11,6,
TRAINER_SCIENTIST_SATOMI,SATOMI,TRAINER_CLASS_SCIENTIST,,,,X_DEFEND,,,"blackwhite_trainer_index=88; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=46; ai=5; healer=false; money=12; prize=0; location_unpaired=true",11,6,
TRAINER_TEAM_PLASMA_N,N,TRAINER_CLASS_TEAM_PLASMA,,,,,,,"blackwhite_trainer_index=89; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=47; ai=7; healer=false; money=25; prize=0; location_unpaired=true",11,6,
TRAINER_PKMN_TRAINER_CHEREN_7,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,,,,"blackwhite_trainer_index=90; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=37; ai=135; healer=false; money=25; prize=0; location_unpaired=true",11,6,
TRAINER_PKMN_TRAINER_CHEREN_8,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,,,,"blackwhite_trainer_index=91; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=37; ai=135; healer=false; money=25; prize=0; location_unpaired=true",11,6,
