encounter_name,map_name,matched_canonical_location_id,matched_canonical_location_name,matched_map
TRAINER_SKIER_MADISON,route_217,219,Route 217,route_217
TRAINER_NINJA_BOY_MATTHEW,route_217,219,Route 217,route_217
TRAINER_NINJA_BOY_ETHAN,route_217,219,Route 217,route_217
TRAINER_BLACK_BELT_LUKE,route_217,219,Route 217,route_217
TRAINER_FISHERMAN_MIGUEL,route_218,214,Route 218,route_218
TRAINER_FISHERMAN_LUC,route_218,214,Route 218,route_218
TRAINER_SWIMMER_ADRIAN,route_220,211,Route 220,route_220
TRAINER_SWIMMER_ERIK,route_220,211,Route 220,route_220
TRAINER_SWIMMER_VINCENT,route_220,211,Route 220,route_220
TRAINER_SWIMMER_JESSICA,route_220,211,Route 220,route_220
TRAINER_SWIMMER_ERICA,route_220,211,Route 220,route_220
TRAINER_SWIMMER_KATELYN,route_220,211,Route 220,route_220
TRAINER_SWIMMER_DILLON,route_221,213,Route 221,route_221
TRAINER_SWIMMER_VANESSA,route_221,213,Route 221,route_221
TRAINER_FISHERMAN_CORY,route_221,213,Route 221,route_221
TRAINER_ACE_TRAINER_JAKE,route_221,213,Route 221,route_221
TRAINER_ACE_TRAINER_SHANNON,route_221,213,Route 221,route_221
TRAINER_FISHERMAN_BRETT,route_222,223,Route 222,route_222
TRAINER_FISHERMAN_ALEC,route_222,223,Route 222,route_222
TRAINER_FISHERMAN_GEORGE,route_222,223,Route 222,route_222
TRAINER_FISHERMAN_COLE,route_222,223,Route 222,route_222
TRAINER_SAILOR_LUTHER,route_222,223,Route 222,route_222
TRAINER_SWIMMER_WESLEY,route_223,225,Route 223,route_223
TRAINER_SWIMMER_RICARDO,route_223,225,Route 223,route_223
TRAINER_SWIMMER_FRANCISCO,route_223,225,Route 223,route_223
TRAINER_SWIMMER_COLTON,route_223,225,Route 223,route_223
TRAINER_SWIMMER_TROY,route_223,225,Route 223,route_223
TRAINER_SWIMMER_OSCAR,route_223,225,Route 223,route_223
TRAINER_SWIMMER_MIRANDA,route_223,225,Route 223,route_223
TRAINER_SWIMMER_AUBREE,route_223,225,Route 223,route_223
TRAINER_SWIMMER_PAIGE,route_223,225,Route 223,route_223
TRAINER_SWIMMER_CRYSTAL,route_223,225,Route 223,route_223
TRAINER_SWIMMER_CASSANDRA,route_223,225,Route 223,route_223
TRAINER_SWIMMER_GABRIELLE,route_223,225,Route 223,route_223
TRAINER_WORKER_COLIN,oreburgh_mine_b2f,177,Oreburgh Mine,oreburgh_mine_b2f
TRAINER_WORKER_MASON,oreburgh_mine_b2f,177,Oreburgh Mine,oreburgh_mine_b2f
TRAINER_BUG_CATCHER_JACK,eterna_forest,184,Eterna Forest,eterna_forest
TRAINER_BUG_CATCHER_PHILLIP,eterna_forest,184,Eterna Forest,eterna_forest
TRAINER_BUG_CATCHER_DONALD,eterna_forest,184,Eterna Forest,eterna_forest
TRAINER_LASS_BRIANA,eterna_forest,184,Eterna Forest,eterna_forest
TRAINER_PSYCHIC_ELIJAH,eterna_forest,184,Eterna Forest,eterna_forest
TRAINER_PSYCHIC_LINDSEY,eterna_forest,184,Eterna Forest,eterna_forest
TRAINER_ACE_TRAINER_OMAR,victory_road_2f,48,Victory Road,victory_road_2f
TRAINER_ACE_TRAINER_HENRY,victory_road_b1f,48,Victory Road,victory_road_b1f
TRAINER_ACE_TRAINER_MARIAH,victory_road_1f,48,Victory Road,victory_road_1f
TRAINER_ACE_TRAINER_SYDNEY,victory_road_2f,48,Victory Road,victory_road_2f
TRAINER_VETERAN_EDGAR,victory_road_1f,48,Victory Road,victory_road_1f
TRAINER_VETERAN_CLAYTON,victory_road_2f,48,Victory Road,victory_road_2f
TRAINER_DRAGON_TAMER_ONDREJ,victory_road_b1f,48,Victory Road,victory_road_b1f
TRAINER_DRAGON_TAMER_CLINTON,victory_road_1f,48,Victory Road,victory_road_1f
TRAINER_BLACK_BELT_DAVID,canalave_city_gym,215,Canalave City,canalave_city_gym
TRAINER_BIRD_KEEPER_HANA,victory_road_1f,48,Victory Road,victory_road_1f
TRAINER_PSYCHIC_BRYCE,victory_road_1f,48,Victory Road,victory_road_1f
TRAINER_PSYCHIC_VALENCIA,victory_road_b1f,48,Victory Road,victory_road_b1f
TRAINER_DOUBLE_TEAM_JO_AND_PAT,victory_road_b1f,48,Victory Road,victory_road_b1f
TRAINER_DOUBLE_TEAM_AL_AND_KAY,victory_road_2f,48,Victory Road,victory_road_2f
TRAINER_VETERAN_GRANT,oreburgh_gate_b1f,175,Oreburgh Gate,oreburgh_gate_b1f
TRAINER_YOUNGSTER_JONATHON,oreburgh_city_gym,176,Oreburgh City,oreburgh_city_gym
TRAINER_YOUNGSTER_DARIUS,oreburgh_city_gym,176,Oreburgh City,oreburgh_city_gym
TRAINER_LEADER_ROARK,oreburgh_city_gym,176,Oreburgh City,oreburgh_city_gym
TRAINER_LEADER_ROARK,sunyshore_city_gym_room_3,176,Oreburgh City,oreburgh_city_gym
TRAINER_RIVAL_ROUTE_203_PIPLUP,route_203,174,Route 203,route_203
TRAINER_RIVAL_ROUTE_203_TURTWIG,route_203,174,Route 203,route_203
TRAINER_RIVAL_ROUTE_203_CHIMCHAR,route_203,174,Route 203,route_203
TRAINER_LEADER_BYRON,canalave_city_gym,215,Canalave City,canalave_city_gym
TRAINER_WORKER_JACKSON,canalave_city_gym,215,Canalave City,canalave_city_gym
TRAINER_WORKER_GARY,canalave_city_gym,215,Canalave City,canalave_city_gym
TRAINER_BLACK_BELT_PHILIP,route_216,218,Route 216,route_216
TRAINER_AROMA_LADY_JENNA,eterna_city_gym,186,Eterna City,eterna_city_gym
TRAINER_AROMA_LADY_ANGELA,eterna_city_gym,186,Eterna City,eterna_city_gym
TRAINER_ELITE_FOUR_AARON,pokemon_league_aaron_room,226,Pokémon League,pokemon_league_aaron_room
TRAINER_ELITE_FOUR_BERTHA,pokemon_league_bertha_room,226,Pokémon League,pokemon_league_bertha_room
TRAINER_ELITE_FOUR_FLINT,pokemon_league_flint_room,226,Pokémon League,pokemon_league_flint_room
TRAINER_ELITE_FOUR_LUCIAN,pokemon_league_lucian_room,226,Pokémon League,pokemon_league_lucian_room
TRAINER_CAMPER_CURTIS,oreburgh_gate_1f,175,Oreburgh Gate,oreburgh_gate_1f
TRAINER_CAMPER_DREW,hearthome_city_dp_gym_leader_room,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_CAMPER_DREW,hearthome_city_dp_gym_trainer_room_1,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_CAMPER_DREW,hearthome_city_gym_leader_room,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_CHAMPION_CYNTHIA,pokemon_league_champion_room,226,Pokémon League,pokemon_league_champion_room
TRAINER_ACE_TRAINER_SERGIO,snowpoint_city_gym,,,
TRAINER_ACE_TRAINER_ISAIAH,snowpoint_city_gym,,,
TRAINER_ACE_TRAINER_SAVANNAH,snowpoint_city_gym,,,
TRAINER_ACE_TRAINER_ALICIA,snowpoint_city_gym,,,
TRAINER_COLLECTOR_DOUGLAS,route_214,205,Route 214,route_214
TRAINER_COLLECTOR_BRADY,route_214,205,Route 214,route_214
TRAINER_COLLECTOR_IVAN,route_221,213,Route 221,route_221
TRAINER_COLLECTOR_FERNANDO,cafe,,,
TRAINER_COLLECTOR_EDWIN,cafe,,,
TRAINER_DRAGON_TAMER_HAYDEN,route_224,,,
TRAINER_ACE_TRAINER_DENNIS,route_215,196,Route 215,route_215
TRAINER_ACE_TRAINER_CESAR,canalave_city_gym,215,Canalave City,canalave_city_gym
TRAINER_ACE_TRAINER_ALLEN,hearthome_city_dp_gym_leader_room,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_ACE_TRAINER_ALLEN,hearthome_city_dp_gym_trainer_room_5,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_ACE_TRAINER_ALLEN,hearthome_city_gym_leader_room,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_ACE_TRAINER_ALLEN,hearthome_city_gym_trainer_room_2,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_ACE_TRAINER_ZACHERY,sunyshore_city_gym_room_3,224,Sunyshore City,sunyshore_city_gym_room_3
TRAINER_ACE_TRAINER_RUBEN,route_224,,,
TRAINER_ACE_TRAINER_BREANNA,canalave_city_gym,215,Canalave City,canalave_city_gym
TRAINER_ACE_TRAINER_CATHERINE,hearthome_city_dp_gym_leader_room,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_ACE_TRAINER_CATHERINE,hearthome_city_dp_gym_trainer_room_6,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_ACE_TRAINER_CATHERINE,hearthome_city_gym_leader_room,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_ACE_TRAINER_CATHERINE,hearthome_city_gym_trainer_room_2,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_ACE_TRAINER_DESTINY,sunyshore_city_gym_room_3,224,Sunyshore City,sunyshore_city_gym_room_3
TRAINER_ACE_TRAINER_JAMIE,route_224,,,
TRAINER_ACE_TRAINER_MAYA,route_215,196,Route 215,route_215
TRAINER_PSYCHIC_MAXWELL,route_224,,,
TRAINER_PSYCHIC_BRITTNEY,route_224,,,
TRAINER_BELLE_AND_PA_AVA_AND_MATT,route_210_south,195,Route 210,route_210_south
TRAINER_RANCHER_MARCO,route_210_south,195,Route 210,route_210_south
TRAINER_FISHERMAN_ERICK,pastoria_city_gym,199,Pastoria City,pastoria_city_gym
TRAINER_TWINS_EMMA_AND_LIL,route_209,192,Route 209,route_209
TRAINER_COMMANDER_MARS_VALLEY_WINDWORKS,valley_windworks_building,183,Valley Windworks,valley_windworks_building
TRAINER_GALACTIC_GRUNT_FLOAROMA_MEADOW_1,floaroma_meadow,181,Floaroma Meadow,floaroma_meadow
TRAINER_GALACTIC_GRUNT_FLOAROMA_MEADOW_2,floaroma_meadow,181,Floaroma Meadow,floaroma_meadow
TRAINER_GALACTIC_GRUNT_VALLEY_WINDWORKS_2,valley_windworks_building,183,Valley Windworks,valley_windworks_building
TRAINER_GALACTIC_GRUNT_VALLEY_WINDWORKS_3,valley_windworks_building,183,Valley Windworks,valley_windworks_building
TRAINER_GUITARIST_TONY,route_218,214,Route 218,route_218
TRAINER_GUITARIST_JERRY,sunyshore_city_gym_room_2,224,Sunyshore City,sunyshore_city_gym_room_3
TRAINER_GUITARIST_JERRY,sunyshore_city_gym_room_3,224,Sunyshore City,sunyshore_city_gym_room_3
TRAINER_GUITARIST_PRESTON,sunyshore_city_gym_room_3,224,Sunyshore City,sunyshore_city_gym_room_3
TRAINER_GUITARIST_LONNIE,sunyshore_city_gym_room_3,224,Sunyshore City,sunyshore_city_gym_room_3
TRAINER_RUIN_MANIAC_CALVIN,route_215,196,Route 215,route_215
TRAINER_RUIN_MANIAC_LARRY,route_224,,,
TRAINER_JOGGER_WYATT,route_210_south,195,Route 210,route_210_south
TRAINER_JOGGER_CRAIG,route_215,196,Route 215,route_215
TRAINER_JOGGER_RAUL,route_209,192,Route 209,route_209
TRAINER_BLACK_BELT_COLBY,veilstone_city_gym,197,Veilstone City,veilstone_city_gym
TRAINER_BLACK_BELT_DARREN,veilstone_city_gym,197,Veilstone City,veilstone_city_gym
TRAINER_BLACK_BELT_RAFAEL,veilstone_city_gym,197,Veilstone City,veilstone_city_gym
TRAINER_BLACK_BELT_JEFFERY,veilstone_city_gym,197,Veilstone City,veilstone_city_gym
TRAINER_BLACK_BELT_CARL,route_224,,,
TRAINER_BLACK_BELT_RICKY,canalave_city_gym,215,Canalave City,canalave_city_gym
TRAINER_LEADER_GARDENIA,eterna_city_gym,186,Eterna City,eterna_city_gym
TRAINER_LEADER_WAKE,pastoria_city_gym,199,Pastoria City,pastoria_city_gym
TRAINER_LEADER_MAYLENE,veilstone_city_gym,197,Veilstone City,veilstone_city_gym
TRAINER_LEADER_FANTINA,hearthome_city_dp_gym_leader_room,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_LEADER_FANTINA,hearthome_city_gym_leader_room,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_LEADER_CANDICE,snowpoint_city_gym,,,
TRAINER_LEADER_VOLKNER,sunyshore_city_gym_room_3,224,Sunyshore City,sunyshore_city_gym_room_3
TRAINER_LASS_MADELINE,route_203,174,Route 203,route_203
TRAINER_LASS_KAITLIN,route_203,174,Route 203,route_203
TRAINER_LASS_CAROLINE,eterna_city_gym,186,Eterna City,eterna_city_gym
TRAINER_LASS_MOLLY,hearthome_city_dp_gym_leader_room,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_LASS_MOLLY,hearthome_city_gym_leader_room,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_LASS_MOLLY,hearthome_city_gym_trainer_room_1,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_HIKER_LOUIS,route_211_west,217,Route 211,route_211_west
TRAINER_PARASOL_LADY_ALEXA,route_212_south,201,Route 212,route_212_south
TRAINER_PARASOL_LADY_SABRINA,route_212_south,201,Route 212,route_212_south
TRAINER_PICNICKER_DIANA,oreburgh_gate_1f,175,Oreburgh Gate,oreburgh_gate_1f
TRAINER_PICNICKER_CHEYENNE,hearthome_city_dp_gym_leader_room,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_PICNICKER_CHEYENNE,hearthome_city_dp_gym_trainer_room_2,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_PICNICKER_CHEYENNE,hearthome_city_gym_leader_room,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_POKE_KID_MEGHAN,sunyshore_city_gym_room_2,224,Sunyshore City,sunyshore_city_gym_room_3
TRAINER_POKE_KID_MEGHAN,sunyshore_city_gym_room_3,224,Sunyshore City,sunyshore_city_gym_room_3
TRAINER_POLICEMAN_DANNY,route_212_south,201,Route 212,route_212_south
TRAINER_POLICEMAN_THOMAS,route_222,223,Route 222,route_222
TRAINER_RICH_BOY_TREY,route_222,223,Route 222,route_222
TRAINER_SAILOR_MARC,route_222,223,Route 222,route_222
TRAINER_SAILOR_SKYLER,route_218,214,Route 218,route_218
TRAINER_SAILOR_DAMIAN,pastoria_city_gym,199,Pastoria City,pastoria_city_gym
TRAINER_SCHOOL_KID_CHANCE,hearthome_city_dp_gym_leader_room,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_SCHOOL_KID_CHANCE,hearthome_city_dp_gym_trainer_room_3,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_SCHOOL_KID_CHANCE,hearthome_city_gym_leader_room,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_SCHOOL_KID_CHANCE,hearthome_city_gym_trainer_room_2,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_SCHOOL_KID_FORREST,sunyshore_city_gym_room_2,224,Sunyshore City,sunyshore_city_gym_room_3
TRAINER_SCHOOL_KID_FORREST,sunyshore_city_gym_room_3,224,Sunyshore City,sunyshore_city_gym_room_3
TRAINER_SCHOOL_KID_HARRISON,trainers_school,,,
TRAINER_SCHOOL_KID_MACKENZIE,hearthome_city_dp_gym_leader_room,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_SCHOOL_KID_MACKENZIE,hearthome_city_dp_gym_trainer_room_4,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_SCHOOL_KID_MACKENZIE,hearthome_city_gym_leader_room,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_SCHOOL_KID_MACKENZIE,hearthome_city_gym_trainer_room_2,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_SCHOOL_KID_TIERA,sunyshore_city_gym_room_1,224,Sunyshore City,sunyshore_city_gym_room_3
TRAINER_SCHOOL_KID_TIERA,sunyshore_city_gym_room_3,224,Sunyshore City,sunyshore_city_gym_room_3
TRAINER_SCHOOL_KID_CHRISTINE,trainers_school,,,
TRAINER_BEAUTY_CYNDY,route_213,202,Route 213,route_213
TRAINER_BEAUTY_LINDSAY,eterna_city_gym,186,Eterna City,eterna_city_gym
TRAINER_YOUNGSTER_DALLAS,route_203,174,Route 203,route_203
TRAINER_YOUNGSTER_SEBASTIAN,route_203,174,Route 203,route_203
TRAINER_YOUNGSTER_DONNY,hearthome_city_dp_gym_leader_room,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_YOUNGSTER_DONNY,hearthome_city_gym_leader_room,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_YOUNGSTER_DONNY,hearthome_city_gym_trainer_room_1,191,Hearthome City,hearthome_city_dp_gym_leader_room
TRAINER_TUBER_TRENTON,route_219,210,Route 219,route_219
TRAINER_TUBER_CONNER,route_222,223,Route 222,route_222
TRAINER_TUBER_MARIEL,route_219,210,Route 219,route_219
TRAINER_TUBER_HOLLY,route_222,223,Route 222,route_222
TRAINER_VETERAN_ARMANDO,route_224,,,
TRAINER_WAITRESS_KATI,cafe,,,
TRAINER_WORKER_GERARDO,canalave_city_gym,215,Canalave City,canalave_city_gym
TRAINER_INTERVIEWERS_ROXY_AND_OLI_UNUSED,pokemon_center_daily_trainers,,,
TRAINER_CAMERAMAN_TEVIN_UNUSED,pokemon_center_daily_trainers,,,
TRAINER_REPORTER_KINSEY_UNUSED,pokemon_center_daily_trainers,,,
TRAINER_IDOL_GRACE_UNUSED,pokemon_center_daily_trainers,,,
TRAINER_BATTLE_GIRL_TYLER,iron_island_b2f_left_room,216,Iron Island,iron_island_b2f_left_room
TRAINER_BIRD_KEEPER_AUTUMN,victory_road_1f_room_2,48,Victory Road,victory_road_1f_room_2
TRAINER_CAMPER_ZACKARY,route_205_south,182,Route 205,route_205_south
TRAINER_CAMPER_LAWRENCE,iron_island_b1f_left_room,216,Iron Island,iron_island_b1f_left_room
TRAINER_CAMPER_DIEGO,wayward_cave_1f,188,Wayward Cave,wayward_cave_1f
TRAINER_CAMPER_PARKER,wayward_cave_1f,188,Wayward Cave,wayward_cave_1f
TRAINER_COLLECTOR_DEAN,route_212_south,201,Route 212,route_212_south
TRAINER_COLLECTOR_JAMAL,route_214,205,Route 214,route_214
TRAINER_COLLECTOR_TERRY,wayward_cave_1f,188,Wayward Cave,wayward_cave_1f
TRAINER_DRAGON_TAMER_JOE,victory_road_1f_room_2,48,Victory Road,victory_road_1f_room_2
TRAINER_ACE_TRAINER_JONAH,iron_island_b2f_left_room,216,Iron Island,iron_island_b2f_left_room
TRAINER_ACE_TRAINER_MICAH,victory_road_1f_room_2,48,Victory Road,victory_road_1f_room_2
TRAINER_ACE_TRAINER_ARTHUR,victory_road_1f_room_2,48,Victory Road,victory_road_1f_room_2
TRAINER_ACE_TRAINER_BRENDA,iron_island_b2f_left_room,216,Iron Island,iron_island_b2f_left_room
TRAINER_ACE_TRAINER_BRANDI,victory_road_1f_room_2,48,Victory Road,victory_road_1f_room_2
TRAINER_ACE_TRAINER_CLARICE,victory_road_1f_room_2,48,Victory Road,victory_road_1f_room_2
TRAINER_PSYCHIC_KODY,eterna_forest,184,Eterna Forest,eterna_forest
TRAINER_PSYCHIC_LANDON,victory_road_1f_room_2,48,Victory Road,victory_road_1f_room_2
TRAINER_PSYCHIC_DEANDRE,victory_road_1f_room_2,48,Victory Road,victory_road_1f_room_2
TRAINER_PSYCHIC_RACHAEL,eterna_forest,184,Eterna Forest,eterna_forest
TRAINER_PSYCHIC_DESIREE,victory_road_1f_room_2,48,Victory Road,victory_road_1f_room_2
TRAINER_PSYCHIC_KENDRA,victory_road_1f_room_2,48,Victory Road,victory_road_1f_room_2
TRAINER_FISHERMAN_WALTER,pastoria_city_gym,199,Pastoria City,pastoria_city_gym
