encounter_name,species_name,lvl,moves,held_item,iv,version_group_id,load_build,slot
TRAINER_ACE_TRAINER_BREANNA,BRONZOR,35,"GYRO_BALL,EXTRASENSORY,CONFUSE_RAY",,60,9,5,1
TRAINER_ACE_TRAINER_BREANNA,BRONZOR,36,"GYRO_BALL,EXTRASENSORY,CONFUSE_RAY",,60,9,5,2
TRAINER_ACE_TRAINER_BREANNA,BRONZOR,38,"GYRO_BALL,EXTRASENSORY,CONFUSE_RAY",,60,9,5,3
TRAINER_ACE_TRAINER_BRENDA,LOPUNNY,38,,,50,9,5,1
TRAINER_ACE_TRAINER_BRENDA,KIRLIA,36,,,50,9,5,2
TRAINER_ACE_TRAINER_BRENDA,MEDICHAM,35,,,50,9,5,3
TRAINER_ACE_TRAINER_BRENNA,SNEASEL,40,"ICE_SHARD,SLASH,FAINT_ATTACK,QUICK_ATTACK",,50,9,5,1
TRAINER_ACE_TRAINER_BRENNA,SNORUNT,40,"ICE_FANG,CRUNCH,HAIL",,50,9,5,2
TRAINER_ACE_TRAINER_BRENNA,SNOVER,41,"ICE_SHARD,WOOD_HAMMER,INGRAIN,GRASS_WHISTLE",,50,9,5,3
TRAINER_ACE_TRAINER_CATHERINE,HAUNTER,23,"NIGHT_SHADE,CONFUSE_RAY,SUCKER_PUNCH,CURSE",,60,9,5,1
TRAINER_ACE_TRAINER_CATHERINE,MISDREAVUS,24,"PSYBEAM,PAIN_SPLIT,CONFUSE_RAY,SPITE",,60,9,5,2
TRAINER_ACE_TRAINER_CESAR,SCIZOR,40,"METAL_CLAW,X_SCISSOR,SLASH,PURSUIT",,60,9,5,1
TRAINER_ACE_TRAINER_CLARICE,SWALOT,53,"GUNK_SHOT,YAWN,BODY_SLAM,PROTECT",,50,9,5,1
TRAINER_ACE_TRAINER_CLARICE,NINETALES,54,"WILL_O_WISP,FLAMETHROWER,DARK_PULSE,EXTRASENSORY",,50,9,5,2
TRAINER_ACE_TRAINER_CLARICE,MAGNEZONE,56,"FLASH_CANNON,MIRROR_COAT,DISCHARGE,HYPER_BEAM",,50,9,5,3
TRAINER_ACE_TRAINER_DALTON,ELECTABUZZ,40,"THUNDERBOLT,SWIFT,QUICK_ATTACK,THUNDER_WAVE",,50,9,5,1
TRAINER_ACE_TRAINER_DALTON,MAGMAR,40,"FLAMETHROWER,FAINT_ATTACK,SMOG,WILL_O_WISP",,50,9,5,2
TRAINER_ACE_TRAINER_DALTON_REMATCH,ELECTIVIRE,54,"THUNDERBOLT,SWIFT,QUICK_ATTACK,THUNDER_WAVE",,50,9,5,1
TRAINER_ACE_TRAINER_DALTON_REMATCH,MAGMORTAR,54,"FLAMETHROWER,FAINT_ATTACK,SMOG,WILL_O_WISP",,50,9,5,2
TRAINER_ACE_TRAINER_DANA,MIGHTYENA,55,"CRUNCH,SUCKER_PUNCH,IRON_TAIL,SCARY_FACE",,50,9,5,1
TRAINER_ACE_TRAINER_DANA,KIRLIA,56,"PSYCHIC,MAGICAL_LEAF,SHOCK_WAVE,SHADOW_BALL",,50,9,5,2
TRAINER_ACE_TRAINER_DEANNA,FLAAFFY,55,"DISCHARGE,POWER_GEM,SIGNAL_BEAM,LIGHT_SCREEN",,50,9,5,1
TRAINER_ACE_TRAINER_DEANNA,TROPIUS,56,"SOLAR_BEAM,AIR_SLASH,SYNTHESIS,SUNNY_DAY",,50,9,5,2
TRAINER_ACE_TRAINER_DEANNA_REMATCH,AMPHAROS,61,"DISCHARGE,POWER_GEM,SIGNAL_BEAM,FIRE_PUNCH",,50,9,5,1
TRAINER_ACE_TRAINER_DEANNA_REMATCH,TROPIUS,62,"LEAF_STORM,AIR_SLASH,EARTHQUAKE,SILVER_WIND",,50,9,5,2
TRAINER_ACE_TRAINER_DENNIS,GLIGAR,24,"SCREECH,FAINT_ATTACK,QUICK_ATTACK,POISON_STING",,50,9,5,1
TRAINER_ACE_TRAINER_DENNIS,BUIZEL,24,"AQUA_JET,SWIFT,PURSUIT,QUICK_ATTACK",,50,9,5,2
TRAINER_ACE_TRAINER_DENNIS,DRIFBLIM,25,"SWALLOW,GUST,STOCKPILE,OMINOUS_WIND",,50,9,5,3
TRAINER_ACE_TRAINER_DENNIS_REMATCH_1,GLIGAR,44,"SCREECH,FAINT_ATTACK,QUICK_ATTACK,POISON_STING",,50,9,5,1
TRAINER_ACE_TRAINER_DENNIS_REMATCH_1,FLOATZEL,44,"AQUA_JET,SWIFT,PURSUIT,QUICK_ATTACK",,50,9,5,2
TRAINER_ACE_TRAINER_DENNIS_REMATCH_1,DRIFBLIM,45,"SWALLOW,GUST,STOCKPILE,SHADOW_BALL",,50,9,5,3
TRAINER_ACE_TRAINER_DENNIS_REMATCH_2,GLISCOR,61,"THUNDER_FANG,X_SCISSOR,QUICK_ATTACK,AERIAL_ACE",,50,9,5,1
TRAINER_ACE_TRAINER_DENNIS_REMATCH_2,FLOATZEL,61,"AQUA_JET,SWIFT,CRUNCH,QUICK_ATTACK",,50,9,5,2
TRAINER_ACE_TRAINER_DENNIS_REMATCH_2,DRIFBLIM,59,"SWALLOW,GUST,STOCKPILE,SHADOW_BALL",,50,9,5,3
TRAINER_ACE_TRAINER_DESTINY,ELECTABUZZ,47,"THUNDERBOLT,SHOCK_WAVE,QUICK_ATTACK,IRON_TAIL",,60,9,5,1
TRAINER_ACE_TRAINER_DESTINY,RAICHU,48,"THUNDERBOLT,DIG,THUNDER_WAVE,LIGHT_SCREEN",,60,9,5,2
TRAINER_ACE_TRAINER_ERNEST,SCYTHER,32,"SLASH,WING_ATTACK,PURSUIT,QUICK_ATTACK",,50,9,5,1
TRAINER_ACE_TRAINER_ERNEST,PROBOPASS,31,"THUNDER_WAVE,ROCK_SLIDE,MAGNET_BOMB,IRON_DEFENSE",,50,9,5,2
TRAINER_ACE_TRAINER_ERNEST,LUXIO,34,"THUNDERBOLT,CRUNCH,SWAGGER,DOUBLE_TEAM",,50,9,5,3
TRAINER_ACE_TRAINER_FELIX,DUSCLOPS,55,"SHADOW_SNEAK,PAYBACK,CURSE,WILL_O_WISP",,50,9,5,1
TRAINER_ACE_TRAINER_FELIX,SALAMENCE,56,"DRAGON_CLAW,AERIAL_ACE,ZEN_HEADBUTT,CRUNCH",,50,9,5,2
TRAINER_ACE_TRAINER_GARRETT,MR_MIME,37,"PSYBEAM,MIMIC,REFLECT,LIGHT_SCREEN",,50,9,5,1
TRAINER_ACE_TRAINER_GARRETT,DUSCLOPS,39,"WILL_O_WISP,SHADOW_PUNCH,PURSUIT,CONFUSE_RAY",,50,9,5,2
TRAINER_ACE_TRAINER_GARRETT,SCYTHER,39,"SLASH,X_SCISSOR,QUICK_ATTACK,FURY_CUTTER",,50,9,5,3
TRAINER_ACE_TRAINER_GRAHAM,TYROGUE,55,,,50,9,5,1
TRAINER_ACE_TRAINER_GRAHAM,HITMONCHAN,59,,,50,9,5,2
TRAINER_ACE_TRAINER_HENRY,RHYDON,47,"STONE_EDGE,EARTHQUAKE,HAMMER_ARM,TAKE_DOWN",,50,9,5,1
TRAINER_ACE_TRAINER_HENRY,CARNIVINE,48,"WRING_OUT,CRUNCH,FAINT_ATTACK,INGRAIN",,50,9,5,2
TRAINER_ACE_TRAINER_ISAIAH,PILOSWINE,44,"EARTHQUAKE,FURY_ATTACK,ICE_FANG,ANCIENT_POWER",,60,9,5,1
TRAINER_ACE_TRAINER_JAKE,STARAPTOR,35,"TAKE_DOWN,AERIAL_ACE,ENDEAVOR,QUICK_ATTACK",,50,9,5,1
TRAINER_ACE_TRAINER_JAKE,GIRAFARIG,36,"DOUBLE_HIT,PSYCHIC",,50,9,5,2
TRAINER_ACE_TRAINER_JAKE_REMATCH,STARAPTOR,54,"BRAVE_BIRD,TAKE_DOWN,ENDEAVOR,QUICK_ATTACK",,50,9,5,1
TRAINER_ACE_TRAINER_JAKE_REMATCH,GIRAFARIG,55,"PSYCHIC,DOUBLE_HIT,CRUNCH,THUNDER_WAVE",,50,9,5,2
TRAINER_ACE_TRAINER_JAMIE,METAGROSS,60,"METEOR_MASH,HAMMER_ARM,PSYCHIC,MAGNET_RISE",,50,9,5,1
TRAINER_ACE_TRAINER_JASMIN,DRAPION,61,"CROSS_POISON,CRUNCH,X_SCISSOR,AERIAL_ACE",,50,9,5,1
TRAINER_ACE_TRAINER_JONAH,QUAGSIRE,35,,,50,9,5,1
TRAINER_ACE_TRAINER_JONAH,STARAPTOR,36,,,50,9,5,2
TRAINER_ACE_TRAINER_JONAH,HIPPOPOTAS,38,,,50,9,5,3
TRAINER_ACE_TRAINER_JOSE,GOLDUCK,56,"HYDRO_PUMP,BRICK_BREAK,ZEN_HEADBUTT,SCREECH",,50,9,5,1
TRAINER_ACE_TRAINER_JOSE,SANDSLASH,56,"EARTHQUAKE,CRUSH_CLAW,POISON_JAB,SAND_TOMB",,50,9,5,2
TRAINER_ACE_TRAINER_JOSE,MANECTRIC,57,"THUNDER_FANG,FIRE_FANG,QUICK_ATTACK,GIGA_IMPACT",,50,9,5,3
TRAINER_ACE_TRAINER_KASSANDRA,JUMPLUFF,58,"MEMENTO,GIGA_DRAIN,TOXIC,BOUNCE",,50,9,5,1
TRAINER_ACE_TRAINER_KASSANDRA,ONIX,58,"STONE_EDGE,EARTHQUAKE,IRON_TAIL,DRAGON_BREATH",,50,9,5,2
TRAINER_ACE_TRAINER_KASSANDRA,AMPHAROS,59,"THUNDER_PUNCH,POWER_GEM,SIGNAL_BEAM,FIRE_PUNCH",,50,9,5,3
TRAINER_ACE_TRAINER_KEENAN,PRIMEAPE,58,,,50,9,5,1
TRAINER_ACE_TRAINER_KEENAN,ELECTABUZZ,58,,,50,9,5,2
TRAINER_ACE_TRAINER_KEENAN,BANETTE,59,,,50,9,5,3
TRAINER_ACE_TRAINER_LAURA,TROPIUS,42,"AIR_SLASH,BODY_SLAM,MAGICAL_LEAF,SWEET_SCENT",,50,9,5,1
TRAINER_ACE_TRAINER_MARIA,GOLDUCK,38,"WATER_PULSE,CONFUSION,DISABLE,SCREECH",,50,9,5,1
TRAINER_ACE_TRAINER_MARIA,RAPIDASH,39,"FIRE_BLAST,TAKE_DOWN,FURY_ATTACK,WILL_O_WISP",,50,9,5,2
TRAINER_ACE_TRAINER_MARIA,SUDOWOODO,38,"ROCK_SLIDE,LOW_KICK,FLAIL,ENDURE",,50,9,5,3
TRAINER_ACE_TRAINER_MARIAH,BLISSEY,45,"DOUBLE_EDGE,SING,SOFTBOILED,LIGHT_SCREEN",,50,9,5,1
TRAINER_ACE_TRAINER_MARIAH,GLALIE,46,"ICE_BEAM,CRUNCH,HEADBUTT,SHADOW_BALL",,50,9,5,2
TRAINER_ACE_TRAINER_MARIAH,MAGNEZONE,48,"DISCHARGE,FLASH_CANNON,THUNDER_WAVE,BARRIER",,50,9,5,3
TRAINER_ACE_TRAINER_MAYA,ROSELIA,24,"TOXIC_SPIKES,GIGA_DRAIN,LEECH_SEED",,50,9,5,1
TRAINER_ACE_TRAINER_MAYA,RALTS,24,"PSYCHIC,MAGICAL_LEAF,CALM_MIND,DOUBLE_TEAM",,50,9,5,2
TRAINER_ACE_TRAINER_MAYA,LICKITUNG,25,"SUPERSONIC,STOMP,ROLLOUT,DEFENSE_CURL",,50,9,5,3
TRAINER_ACE_TRAINER_MAYA_REMATCH_1,ROSELIA,44,"TOXIC_SPIKES,GIGA_DRAIN,LEECH_SEED,TOXIC",,50,9,5,1
TRAINER_ACE_TRAINER_MAYA_REMATCH_1,KIRLIA,44,"PSYCHIC,MAGICAL_LEAF,CALM_MIND,DOUBLE_TEAM",,50,9,5,2
TRAINER_ACE_TRAINER_MAYA_REMATCH_1,LICKITUNG,45,"SUPERSONIC,STOMP,ROLLOUT,DEFENSE_CURL",,50,9,5,3
TRAINER_ACE_TRAINER_MAYA_REMATCH_2,ROSERADE,59,"TOXIC_SPIKES,GIGA_DRAIN,LEECH_SEED,TOXIC",,50,9,5,1
TRAINER_ACE_TRAINER_MAYA_REMATCH_2,GARDEVOIR,61,"PSYCHIC,MAGICAL_LEAF,CALM_MIND,DOUBLE_TEAM",,50,9,5,2
TRAINER_ACE_TRAINER_MAYA_REMATCH_2,LICKILICKY,61,"SUPERSONIC,STOMP,SCREECH,POWER_WHIP",,50,9,5,3
TRAINER_ACE_TRAINER_MEAGAN,DELCATTY,57,"FAKE_OUT,CAPTIVATE,FAINT_ATTACK,DOUBLE_EDGE",,50,9,5,1
TRAINER_ACE_TRAINER_MEAGAN,ABOMASNOW,58,"ICE_SHARD,AVALANCHE,RAZOR_LEAF,WATER_PULSE",,50,9,5,2
TRAINER_ACE_TRAINER_MICAH,METANG,55,"BULLET_PUNCH,ZEN_HEADBUTT,PURSUIT,METEOR_MASH",,50,9,5,1
TRAINER_ACE_TRAINER_MICAH,LUDICOLO,56,"WATER_PULSE,ZEN_HEADBUTT,ENERGY_BALL,FAKE_OUT",,50,9,5,2
TRAINER_ACE_TRAINER_MIKAYLA,SEVIPER,56,"NIGHT_SLASH,POISON_FANG,WRING_OUT,GLARE",,50,9,5,1
TRAINER_ACE_TRAINER_MIKAYLA,PERSIAN,56,"NIGHT_SLASH,POWER_GEM,FAINT_ATTACK,FAKE_OUT",,50,9,5,2
TRAINER_ACE_TRAINER_MIKAYLA,ABSOL,56,"NIGHT_SLASH,PSYCHO_CUT,SLASH,QUICK_ATTACK",,50,9,5,3
TRAINER_ACE_TRAINER_MOIRA,SANDSLASH,56,"SLASH,GYRO_BALL,DIG,X_SCISSOR",,50,9,5,1
TRAINER_ACE_TRAINER_MOIRA,GASTRODON,56,"MUDDY_WATER,RECOVER,BODY_SLAM,PROTECT",,50,9,5,2
TRAINER_ACE_TRAINER_MOIRA,CLAYDOL,57,"EARTHQUAKE,PSYCHIC,ANCIENT_POWER,COSMIC_POWER",,50,9,5,3
TRAINER_ACE_TRAINER_MOIRA_REMATCH,SANDSLASH,59,"SLASH,GYRO_BALL,DIG,X_SCISSOR",,50,9,5,1
TRAINER_ACE_TRAINER_MOIRA_REMATCH,GASTRODON,59,"MUDDY_WATER,RECOVER,BODY_SLAM,PROTECT",,50,9,5,2
TRAINER_ACE_TRAINER_MOIRA_REMATCH,CLAYDOL,60,"EARTHQUAKE,PSYCHIC,ANCIENT_POWER,COSMIC_POWER",,50,9,5,3
TRAINER_ACE_TRAINER_MONIQUE,LUXRAY,58,"DISCHARGE,CRUNCH,THUNDER_WAVE,FACADE",,50,9,5,1
TRAINER_ACE_TRAINER_MONIQUE,URSARING,59,"HAMMER_ARM,STONE_EDGE,SWORDS_DANCE,GIGA_IMPACT",,50,9,5,2
TRAINER_ACE_TRAINER_MONIQUE,GLISCOR,58,"AERIAL_ACE,X_SCISSOR,EARTHQUAKE,QUICK_ATTACK",,50,9,5,3
TRAINER_ACE_TRAINER_NATASHA,WIGGLYTUFF,58,"HYPER_VOICE,REFLECT,LIGHT_SCREEN,SHADOW_BALL",,50,9,5,1
TRAINER_ACE_TRAINER_NATASHA,GARDEVOIR,59,"PSYCHIC,MAGICAL_LEAF,CALM_MIND,FOCUS_BLAST",,50,9,5,2
TRAINER_ACE_TRAINER_NATASHA,MEDICHAM,58,"RECOVER,FORCE_PALM,PSYCHIC,ROCK_SLIDE",,50,9,5,3
TRAINER_ACE_TRAINER_OLIVIA,KIRLIA,38,"FUTURE_SIGHT,PSYCHIC,MAGICAL_LEAF,LUCKY_CHANT",,50,9,5,1
TRAINER_ACE_TRAINER_OLIVIA,SEAKING,39,"WATERFALL,POISON_JAB,SUPERSONIC,AQUA_RING",,50,9,5,2
TRAINER_ACE_TRAINER_OLIVIA,BUNEARY,38,"DIZZY_PUNCH,QUICK_ATTACK,JUMP_KICK,SHADOW_BALL",,50,9,5,3
TRAINER_ACE_TRAINER_OLIVIA_REMATCH,GARDEVOIR,52,"FUTURE_SIGHT,PSYCHIC,MAGICAL_LEAF,CALM_MIND",,50,9,5,1
TRAINER_ACE_TRAINER_OLIVIA_REMATCH,SEAKING,56,"MEGAHORN,HORN_DRILL,WATER_PULSE,POISON_JAB",,50,9,5,2
TRAINER_ACE_TRAINER_OLIVIA_REMATCH,LOPUNNY,52,"DIZZY_PUNCH,QUICK_ATTACK,DRAIN_PUNCH,SHADOW_BALL",,50,9,5,3
TRAINER_ACE_TRAINER_OMAR,MAMOSWINE,45,"BLIZZARD,ICE_FANG,ROCK_SLIDE,GIGA_IMPACT",,50,9,5,1
TRAINER_ACE_TRAINER_OMAR,MOTHIM,46,"SILVER_WIND,AIR_SLASH,PSYCHIC,TOXIC",,50,9,5,2
TRAINER_ACE_TRAINER_OMAR,RAMPARDOS,48,"HEAD_SMASH,ZEN_HEADBUTT,ANCIENT_POWER,SCREECH",,50,9,5,3
TRAINER_ACE_TRAINER_QUINN,PINSIR,55,"SUPERPOWER,X_SCISSOR,SWORDS_DANCE,ROCK_TOMB",,50,9,5,1
TRAINER_ACE_TRAINER_QUINN,LANTURN,56,"DISCHARGE,SIGNAL_BEAM,SURF,CONFUSE_RAY",,50,9,5,2
TRAINER_ACE_TRAINER_RODOLFO,STARMIE,55,"WATER_PULSE,RECOVER,PSYCHIC,SWIFT",,50,9,5,1
TRAINER_ACE_TRAINER_RODOLFO,VIBRAVA,56,"DRAGON_BREATH,EARTHQUAKE,FAINT_ATTACK,SCREECH",,50,9,5,2
TRAINER_ACE_TRAINER_RODOLFO_REMATCH,STARMIE,61,"WATER_PULSE,RECOVER,PSYCHIC,SWIFT",,50,9,5,1
TRAINER_ACE_TRAINER_RODOLFO_REMATCH,FLYGON,62,"DRAGON_CLAW,EARTHQUAKE,FAINT_ATTACK,SCREECH",,50,9,5,2
TRAINER_ACE_TRAINER_RUBEN,NUZLEAF,56,"EXTRASENSORY,FAKE_OUT,FAINT_ATTACK,RAZOR_LEAF",,50,9,5,1
TRAINER_ACE_TRAINER_RUBEN,GYARADOS,57,"AQUA_TAIL,HYDRO_PUMP,DRAGON_DANCE,ICE_FANG",,50,9,5,2
TRAINER_ACE_TRAINER_SANDRA,DUGTRIO,55,,,50,9,5,1
TRAINER_ACE_TRAINER_SANDRA,RAICHU,54,,,50,9,5,2
TRAINER_ACE_TRAINER_SANDRA,NINETALES,54,,,50,9,5,3
TRAINER_ACE_TRAINER_SAUL,TAUROS,61,"THRASH,ZEN_HEADBUTT,SWAGGER,PAYBACK",,50,9,5,1
TRAINER_ACE_TRAINER_SAUL_REMATCH,TAUROS,63,"GIGA_IMPACT,ZEN_HEADBUTT,EARTHQUAKE,STONE_EDGE",,50,9,5,1
TRAINER_ACE_TRAINER_SAVANNAH,SNORUNT,39,"ICE_FANG,CRUNCH,HAIL,PROTECT",,60,9,5,1
TRAINER_ACE_TRAINER_SAVANNAH,SNORUNT,40,"ICE_FANG,CRUNCH,HAIL,PROTECT",,60,9,5,2
TRAINER_ACE_TRAINER_SAVANNAH,GLALIE,42,"ICE_FANG,CRUNCH,HAIL,PROTECT",,60,9,5,3
TRAINER_ACE_TRAINER_SERGIO,SNOVER,41,"ICE_SHARD,SWAGGER,ICY_WIND,WOOD_HAMMER",,60,9,5,1
TRAINER_ACE_TRAINER_SERGIO,SNEASEL,42,"ICY_WIND,SLASH,FAINT_ATTACK,QUICK_ATTACK",,60,9,5,2
TRAINER_ACE_TRAINER_SHANNON,CHERRIM,34,"PETAL_DANCE,MAGICAL_LEAF,LEECH_SEED",,50,9,5,1
TRAINER_ACE_TRAINER_SHANNON,AZUMARILL,34,"DOUBLE_EDGE,BUBBLE_BEAM,AQUA_RING",,50,9,5,2
TRAINER_ACE_TRAINER_SHANNON,LOPUNNY,35,"JUMP_KICK,QUICK_ATTACK,CHARM",,50,9,5,3
TRAINER_ACE_TRAINER_SHANNON_REMATCH,CHERRIM,52,"SOLAR_BEAM,MAGICAL_LEAF,PETAL_DANCE,SUNNY_DAY",,50,9,5,1
TRAINER_ACE_TRAINER_SHANNON_REMATCH,AZUMARILL,52,"ICE_BEAM,DOUBLE_EDGE,AQUA_TAIL,AQUA_RING",,50,9,5,2
TRAINER_ACE_TRAINER_SHANNON_REMATCH,LOPUNNY,56,"DIZZY_PUNCH,JUMP_KICK,QUICK_ATTACK,BOUNCE",,50,9,5,3
TRAINER_ACE_TRAINER_SKYLAR,LOUDRED,58,"HYPER_VOICE,BITE,SUPERSONIC,SCREECH",,50,9,5,1
TRAINER_ACE_TRAINER_SKYLAR,RAMPARDOS,59,"HEAD_SMASH,ZEN_HEADBUTT,ANCIENT_POWER,SCREECH",,50,9,5,2
TRAINER_ACE_TRAINER_SKYLAR,PELIPPER,58,"AIR_SLASH,WATER_PULSE,ROOST,QUICK_ATTACK",,50,9,5,3
TRAINER_ACE_TRAINER_STEFAN,PUPITAR,58,,,50,9,5,1
TRAINER_ACE_TRAINER_STEFAN,TORTERRA,61,,,50,9,5,2
TRAINER_ACE_TRAINER_SYDNEY,CLEFABLE,47,"METEOR_MASH,REFLECT,LIGHT_SCREEN,GRAVITY",,50,9,5,1
TRAINER_ACE_TRAINER_SYDNEY,TORTERRA,48,"EARTHQUAKE,CRUNCH,LEECH_SEED,SYNTHESIS",,50,9,5,2
TRAINER_ACE_TRAINER_ZACHERY,ELECTABUZZ,47,"THUNDERBOLT,SHOCK_WAVE,QUICK_ATTACK,IRON_TAIL",,60,9,5,1
TRAINER_ACE_TRAINER_ZACHERY,MAGNETON,48,"THUNDERBOLT,TRI_ATTACK,MIRROR_SHOT",,60,9,5,2
TRAINER_ARCADE_STAR_DAHLIA_DUMMY,RATTATA,5,,,0,9,5,1
TRAINER_AROMA_LADY_ALISON,ROSELIA,28,,,0,9,5,1
TRAINER_AROMA_LADY_ANGELA,ROSELIA,19,"MEGA_DRAIN,POISON_STING,STUN_SPORE",,20,9,5,1
TRAINER_AROMA_LADY_ELIZABETH,ROSELIA,14,"GROWTH,MEGA_DRAIN",,0,9,5,1
TRAINER_AROMA_LADY_ELIZABETH_REMATCH_1,ROSELIA,24,,,0,9,5,1
TRAINER_AROMA_LADY_ELIZABETH_REMATCH_2,ROSELIA,35,,,0,9,5,1
TRAINER_AROMA_LADY_ELIZABETH_REMATCH_3,ROSERADE,54,,,0,9,5,1
TRAINER_AROMA_LADY_HANNAH,ROSELIA,18,,,0,9,5,1
TRAINER_AROMA_LADY_HANNAH,COMBEE,22,,,0,9,5,2
TRAINER_AROMA_LADY_JENNA,BUDEW,15,"ABSORB,STUN_SPORE,WATER_SPORT",,20,9,5,1
TRAINER_AROMA_LADY_JENNA,BUDEW,16,"ABSORB,STUN_SPORE,WATER_SPORT",,20,9,5,2
TRAINER_AROMA_LADY_JENNA,BUDEW,17,"ABSORB,STUN_SPORE,WATER_SPORT",,20,9,5,3
TRAINER_AROMA_LADY_TAYLOR,BUDEW,9,,,0,9,5,1
TRAINER_AROMA_LADY_TAYLOR,CHERUBI,11,,,0,9,5,2
TRAINER_ARTIST_ISMAEL,KRICKETUNE,28,,,0,9,5,1
TRAINER_ARTIST_WILLIAM,MIME_JR,20,,,0,9,5,1
TRAINER_ARTIST_WILLIAM,BONSLY,20,,,0,9,5,2
TRAINER_ARTIST_WILLIAM_REMATCH_1,MR_MIME,33,,,0,9,5,1
TRAINER_ARTIST_WILLIAM_REMATCH_1,SUDOWOODO,33,,,0,9,5,2
TRAINER_ARTIST_WILLIAM_REMATCH_2,MR_MIME,43,,,0,9,5,1
TRAINER_ARTIST_WILLIAM_REMATCH_2,SUDOWOODO,43,,,0,9,5,2
TRAINER_ARTIST_WILLIAM_REMATCH_3,SMEARGLE,60,"OMINOUS_WIND,ANCIENT_POWER,SILVER_WIND,BATON_PASS",,250,9,5,1
TRAINER_ARTIST_WILLIAM_REMATCH_3,MR_MIME,57,"PSYCHIC,LIGHT_SCREEN,REFLECT,MIMIC",,0,9,5,2
TRAINER_ARTIST_WILLIAM_REMATCH_3,SUDOWOODO,57,"ROCK_THROW,FLAIL,SUCKER_PUNCH,MIMIC",,0,9,5,3
TRAINER_BATTLE_GIRL_HELEN,MACHOP,21,,,20,9,5,1
TRAINER_BATTLE_GIRL_HELEN,MEDITITE,21,,,20,9,5,2
TRAINER_BATTLE_GIRL_HELEN_REMATCH_1,MEDITITE,23,,,30,9,5,1
TRAINER_BATTLE_GIRL_HELEN_REMATCH_1,MACHOP,23,,,30,9,5,2
TRAINER_BATTLE_GIRL_HELEN_REMATCH_2,MEDICHAM,44,,,30,9,5,1
TRAINER_BATTLE_GIRL_HELEN_REMATCH_2,MACHOKE,44,,,30,9,5,2
TRAINER_BATTLE_GIRL_HELEN_REMATCH_3,MEDICHAM,60,,,30,9,5,1
TRAINER_BATTLE_GIRL_HELEN_REMATCH_3,MACHAMP,60,,,30,9,5,2
TRAINER_BATTLE_GIRL_KELSEY,MACHOP,15,,,20,9,5,1
TRAINER_BATTLE_GIRL_TYLER,MEDICHAM,38,,,30,9,5,1
TRAINER_BEAUTY_CYNDY,GLAMEOW,29,,,0,9,5,1
TRAINER_BEAUTY_CYNDY_REMATCH_1,GLAMEOW,45,,,0,9,5,1
