encounter_name,trainer_name,trainer_class,canonical_location_id,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id
TRAINER_BOSS_TRAINER_GAIL,GAIL,TRAINER_CLASS_BOSS_TRAINER,,,,,,,"black2white2_trainer_index=195; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=159; ai=7; healer=false; money=50; prize=0; location_reference=https://www.serebii.net/pokearth/unova/whiteforest.shtml; location_unpaired=true",14,6,
TRAINER_BOSS_TRAINER_GAIUS,GAIUS,TRAINER_CLASS_BOSS_TRAINER,,,,,,,"black2white2_trainer_index=196; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=158; ai=7; healer=false; money=50; prize=0; location_reference=https://www.serebii.net/pokearth/unova/blackcity.shtml; location_unpaired=true",14,6,
TRAINER_BOSS_TRAINER_HARMON,HARMON,TRAINER_CLASS_BOSS_TRAINER,,,,,,,"black2white2_trainer_index=197; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=161; ai=7; healer=false; money=50; prize=0; location_reference=https://www.serebii.net/pokearth/unova/whiteforest.shtml; location_unpaired=true",14,6,
TRAINER_BOSS_TRAINER_HARMONY,HARMONY,TRAINER_CLASS_BOSS_TRAINER,,,,,,,"black2white2_trainer_index=198; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=164; ai=7; healer=false; money=50; prize=0; location_reference=https://www.serebii.net/pokearth/unova/blackcity.shtml; location_unpaired=true",14,6,
TRAINER_BOSS_TRAINER_IRIA,IRIA,TRAINER_CLASS_BOSS_TRAINER,,,,,,,"black2white2_trainer_index=199; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=163; ai=7; healer=false; money=50; prize=0; location_reference=https://www.serebii.net/pokearth/unova/whiteforest.shtml; location_unpaired=true",14,6,
TRAINER_BOSS_TRAINER_IRA,IRA,TRAINER_CLASS_BOSS_TRAINER,,,,,,,"black2white2_trainer_index=200; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=162; ai=7; healer=false; money=50; prize=0; location_reference=https://www.serebii.net/pokearth/unova/blackcity.shtml; location_unpaired=true",14,6,
TRAINER_MOTORCYCLIST_CHARLES,CHARLES,TRAINER_CLASS_MOTORCYCLIST,,,,,,,"black2white2_trainer_index=339; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=3; trainer_class_id=92; ai=7; healer=false; money=8; prize=0; location_unpaired=true",14,6,
TRAINER_MOTORCYCLIST_CHARLES_2,CHARLES,TRAINER_CLASS_MOTORCYCLIST,,,,,,,"black2white2_trainer_index=340; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=2; trainer_class_id=92; ai=135; healer=false; money=8; prize=0; location_unpaired=true",14,6,
TRAINER_GAME_FREAK_NISHINO,NISHINO,TRAINER_CLASS_GAME_FREAK,,,,SUPER_POTION,,,"black2white2_trainer_index=357; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=196; ai=7; healer=false; money=20; prize=0; location_unpaired=true",14,6,
TRAINER_MOTORCYCLIST_CHARLES_3,CHARLES,TRAINER_CLASS_MOTORCYCLIST,,,,,,,"black2white2_trainer_index=366; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=2; trainer_class_id=92; ai=135; healer=false; money=8; prize=0; location_unpaired=true",14,6,
TRAINER_MOTORCYCLIST_CHARLES_4,CHARLES,TRAINER_CLASS_MOTORCYCLIST,,,,,,,"black2white2_trainer_index=367; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=3; trainer_class_id=92; ai=7; healer=false; money=8; prize=0; location_unpaired=true",14,6,
TRAINER_BOSS_TRAINER_JARIEL,JARIEL,TRAINER_CLASS_BOSS_TRAINER,,,,,,,"black2white2_trainer_index=504; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=161; ai=7; healer=false; money=50; prize=0; location_reference=https://www.serebii.net/pokearth/unova/whiteforest.shtml; location_unpaired=true",14,6,
TRAINER_BOSS_TRAINER_JANNA,JANNA,TRAINER_CLASS_BOSS_TRAINER,,,,,,,"black2white2_trainer_index=505; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=164; ai=7; healer=false; money=50; prize=0; location_reference=https://www.serebii.net/pokearth/unova/blackcity.shtml; location_unpaired=true",14,6,
TRAINER_GAME_FREAK_NISHINO_2,NISHINO,TRAINER_CLASS_GAME_FREAK,,,,"FULL_RESTORE,FULL_RESTORE,FULL_RESTORE,FULL_RESTORE",,,"black2white2_trainer_index=591; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=196; ai=7; healer=false; money=20; prize=0; location_unpaired=true",14,6,
TRAINER_GAME_FREAK_MORIMOTO_2,MORIMOTO,TRAINER_CLASS_GAME_FREAK,,,,SUPER_POTION,,,"black2white2_trainer_index=592; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=97; ai=7; healer=false; money=20; prize=0; location_unpaired=true",14,6,
TRAINER_NO_DATA_TRAINER_616,    ,TRAINER_CLASS_NO_DATA,,,,,,,"black2white2_trainer_index=616; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=231; ai=1; healer=false; money=15; prize=0; location_unpaired=true",14,6,
TRAINER_NO_DATA_TRAINER_617,    ,TRAINER_CLASS_NO_DATA,,,,,,,"black2white2_trainer_index=617; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=231; ai=1; healer=false; money=15; prize=0; location_unpaired=true",14,6,
TRAINER_NO_DATA_TRAINER_618,    ,TRAINER_CLASS_NO_DATA,,,,,,,"black2white2_trainer_index=618; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=231; ai=1; healer=false; money=15; prize=0; location_unpaired=true",14,6,
TRAINER_NO_DATA_TRAINER_619,    ,TRAINER_CLASS_NO_DATA,,,,,,,"black2white2_trainer_index=619; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=231; ai=1; healer=false; money=15; prize=0; location_unpaired=true",14,6,
TRAINER_NO_DATA_TRAINER_620,    ,TRAINER_CLASS_NO_DATA,,,,,,,"black2white2_trainer_index=620; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=231; ai=1; healer=false; money=15; prize=0; location_unpaired=true",14,6,
