encounter_name,trainer_name,trainer_class,canonical_location_id,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id
TRAINER_CLERK_M_FREDRIC,FREDRIC,TRAINER_CLASS_CLERK_M,,,,,TRAINER_PIC_B2W2_CLERK_M_B,,"black2white2_trainer_index=20; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=67; ai=5; healer=false; money=20; prize=2; location_unpaired=true",14,6,
TRAINER_BACKERS_HAWK_DAR,HAWK & DAR,TRAINER_CLASS_BACKERS,,,,,TRAINER_PIC_B2W2_BACKERS_M,1,"black2white2_trainer_index=21; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=68; ai=129; healer=false; money=12; prize=0; location_unpaired=true",14,6,
TRAINER_BACKERS_JOE_ROSS,JOE & ROSS,TRAINER_CLASS_BACKERS,9,,,,TRAINER_PIC_B2W2_BACKERS_M,1,"black2white2_trainer_index=22; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=68; ai=129; healer=false; money=12; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route4.shtml; matched_location=Route 4",14,6,
TRAINER_BACKERS_MASA_YAS,MASA & YAS,TRAINER_CLASS_BACKERS,,,,,TRAINER_PIC_B2W2_BACKERS_M,1,"black2white2_trainer_index=23; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=68; ai=129; healer=false; money=12; prize=0; location_unpaired=true",14,6,
TRAINER_BACKERS_KAY_ALI,KAY & ALI,TRAINER_CLASS_BACKERS,,,,,TRAINER_PIC_B2W2_BACKERS_F,1,"black2white2_trainer_index=24; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=69; ai=129; healer=false; money=12; prize=0; location_unpaired=true",14,6,
TRAINER_BACKERS_AMI_EIRA,AMI & EIRA,TRAINER_CLASS_BACKERS,,,,,TRAINER_PIC_B2W2_BACKERS_F,1,"black2white2_trainer_index=25; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=69; ai=129; healer=false; money=12; prize=0; location_unpaired=true",14,6,
TRAINER_LINEBACKER_BOB,BOB,TRAINER_CLASS_LINEBACKER,,,,,TRAINER_PIC_B2W2_LINEBACKER,,"black2white2_trainer_index=26; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=7; ai=7; healer=false; money=25; prize=25; location_unpaired=true",14,6,
TRAINER_PKMN_RANGER_M_ALAIN,ALAIN,TRAINER_CLASS_PKMN_RANGER_M,,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_M,,"black2white2_trainer_index=27; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=24; ai=7; healer=false; money=15; prize=77; location_unpaired=true",14,6,
TRAINER_PKMN_RANGER_F_HEIDI,HEIDI,TRAINER_CLASS_PKMN_RANGER_F,,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_F,,"black2white2_trainer_index=28; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=25; ai=7; healer=false; money=15; prize=77; location_unpaired=true",14,6,
TRAINER_INFIELDER_ALEX,ALEX,TRAINER_CLASS_INFIELDER,,,,,TRAINER_PIC_B2W2_INFIELDER,,"black2white2_trainer_index=29; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=73; ai=7; healer=false; money=25; prize=17; location_unpaired=true",14,6,
TRAINER_INFIELDER_CONNOR,CONNOR,TRAINER_CLASS_INFIELDER,,,,,TRAINER_PIC_B2W2_INFIELDER,,"black2white2_trainer_index=30; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=73; ai=7; healer=false; money=25; prize=25; location_unpaired=true",14,6,
TRAINER_ACE_TRAINER_F_MARIANA,MARIANA,TRAINER_CLASS_ACE_TRAINER_F,,,,,TRAINER_PIC_B2W2_ACE_TRAINER_F,,"black2white2_trainer_index=31; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=49; ai=7; healer=false; money=15; prize=0; location_unpaired=true",14,6,
TRAINER_ACE_TRAINER_M_HENRY,HENRY,TRAINER_CLASS_ACE_TRAINER_M,,,,,TRAINER_PIC_B2W2_ACE_TRAINER_M,,"black2white2_trainer_index=32; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=50; ai=7; healer=false; money=15; prize=0; location_unpaired=true",14,6,
TRAINER_LASS_SIBYL,SIBYL,TRAINER_CLASS_LASS,,,,,TRAINER_PIC_B2W2_LASS,,"black2white2_trainer_index=33; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=3; ai=0; healer=false; money=4; prize=0; location_unpaired=true",14,6,
TRAINER_RICH_BOY_BRAD,BRAD,TRAINER_CLASS_RICH_BOY,,,,,TRAINER_PIC_B2W2_RICH_BOY,,"black2white2_trainer_index=34; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=41; ai=1; healer=false; money=40; prize=0; location_unpaired=true",14,6,
TRAINER_LADY_ELIZANDRA,ELIZANDRA,TRAINER_CLASS_LADY,,,,,TRAINER_PIC_B2W2_LADY,,"black2white2_trainer_index=35; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=42; ai=1; healer=false; money=40; prize=0; location_unpaired=true",14,6,
TRAINER_SOCIALITE_CASSANDRA,CASSANDRA,TRAINER_CLASS_SOCIALITE,,,,FULL_RESTORE,TRAINER_PIC_B2W2_SOCIALITE,,"black2white2_trainer_index=36; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=75; ai=1; healer=false; money=50; prize=0; location_unpaired=true",14,6,
TRAINER_GENTLEMAN_ROBERT,ROBERT,TRAINER_CLASS_GENTLEMAN,,,,FULL_RESTORE,TRAINER_PIC_B2W2_GENTLEMAN,,"black2white2_trainer_index=37; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=76; ai=1; healer=false; money=50; prize=0; location_unpaired=true",14,6,
TRAINER_ELITE_FOUR_SHAUNTAL,SHAUNTAL,TRAINER_CLASS_ELITE_FOUR,,,,FULL_RESTORE,TRAINER_PIC_B2W2_SHAUNTAL,,"black2white2_trainer_index=38; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=78; ai=7; healer=false; money=30; prize=0; location_unpaired=true",14,6,
TRAINER_ELITE_FOUR_MARSHAL,MARSHAL,TRAINER_CLASS_ELITE_FOUR,,,,FULL_RESTORE,TRAINER_PIC_B2W2_MARSHAL,,"black2white2_trainer_index=39; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=79; ai=7; healer=false; money=30; prize=0; location_unpaired=true",14,6,
TRAINER_ELITE_FOUR_GRIMSLEY,GRIMSLEY,TRAINER_CLASS_ELITE_FOUR,,,,FULL_RESTORE,TRAINER_PIC_B2W2_GRIMSLEY,,"black2white2_trainer_index=40; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=80; ai=7; healer=false; money=30; prize=0; location_unpaired=true",14,6,
TRAINER_ELITE_FOUR_CAITLIN,CAITLIN,TRAINER_CLASS_ELITE_FOUR,,,,FULL_RESTORE,TRAINER_PIC_B2W2_CAITLIN,,"black2white2_trainer_index=41; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=81; ai=7; healer=false; money=30; prize=0; location_unpaired=true",14,6,
TRAINER_VETERAN_M_SHAUN,SHAUN,TRAINER_CLASS_VETERAN_M,,,,,TRAINER_PIC_B2W2_VETERAN_M,,"black2white2_trainer_index=42; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=70; ai=7; healer=false; money=20; prize=0; location_unpaired=true",14,6,
TRAINER_ACE_TRAINER_F_LUCCA,LUCCA,TRAINER_CLASS_ACE_TRAINER_F,5,,,,TRAINER_PIC_B2W2_ACE_TRAINER_F,,"black2white2_trainer_index=43; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=49; ai=7; healer=false; money=15; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route22.shtml; matched_location=Route 22",14,6,
TRAINER_ACE_TRAINER_M_SHEL,SHEL,TRAINER_CLASS_ACE_TRAINER_M,5,,,,TRAINER_PIC_B2W2_ACE_TRAINER_M,,"black2white2_trainer_index=44; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=50; ai=7; healer=false; money=15; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route22.shtml; matched_location=Route 22",14,6,
TRAINER_ACE_TRAINER_M_AUSTIN,AUSTIN,TRAINER_CLASS_ACE_TRAINER_M,,,,,TRAINER_PIC_B2W2_ACE_TRAINER_M,,"black2white2_trainer_index=45; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=50; ai=7; healer=false; money=15; prize=0; location_reference=https://www.serebii.net/pokearth/unova/nimbasacity.shtml; location_unpaired=true",14,6,
TRAINER_RICH_BOY_MARTIN,MARTIN,TRAINER_CLASS_RICH_BOY,,,,,TRAINER_PIC_B2W2_RICH_BOY,,"black2white2_trainer_index=46; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=41; ai=1; healer=false; money=40; prize=0; location_reference=https://www.serebii.net/pokearth/unova/nimbasacity.shtml; location_unpaired=true",14,6,
TRAINER_LASS_PERSEPHONE,PERSEPHONE,TRAINER_CLASS_LASS,,,,,TRAINER_PIC_B2W2_LASS,,"black2white2_trainer_index=47; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=3; ai=0; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/nimbasacity.shtml; location_unpaired=true",14,6,
TRAINER_SMASHER_MARI,MARI,TRAINER_CLASS_SMASHER,,,,,TRAINER_PIC_B2W2_SMASHER,,"black2white2_trainer_index=48; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=6; ai=7; healer=false; money=25; prize=52; location_unpaired=true",14,6,
TRAINER_SMASHER_ELENA_2,ELENA,TRAINER_CLASS_SMASHER,,,,,TRAINER_PIC_B2W2_SMASHER,,"black2white2_trainer_index=49; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=6; ai=7; healer=false; money=25; prize=26; location_unpaired=true",14,6,
TRAINER_SMASHER_ELENA_3,ELENA,TRAINER_CLASS_SMASHER,,,,,TRAINER_PIC_B2W2_SMASHER,,"black2white2_trainer_index=50; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=6; ai=7; healer=false; money=25; prize=25; location_unpaired=true",14,6,
TRAINER_SMASHER_ELENA_4,ELENA,TRAINER_CLASS_SMASHER,,,,,TRAINER_PIC_B2W2_SMASHER,,"black2white2_trainer_index=51; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=6; ai=7; healer=false; money=25; prize=52; location_unpaired=true",14,6,
TRAINER_SMASHER_ASPEN_2,ASPEN,TRAINER_CLASS_SMASHER,,,,,TRAINER_PIC_B2W2_SMASHER,,"black2white2_trainer_index=52; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=6; ai=7; healer=false; money=25; prize=52; location_unpaired=true",14,6,
TRAINER_INFIELDER_TODD,TODD,TRAINER_CLASS_INFIELDER,,,,,TRAINER_PIC_B2W2_INFIELDER,,"black2white2_trainer_index=53; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=73; ai=7; healer=false; money=25; prize=47; location_unpaired=true",14,6,
TRAINER_INFIELDER_ALEX_2,ALEX,TRAINER_CLASS_INFIELDER,,,,,TRAINER_PIC_B2W2_INFIELDER,,"black2white2_trainer_index=54; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=73; ai=7; healer=false; money=25; prize=26; location_unpaired=true",14,6,
TRAINER_INFIELDER_ALEX_3,ALEX,TRAINER_CLASS_INFIELDER,,,,,TRAINER_PIC_B2W2_INFIELDER,,"black2white2_trainer_index=55; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=73; ai=7; healer=false; money=25; prize=25; location_unpaired=true",14,6,
TRAINER_INFIELDER_ALEX_4,ALEX,TRAINER_CLASS_INFIELDER,,,,,TRAINER_PIC_B2W2_INFIELDER,,"black2white2_trainer_index=56; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=73; ai=7; healer=false; money=25; prize=47; location_unpaired=true",14,6,
TRAINER_INFIELDER_CONNOR_2,CONNOR,TRAINER_CLASS_INFIELDER,,,,,TRAINER_PIC_B2W2_INFIELDER,,"black2white2_trainer_index=57; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=73; ai=7; healer=false; money=25; prize=47; location_unpaired=true",14,6,
TRAINER_STRIKER_MARCO,MARCO,TRAINER_CLASS_STRIKER,,,,,TRAINER_PIC_B2W2_STRIKER,,"black2white2_trainer_index=58; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=53; ai=7; healer=false; money=25; prize=48; location_unpaired=true",14,6,
TRAINER_STRIKER_TONY_2,TONY,TRAINER_CLASS_STRIKER,,,,,TRAINER_PIC_B2W2_STRIKER,,"black2white2_trainer_index=59; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=53; ai=7; healer=false; money=25; prize=26; location_unpaired=true",14,6,
TRAINER_STRIKER_TONY_3,TONY,TRAINER_CLASS_STRIKER,,,,,TRAINER_PIC_B2W2_STRIKER,,"black2white2_trainer_index=60; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=53; ai=7; healer=false; money=25; prize=25; location_unpaired=true",14,6,
TRAINER_STRIKER_TONY_4,TONY,TRAINER_CLASS_STRIKER,,,,,TRAINER_PIC_B2W2_STRIKER,,"black2white2_trainer_index=61; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=53; ai=7; healer=false; money=25; prize=48; location_unpaired=true",14,6,
TRAINER_STRIKER_ROBERTO_2,ROBERTO,TRAINER_CLASS_STRIKER,,,,,TRAINER_PIC_B2W2_STRIKER,,"black2white2_trainer_index=62; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=53; ai=7; healer=false; money=25; prize=48; location_unpaired=true",14,6,
TRAINER_LINEBACKER_JONAH,JONAH,TRAINER_CLASS_LINEBACKER,,,,,TRAINER_PIC_B2W2_LINEBACKER,,"black2white2_trainer_index=63; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=7; ai=7; healer=false; money=25; prize=46; location_unpaired=true",14,6,
TRAINER_LINEBACKER_DAN_2,DAN,TRAINER_CLASS_LINEBACKER,,,,,TRAINER_PIC_B2W2_LINEBACKER,,"black2white2_trainer_index=64; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=7; ai=7; healer=false; money=25; prize=26; location_unpaired=true",14,6,
TRAINER_LINEBACKER_DAN_3,DAN,TRAINER_CLASS_LINEBACKER,,,,,TRAINER_PIC_B2W2_LINEBACKER,,"black2white2_trainer_index=65; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=7; ai=7; healer=false; money=25; prize=25; location_unpaired=true",14,6,
TRAINER_LINEBACKER_DAN_4,DAN,TRAINER_CLASS_LINEBACKER,,,,,TRAINER_PIC_B2W2_LINEBACKER,,"black2white2_trainer_index=66; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=7; ai=7; healer=false; money=25; prize=46; location_unpaired=true",14,6,
TRAINER_LINEBACKER_BOB_2,BOB,TRAINER_CLASS_LINEBACKER,,,,,TRAINER_PIC_B2W2_LINEBACKER,,"black2white2_trainer_index=67; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=7; ai=7; healer=false; money=25; prize=46; location_unpaired=true",14,6,
TRAINER_HOOPSTER_LAMARCUS,LAMARCUS,TRAINER_CLASS_HOOPSTER,,,,,TRAINER_PIC_B2W2_HOOPSTER,,"black2white2_trainer_index=68; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=45; ai=7; healer=false; money=25; prize=49; location_unpaired=true",14,6,
TRAINER_HOOPSTER_BOBBY_2,BOBBY,TRAINER_CLASS_HOOPSTER,,,,,TRAINER_PIC_B2W2_HOOPSTER,,"black2white2_trainer_index=69; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=45; ai=7; healer=false; money=25; prize=26; location_unpaired=true",14,6,
TRAINER_HOOPSTER_BOBBY_3,BOBBY,TRAINER_CLASS_HOOPSTER,,,,,TRAINER_PIC_B2W2_HOOPSTER,,"black2white2_trainer_index=70; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=45; ai=7; healer=false; money=25; prize=25; location_unpaired=true",14,6,
TRAINER_HOOPSTER_BOBBY_4,BOBBY,TRAINER_CLASS_HOOPSTER,,,,,TRAINER_PIC_B2W2_HOOPSTER,,"black2white2_trainer_index=71; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=45; ai=7; healer=false; money=25; prize=49; location_unpaired=true",14,6,
TRAINER_HOOPSTER_JOHN_2,JOHN,TRAINER_CLASS_HOOPSTER,,,,,TRAINER_PIC_B2W2_HOOPSTER,,"black2white2_trainer_index=72; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=45; ai=7; healer=false; money=25; prize=49; location_unpaired=true",14,6,
TRAINER_BACKERS_HAWK_DAR_2,HAWK & DAR,TRAINER_CLASS_BACKERS,,,,,TRAINER_PIC_B2W2_BACKERS_M,1,"black2white2_trainer_index=73; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=68; ai=129; healer=false; money=12; prize=0; location_unpaired=true",14,6,
TRAINER_BACKERS_HAWK_DAR_3,HAWK & DAR,TRAINER_CLASS_BACKERS,,,,,TRAINER_PIC_B2W2_BACKERS_M,1,"black2white2_trainer_index=74; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=68; ai=129; healer=false; money=12; prize=0; location_unpaired=true",14,6,
TRAINER_BACKERS_JOE_ROSS_2,JOE & ROSS,TRAINER_CLASS_BACKERS,,,,,TRAINER_PIC_B2W2_BACKERS_M,1,"black2white2_trainer_index=75; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=68; ai=129; healer=false; money=12; prize=0; location_unpaired=true",14,6,
TRAINER_BACKERS_JOE_ROSS_3,JOE & ROSS,TRAINER_CLASS_BACKERS,,,,,TRAINER_PIC_B2W2_BACKERS_M,1,"black2white2_trainer_index=76; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=68; ai=129; healer=false; money=12; prize=0; location_unpaired=true",14,6,
TRAINER_BACKERS_MASA_YAS_2,MASA & YAS,TRAINER_CLASS_BACKERS,,,,,TRAINER_PIC_B2W2_BACKERS_M,1,"black2white2_trainer_index=77; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=68; ai=129; healer=false; money=12; prize=0; location_unpaired=true",14,6,
TRAINER_BACKERS_MASA_YAS_3,MASA & YAS,TRAINER_CLASS_BACKERS,,,,,TRAINER_PIC_B2W2_BACKERS_M,1,"black2white2_trainer_index=78; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=68; ai=129; healer=false; money=12; prize=0; location_unpaired=true",14,6,
TRAINER_BACKERS_LES_WEB,LES & WEB,TRAINER_CLASS_BACKERS,,,,,TRAINER_PIC_B2W2_BACKERS_M,1,"black2white2_trainer_index=79; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=68; ai=129; healer=false; money=12; prize=0; location_unpaired=true",14,6,
TRAINER_BACKERS_ALF_FRED,ALF & FRED,TRAINER_CLASS_BACKERS,,,,,TRAINER_PIC_B2W2_BACKERS_M,1,"black2white2_trainer_index=80; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=68; ai=129; healer=false; money=12; prize=0; location_unpaired=true",14,6,
TRAINER_BACKERS_KAY_ALI_2,KAY & ALI,TRAINER_CLASS_BACKERS,,,,,TRAINER_PIC_B2W2_BACKERS_F,1,"black2white2_trainer_index=81; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=69; ai=129; healer=false; money=12; prize=0; location_unpaired=true",14,6,
TRAINER_BACKERS_KAY_ALI_3,KAY & ALI,TRAINER_CLASS_BACKERS,,,,,TRAINER_PIC_B2W2_BACKERS_F,1,"black2white2_trainer_index=82; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=69; ai=129; healer=false; money=12; prize=0; location_unpaired=true",14,6,
TRAINER_BACKERS_AMI_EIRA_2,AMI & EIRA,TRAINER_CLASS_BACKERS,,,,,TRAINER_PIC_B2W2_BACKERS_F,1,"black2white2_trainer_index=83; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=69; ai=129; healer=false; money=12; prize=0; location_unpaired=true",14,6,
TRAINER_BACKERS_AMI_EIRA_3,AMI & EIRA,TRAINER_CLASS_BACKERS,,,,,TRAINER_PIC_B2W2_BACKERS_F,1,"black2white2_trainer_index=84; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=69; ai=129; healer=false; money=12; prize=0; location_unpaired=true",14,6,
