encounter_name,species_name,lvl,moves,held_item,iv,version_group_id,load_build,slot
TRAINER_BACKERS_AMI_EIRA,PANSEAR,31,,,0,14,6,2
TRAINER_LINEBACKER_BOB,GURDURR,47,,,100,14,6,1
TRAINER_LINEBACKER_BOB,GURDURR,47,,,100,14,6,2
TRAINER_PKMN_RANGER_M_ALAIN,AMBIPOM,61,,,50,14,6,1
TRAINER_PKMN_RANGER_M_ALAIN,CARNIVINE,61,,,50,14,6,2
TRAINER_PKMN_RANGER_M_ALAIN,STEELIX,61,,,50,14,6,3
TRAINER_PKMN_RANGER_F_HEIDI,MUSHARNA,61,,,50,14,6,1
TRAINER_PKMN_RANGER_F_HEIDI,DRIFBLIM,61,,,50,14,6,2
TRAINER_PKMN_RANGER_F_HEIDI,UMBREON,61,,,50,14,6,3
TRAINER_INFIELDER_ALEX,PANSEAR,24,,,100,14,6,1
TRAINER_INFIELDER_ALEX,PANPOUR,24,,,100,14,6,2
TRAINER_INFIELDER_ALEX,PANSAGE,24,,,100,14,6,3
TRAINER_INFIELDER_CONNOR,KROKOROK,47,,,100,14,6,1
TRAINER_INFIELDER_CONNOR,UNFEZANT,47,,,100,14,6,2
TRAINER_ACE_TRAINER_F_MARIANA,ROTOM,62,,,100,14,6,1
TRAINER_ACE_TRAINER_F_MARIANA,BUTTERFREE,62,,,100,14,6,2
TRAINER_ACE_TRAINER_F_MARIANA,ALOMOMOLA,62,,,100,14,6,3
TRAINER_ACE_TRAINER_M_HENRY,TAUROS,63,,,100,14,6,1
TRAINER_ACE_TRAINER_M_HENRY,WAILORD,63,,,100,14,6,2
TRAINER_LASS_SIBYL,CHINGLING,61,,,0,14,6,1
TRAINER_LASS_SIBYL,WORMADAM,61,,,0,14,6,2
TRAINER_RICH_BOY_BRAD,AIPOM,61,,,0,14,6,1
TRAINER_RICH_BOY_BRAD,MURKROW,61,,,0,14,6,2
TRAINER_LADY_ELIZANDRA,MEOWTH,60,,,0,14,6,1
TRAINER_LADY_ELIZANDRA,VULPIX,60,,,0,14,6,2
TRAINER_LADY_ELIZANDRA,EEVEE,60,,,0,14,6,3
TRAINER_SOCIALITE_CASSANDRA,LIEPARD,61,,,0,14,6,1
TRAINER_SOCIALITE_CASSANDRA,ARBOK,61,,,0,14,6,2
TRAINER_GENTLEMAN_ROBERT,HOUNDOUR,60,,,0,14,6,1
TRAINER_GENTLEMAN_ROBERT,NOCTOWL,60,,,0,14,6,2
TRAINER_GENTLEMAN_ROBERT,HOUNDOOM,60,,,0,14,6,3
TRAINER_ELITE_FOUR_SHAUNTAL,COFAGRIGUS,56,"WILL_O_WISP,GRASS_KNOT,PSYCHIC,SHADOW_BALL",,200,14,6,1
TRAINER_ELITE_FOUR_SHAUNTAL,DRIFBLIM,56,"PSYCHIC,THUNDERBOLT,ACROBATICS,SHADOW_BALL",,200,14,6,2
TRAINER_ELITE_FOUR_SHAUNTAL,GOLURK,56,"HEAVY_SLAM,EARTHQUAKE,BRICK_BREAK,SHADOW_PUNCH",,200,14,6,3
TRAINER_ELITE_FOUR_SHAUNTAL,CHANDELURE,58,"ENERGY_BALL,FIRE_BLAST,PSYCHIC,SHADOW_BALL",SITRUS_BERRY,250,14,6,4
TRAINER_ELITE_FOUR_MARSHAL,THROH,56,"STORM_THROW,BULLDOZE,ROCK_TOMB,PAYBACK",,200,14,6,1
TRAINER_ELITE_FOUR_MARSHAL,SAWK,56,"BRICK_BREAK,RETALIATE,ROCK_SLIDE,PAYBACK",,200,14,6,2
TRAINER_ELITE_FOUR_MARSHAL,MIENSHAO,56,"HI_JUMP_KICK,U_TURN,BOUNCE,RETALIATE",,200,14,6,3
TRAINER_ELITE_FOUR_MARSHAL,CONKELDURR,58,"HAMMER_ARM,BULK_UP,STONE_EDGE,RETALIATE",SITRUS_BERRY,250,14,6,4
TRAINER_ELITE_FOUR_GRIMSLEY,LIEPARD,56,"NIGHT_SLASH,FAKE_OUT,AERIAL_ACE,ATTRACT",,200,14,6,1
TRAINER_ELITE_FOUR_GRIMSLEY,SCRAFTY,56,"CRUNCH,BRICK_BREAK,POISON_JAB,ROCK_TOMB",,200,14,6,2
TRAINER_ELITE_FOUR_GRIMSLEY,KROOKODILE,56,"CRUNCH,DRAGON_CLAW,EARTHQUAKE,ROCK_TOMB",,200,14,6,3
TRAINER_ELITE_FOUR_GRIMSLEY,BISHARP,58,"NIGHT_SLASH,X_SCISSOR,METAL_CLAW,AERIAL_ACE",SITRUS_BERRY,250,14,6,4
TRAINER_ELITE_FOUR_CAITLIN,MUSHARNA,56,"CHARGE_BEAM,DREAM_EATER,YAWN,REFLECT",,200,14,6,1
TRAINER_ELITE_FOUR_CAITLIN,REUNICLUS,56,"PSYCHIC,ENERGY_BALL,FOCUS_BLAST,RECOVER",,200,14,6,2
TRAINER_ELITE_FOUR_CAITLIN,SIGILYPH,56,"PSYCHIC,SHADOW_BALL,ICE_BEAM,AIR_SLASH",,200,14,6,3
TRAINER_ELITE_FOUR_CAITLIN,GOTHITELLE,58,"PSYCHIC,SHADOW_BALL,THUNDERBOLT,CALM_MIND",SITRUS_BERRY,250,14,6,4
TRAINER_VETERAN_M_SHAUN,GYARADOS,62,"WATERFALL,STONE_EDGE,BLIZZARD,FIRE_BLAST",,200,14,6,1
TRAINER_VETERAN_M_SHAUN,EXCADRILL,62,"DRILL_RUN,ROCK_SLIDE,SLUDGE_BOMB,TOXIC",,200,14,6,2
TRAINER_VETERAN_M_SHAUN,CROBAT,62,"AIR_SLASH,POISON_FANG,U_TURN,RETURN",,200,14,6,3
TRAINER_VETERAN_M_SHAUN,DRUDDIGON,62,"OUTRAGE,NIGHT_SLASH,SURF,FLAMETHROWER",,200,14,6,4
TRAINER_VETERAN_M_SHAUN,GIGALITH,62,"STONE_EDGE,EARTHQUAKE,FLASH_CANNON,RETURN",,200,14,6,5
TRAINER_VETERAN_M_SHAUN,SNORLAX,62,"HEAVY_SLAM,BODY_SLAM,WILD_CHARGE,CRUNCH",,200,14,6,6
TRAINER_ACE_TRAINER_F_LUCCA,ARCANINE,47,,,100,14,6,1
TRAINER_ACE_TRAINER_F_LUCCA,EXCADRILL,47,,,100,14,6,2
TRAINER_ACE_TRAINER_M_SHEL,STARMIE,47,,,100,14,6,1
TRAINER_ACE_TRAINER_M_SHEL,DRAPION,47,,,100,14,6,2
TRAINER_ACE_TRAINER_M_AUSTIN,SWOOBAT,26,,,100,14,6,1
TRAINER_RICH_BOY_MARTIN,TRANQUILL,23,,,0,14,6,1
TRAINER_LASS_PERSEPHONE,LIEPARD,24,,,0,14,6,1
TRAINER_SMASHER_MARI,VOLTORB,63,,,100,14,6,1
TRAINER_SMASHER_MARI,JELLICENT,63,,,100,14,6,2
TRAINER_SMASHER_ELENA_2,ZEBSTRIKA,34,,,100,14,6,1
TRAINER_SMASHER_ELENA_3,ZEBSTRIKA,48,,,100,14,6,1
TRAINER_SMASHER_ELENA_4,BALTOY,63,,,100,14,6,1
TRAINER_SMASHER_ELENA_4,ZEBSTRIKA,63,,,100,14,6,2
TRAINER_SMASHER_ASPEN_2,WHIMSICOTT,63,,,100,14,6,1
TRAINER_SMASHER_ASPEN_2,LILLIGANT,63,,,100,14,6,2
TRAINER_INFIELDER_TODD,CUBONE,63,,,100,14,6,1
TRAINER_INFIELDER_TODD,BISHARP,63,,,100,14,6,2
TRAINER_INFIELDER_ALEX_2,PANSAGE,32,,,100,14,6,1
TRAINER_INFIELDER_ALEX_2,PANSEAR,32,,,100,14,6,2
TRAINER_INFIELDER_ALEX_2,PANPOUR,32,,,100,14,6,3
TRAINER_INFIELDER_ALEX_3,SIMIPOUR,46,,,100,14,6,1
TRAINER_INFIELDER_ALEX_3,SIMISAGE,46,,,100,14,6,2
TRAINER_INFIELDER_ALEX_3,SIMISEAR,46,,,100,14,6,3
TRAINER_INFIELDER_ALEX_4,SIMIPOUR,62,,,100,14,6,1
TRAINER_INFIELDER_ALEX_4,SIMISAGE,62,,,100,14,6,2
TRAINER_INFIELDER_ALEX_4,SIMISEAR,62,,,100,14,6,3
TRAINER_INFIELDER_CONNOR_2,UNFEZANT,63,,,100,14,6,1
TRAINER_INFIELDER_CONNOR_2,KROOKODILE,63,,,100,14,6,2
TRAINER_STRIKER_MARCO,GRAVELER,63,,,100,14,6,1
TRAINER_STRIKER_MARCO,HITMONLEE,63,,,100,14,6,2
TRAINER_STRIKER_TONY_2,DUCKLETT,34,,,100,14,6,1
TRAINER_STRIKER_TONY_3,SWANNA,48,,,100,14,6,1
TRAINER_STRIKER_TONY_4,SWANNA,63,,,100,14,6,1
TRAINER_STRIKER_TONY_4,KECLEON,63,,,100,14,6,2
TRAINER_STRIKER_ROBERTO_2,TAILLOW,62,,,100,14,6,1
TRAINER_STRIKER_ROBERTO_2,SNEASEL,62,,,100,14,6,2
TRAINER_STRIKER_ROBERTO_2,LIEPARD,62,,,100,14,6,3
TRAINER_LINEBACKER_JONAH,FORRETRESS,64,,,100,14,6,1
TRAINER_LINEBACKER_DAN_2,DARUMAKA,33,,,100,14,6,1
TRAINER_LINEBACKER_DAN_2,GURDURR,33,,,100,14,6,2
TRAINER_LINEBACKER_DAN_3,GURDURR,47,,,100,14,6,1
TRAINER_LINEBACKER_DAN_3,DARMANITAN,47,,,100,14,6,2
TRAINER_LINEBACKER_DAN_4,LICKITUNG,62,,,100,14,6,1
TRAINER_LINEBACKER_DAN_4,DARMANITAN,62,,,100,14,6,2
TRAINER_LINEBACKER_DAN_4,CONKELDURR,62,,,100,14,6,3
TRAINER_LINEBACKER_BOB_2,SAWK,62,,,100,14,6,1
TRAINER_LINEBACKER_BOB_2,THROH,62,,,100,14,6,2
TRAINER_LINEBACKER_BOB_2,HARIYAMA,62,,,100,14,6,3
TRAINER_HOOPSTER_LAMARCUS,MASQUERAIN,63,,,100,14,6,1
TRAINER_HOOPSTER_LAMARCUS,BOUFFALANT,63,,,100,14,6,2
TRAINER_HOOPSTER_BOBBY_2,SCOLIPEDE,34,,,100,14,6,1
TRAINER_HOOPSTER_BOBBY_3,SCOLIPEDE,48,,,100,14,6,1
TRAINER_HOOPSTER_BOBBY_4,MANTYKE,63,,,100,14,6,1
TRAINER_HOOPSTER_BOBBY_4,SCOLIPEDE,63,,,100,14,6,2
TRAINER_HOOPSTER_JOHN_2,STOUTLAND,63,,,100,14,6,1
TRAINER_HOOPSTER_JOHN_2,GIGALITH,63,,,100,14,6,2
TRAINER_BACKERS_HAWK_DAR_2,DARMANITAN,45,,,0,14,6,1
TRAINER_BACKERS_HAWK_DAR_2,DARMANITAN,45,,,0,14,6,2
TRAINER_BACKERS_HAWK_DAR_3,DARMANITAN,61,,,0,14,6,1
TRAINER_BACKERS_HAWK_DAR_3,DARMANITAN,61,,,0,14,6,2
TRAINER_BACKERS_JOE_ROSS_2,ZEBSTRIKA,45,,,0,14,6,1
TRAINER_BACKERS_JOE_ROSS_2,ZEBSTRIKA,45,,,0,14,6,2
TRAINER_BACKERS_JOE_ROSS_3,JELLICENT,61,,,0,14,6,1
TRAINER_BACKERS_JOE_ROSS_3,ZEBSTRIKA,61,,,0,14,6,2
TRAINER_BACKERS_MASA_YAS_2,SCOLIPEDE,45,,,0,14,6,1
TRAINER_BACKERS_MASA_YAS_2,BOLDORE,45,,,0,14,6,2
TRAINER_BACKERS_MASA_YAS_3,SCOLIPEDE,61,,,0,14,6,1
TRAINER_BACKERS_MASA_YAS_3,GIGALITH,61,,,0,14,6,2
TRAINER_BACKERS_LES_WEB,LIEPARD,61,,,0,14,6,1
TRAINER_BACKERS_LES_WEB,LIEPARD,61,,,0,14,6,2
TRAINER_BACKERS_ALF_FRED,SIMISAGE,61,,,0,14,6,1
TRAINER_BACKERS_ALF_FRED,BISHARP,61,,,0,14,6,2
TRAINER_BACKERS_KAY_ALI_2,SWANNA,45,,,0,14,6,1
TRAINER_BACKERS_KAY_ALI_2,SWANNA,45,,,0,14,6,2
TRAINER_BACKERS_KAY_ALI_3,SWANNA,61,,,0,14,6,1
TRAINER_BACKERS_KAY_ALI_3,SWANNA,61,,,0,14,6,2
TRAINER_BACKERS_AMI_EIRA_2,SIMIPOUR,45,,,0,14,6,1
TRAINER_BACKERS_AMI_EIRA_2,SIMISEAR,45,,,0,14,6,2
TRAINER_BACKERS_AMI_EIRA_3,SIMIPOUR,61,,,0,14,6,1
TRAINER_BACKERS_AMI_EIRA_3,SIMISEAR,61,,,0,14,6,2
TRAINER_BACKERS_CAM_ABBY,SAWK,61,,,0,14,6,1
TRAINER_BACKERS_CAM_ABBY,THROH,61,,,0,14,6,2
TRAINER_BACKERS_AI_CIEL,WHIMSICOTT,61,,,0,14,6,1
TRAINER_BACKERS_AI_CIEL,LILLIGANT,61,,,0,14,6,2
TRAINER_BACKERS_KAT_PHAE,STOUTLAND,61,,,0,14,6,1
TRAINER_BACKERS_KAT_PHAE,BOUFFALANT,61,,,0,14,6,2
TRAINER_LASS_DANA,MISDREAVUS,60,,,0,14,6,1
TRAINER_LASS_DANA,PACHIRISU,60,,,0,14,6,2
TRAINER_LASS_DANA,DELCATTY,60,,,0,14,6,3
TRAINER_SCHOOL_KID_M_ALAN,SEADRA,60,,,0,14,6,1
TRAINER_SCHOOL_KID_M_ALAN,SHELGON,60,,,0,14,6,2
TRAINER_SCHOOL_KID_M_ALAN,DRAGONAIR,60,,,0,14,6,3
TRAINER_SCHOOL_KID_F_SALLY,LUVDISC,60,,,0,14,6,1
TRAINER_SCHOOL_KID_F_SALLY,FARFETCH_D,60,,,0,14,6,2
TRAINER_SCHOOL_KID_F_SALLY,LICKITUNG,60,,,0,14,6,3
TRAINER_ACE_TRAINER_F_LUCILLE,JYNX,63,,,100,14,6,1
TRAINER_ACE_TRAINER_F_LUCILLE,VAPOREON,63,,,100,14,6,2
TRAINER_ACE_TRAINER_F_LUCILLE,AERODACTYL,63,,,100,14,6,3
TRAINER_ACE_TRAINER_M_CHARLIE,GALVANTULA,63,,,100,14,6,1
TRAINER_ACE_TRAINER_M_CHARLIE,TROPIUS,63,,,100,14,6,2
TRAINER_ACE_TRAINER_M_CHARLIE,MAMOSWINE,63,,,100,14,6,3
TRAINER_VETERAN_M_ARLEN,JOLTEON,63,"SHADOW_BALL,RETURN,PIN_MISSILE,THUNDER",,200,14,6,1
TRAINER_VETERAN_M_ARLEN,SANDSLASH,63,"SLASH,EARTHQUAKE,AERIAL_ACE,TOXIC",,200,14,6,2
TRAINER_VETERAN_M_ARLEN,SKARMORY,63,"AIR_SLASH,SLASH,NIGHT_SLASH,STEEL_WING",,200,14,6,3
TRAINER_VETERAN_M_ARLEN,TYRANITAR,63,"STONE_EDGE,PAYBACK,THUNDERBOLT,ICE_BEAM",,200,14,6,4
TRAINER_VETERAN_F_SAYURI,RELICANTH,63,"DOUBLE_EDGE,ANCIENTPOWER,WATERFALL,BLIZZARD",,200,14,6,1
TRAINER_VETERAN_F_SAYURI,MAGCARGO,63,"FIRE_BLAST,STONE_EDGE,GYRO_BALL,EARTHQUAKE",,200,14,6,2
TRAINER_VETERAN_F_SAYURI,GLACEON,63,"BLIZZARD,RETURN,ICE_SHARD,SHADOW_BALL",,200,14,6,3
TRAINER_VETERAN_F_SAYURI,DRAGONITE,63,"OUTRAGE,WING_ATTACK,WATERFALL,FIRE_PUNCH",,200,14,6,4
TRAINER_PKMN_BREEDER_M_OWEN,BONSLY,57,,,0,14,6,1
TRAINER_PKMN_BREEDER_M_OWEN,WOOPER,57,,,0,14,6,2
TRAINER_PKMN_BREEDER_M_OWEN,MUNCHLAX,57,,,0,14,6,3
TRAINER_PKMN_BREEDER_M_OWEN,SANDSHREW,57,,,0,14,6,4
TRAINER_PKMN_BREEDER_M_OWEN,WYNAUT,57,,,0,14,6,5
TRAINER_PKMN_BREEDER_M_OWEN,SPOINK,57,,,0,14,6,6
TRAINER_PKMN_BREEDER_F_BROOKE,SWINUB,57,,,0,14,6,1
TRAINER_PKMN_BREEDER_F_BROOKE,POLIWAG,57,,,0,14,6,2
TRAINER_PKMN_BREEDER_F_BROOKE,CLEFFA,57,,,0,14,6,3
TRAINER_PKMN_BREEDER_F_BROOKE,GIBLE,57,,,0,14,6,4
TRAINER_PKMN_BREEDER_F_BROOKE,IGGLYBUFF,57,,,0,14,6,5
TRAINER_PKMN_BREEDER_F_BROOKE,LARVITAR,57,,,0,14,6,6
TRAINER_WAITER_CLINT,CLAMPERL,60,,,0,14,6,1
TRAINER_WAITER_CLINT,GLAMEOW,60,,,0,14,6,2
TRAINER_WAITER_CLINT,UNFEZANT,60,,,0,14,6,3
TRAINER_WAITRESS_BONITA,PSYDUCK,61,,,0,14,6,1
TRAINER_WAITRESS_BONITA,LEAFEON,61,,,0,14,6,2
TRAINER_SCIENTIST_SIMON,STUNKY,61,,,0,14,6,1
TRAINER_SCIENTIST_SIMON,MUK,61,,,0,14,6,2
TRAINER_SCIENTIST_BLYTHE,SKORUPI,61,,,0,14,6,1
TRAINER_SCIENTIST_BLYTHE,SWALOT,61,,,0,14,6,2
TRAINER_LADY_SOPHIE,ILLUMISE,62,,,0,14,6,1
TRAINER_RICH_BOY_ANTHONY,VOLBEAT,62,,,0,14,6,1
TRAINER_SOCIALITE_EMILIA,SABLEYE,61,,,0,14,6,1
TRAINER_SOCIALITE_EMILIA,LIEPARD,61,,,0,14,6,2
TRAINER_GENTLEMAN_RENAUD,SLOWKING,62,,,0,14,6,1
TRAINER_BLACK_BELT_LAO,MANKEY,61,,,50,14,6,1
TRAINER_BLACK_BELT_LAO,HERACROSS,61,,,50,14,6,2
TRAINER_BLACK_BELT_LAO,CONKELDURR,61,,,50,14,6,3
TRAINER_BATTLE_GIRL_JANIE,HITMONCHAN,63,,,50,14,6,1
TRAINER_POKEFAN_M_COLIN,SLOWPOKE,61,,,0,14,6,1
TRAINER_POKEFAN_M_COLIN,SLOWBRO,61,,,0,14,6,2
TRAINER_POKEFAN_F_DARCY,RATTATA,58,,,0,14,6,1
TRAINER_POKEFAN_F_DARCY,SENTRET,58,,,0,14,6,2
TRAINER_POKEFAN_F_DARCY,ZIGZAGOON,58,,,0,14,6,3
TRAINER_POKEFAN_F_DARCY,BIDOOF,58,,,0,14,6,4
TRAINER_POKEFAN_F_DARCY,PATRAT,58,,,0,14,6,5
TRAINER_PILOT_LEONARD,HOOTHOOT,60,,,0,14,6,1
TRAINER_PILOT_LEONARD,SWELLOW,60,,,0,14,6,2
TRAINER_PILOT_LEONARD,UNFEZANT,60,,,0,14,6,3
TRAINER_WORKER_TYLER,MAWILE,61,,,0,14,6,1
TRAINER_WORKER_TYLER,EXCADRILL,61,,,0,14,6,2
TRAINER_BAKER_LILLY,TORKOAL,61,,,0,14,6,1
TRAINER_BAKER_LILLY,MILTANK,61,,,0,14,6,2
TRAINER_NURSERY_AIDE_LEAH,CLEFAIRY,61,,,0,14,6,1
TRAINER_NURSERY_AIDE_LEAH,CLEFABLE,61,,,0,14,6,2
TRAINER_CLERK_M_NELSON,YANMA,58,,,0,14,6,1
TRAINER_CLERK_M_NELSON,LEDIAN,58,,,0,14,6,2
TRAINER_CLERK_M_NELSON,KRICKETUNE,58,,,0,14,6,3
TRAINER_CLERK_M_NELSON,SCIZOR,58,,,0,14,6,4
TRAINER_CLERK_M_NELSON,SCOLIPEDE,58,,,0,14,6,5
TRAINER_CLERK_F_WREN,CHERUBI,60,,,0,14,6,1
TRAINER_CLERK_F_WREN,SUNFLORA,60,,,0,14,6,2
TRAINER_CLERK_F_WREN,CHERRIM,60,,,0,14,6,3
TRAINER_JANITOR_CALEB,KOFFING,61,,,0,14,6,1
TRAINER_JANITOR_CALEB,WEEZING,61,,,0,14,6,2
TRAINER_BACKPACKER_F_PATTY,FLAREON,62,,,0,14,6,1
TRAINER_BACKPACKER_M_ALEXANDER,ZANGOOSE,62,,,0,14,6,1
TRAINER_DOCTOR_JULES,CHANSEY,62,,,0,14,6,1
TRAINER_NURSE_KIRSTEN,CHANSEY,62,,,0,14,6,1
TRAINER_PSYCHIC_M_GERARD,GIRAFARIG,61,,,50,14,6,1
TRAINER_PSYCHIC_M_GERARD,SIGILYPH,61,,,50,14,6,2
TRAINER_PSYCHIC_M_GERARD,CLAYDOL,61,,,50,14,6,3
TRAINER_PSYCHIC_F_MADHU,MISMAGIUS,62,,,50,14,6,1
TRAINER_PSYCHIC_F_MADHU,GOTHITELLE,62,,,50,14,6,2
TRAINER_DEPOT_AGENT_JOSH,DIGLETT,61,,,0,14,6,1
TRAINER_DEPOT_AGENT_JOSH,DUGTRIO,61,,,0,14,6,2
TRAINER_DANCER_DAVEY,MR_MIME,61,,,0,14,6,1
TRAINER_DANCER_DAVEY,MR_MIME,61,,,0,14,6,2
TRAINER_MUSICIAN_BORIS,CHATOT,61,,,0,14,6,1
TRAINER_MUSICIAN_BORIS,WIGGLYTUFF,61,,,0,14,6,2
TRAINER_HARLEQUIN_CHARLEY,EXEGGCUTE,61,,,0,14,6,1
TRAINER_HARLEQUIN_CHARLEY,ELECTRODE,61,,,0,14,6,2
TRAINER_ARTIST_PIERRE,SMEARGLE,62,"FIRE_BLAST,BLIZZARD,THUNDER,HURRICANE",,0,14,6,1
TRAINER_POLICEMAN_JEFF,ARCANINE,61,,,0,14,6,1
TRAINER_POLICEMAN_JEFF,MIENSHAO,61,,,0,14,6,2
TRAINER_MAID_ALICA,GROWLITHE,61,,,0,14,6,1
TRAINER_MAID_ALICA,CINCCINO,61,,,0,14,6,2
TRAINER_PARASOL_LADY_GWYNETH,CASTFORM,62,"WEATHER_BALL,SUNNY_DAY,RAIN_DANCE,HAIL",,0,14,6,1
TRAINER_HIKER_RUSSEL,GEODUDE,60,,,0,14,6,1
TRAINER_HIKER_RUSSEL,GRAVELER,60,,,0,14,6,2
TRAINER_HIKER_RUSSEL,GOLEM,60,,,0,14,6,3
TRAINER_PRESCHOOLER_F_MIA,SMOOCHUM,61,,,0,14,6,1
TRAINER_PRESCHOOLER_M_EVAN,MIME_JR,61,,,0,14,6,1
TRAINER_ACE_TRAINER_F_ANGI,LOPUNNY,41,,,100,14,6,1
TRAINER_ACE_TRAINER_F_ANGI,LAMPENT,41,,,100,14,6,2
TRAINER_ACE_TRAINER_M_MIGUEL,DELCATTY,41,,,100,14,6,1
TRAINER_ACE_TRAINER_M_MIGUEL,EELEKTRIK,41,,,100,14,6,2
TRAINER_SCIENTIST_DUDLEY,KLINK,34,,,100,14,6,1
TRAINER_SCIENTIST_DUDLEY,KLANG,34,,,100,14,6,2
TRAINER_HIKER_ANDY,BOLDORE,24,,,0,14,6,1
TRAINER_PRESCHOOLER_F_WINTER,SOLOSIS,23,,,0,14,6,1
TRAINER_DANCER_DIRK,DARUMAKA,24,,,0,14,6,1
TRAINER_WAITRESS_AURORA,SWADLOON,24,,,0,14,6,1
TRAINER_GAME_FREAK_MORIMOTO,LIEPARD,76,"SUCKER_PUNCH,NIGHT_SLASH,FAKE_OUT,GRASS_KNOT",,250,14,6,1
TRAINER_GAME_FREAK_MORIMOTO,SIMIPOUR,76,"SURF,PAYBACK,ACROBATICS,CRUNCH",PETAYA_BERRY,250,14,6,2
TRAINER_GAME_FREAK_MORIMOTO,SIMISEAR,76,"FLAMETHROWER,PAYBACK,ACROBATICS,CRUNCH",PETAYA_BERRY,250,14,6,3
TRAINER_GAME_FREAK_MORIMOTO,SIMISAGE,76,"ENERGY_BALL,PAYBACK,ACROBATICS,CRUNCH",PETAYA_BERRY,250,14,6,4
TRAINER_GAME_FREAK_MORIMOTO,SWOOBAT,76,"PSYCHIC,ENDEAVOR,AIR_SLASH,PSYSHOCK",,250,14,6,5
TRAINER_GAME_FREAK_MORIMOTO,ZEBSTRIKA,78,"WILD_CHARGE,PURSUIT,GIGA_IMPACT,FLAME_CHARGE",,250,14,6,6
TRAINER_MAID_TANYA,EMOLGA,61,,,0,14,6,1
TRAINER_MAID_TANYA,RAICHU,61,,,0,14,6,2
